"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.0627497944981202
"inc case","GM01","USC-SIkJalpha",0.147624762043719
"inc case","GM01","ITWW-county_repro",0.142521485190935
"inc case","GM01","epiforecasts-EpiNow2",0.247727417690547
"inc case","GM01","Karlen-pypm",0.296560618615115
"inc case","GM01","CovidMetrics-epiBATS",0.102815921961564
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.16671644817189
"inc case","GM02","USC-SIkJalpha",0.09951715698311
"inc case","GM02","ITWW-county_repro",0.135740795712202
"inc case","GM02","epiforecasts-EpiNow2",0.254483141179334
"inc case","GM02","Karlen-pypm",0.206839952582043
"inc case","GM02","CovidMetrics-epiBATS",0.13670250537142
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.0470340805297163
"inc case","GM03","USC-SIkJalpha",0.203799726435461
"inc case","GM03","ITWW-county_repro",0.169275708800792
"inc case","GM03","epiforecasts-EpiNow2",0.196449708665598
"inc case","GM03","Karlen-pypm",0.304689815222049
"inc case","GM03","CovidMetrics-epiBATS",0.0787509603463849
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.0278316310923166
"inc case","GM04","USC-SIkJalpha",0.283908476138672
"inc case","GM04","ITWW-county_repro",0.216701427431008
"inc case","GM04","epiforecasts-EpiNow2",0.277234922503983
"inc case","GM04","Karlen-pypm",0.139784980548658
"inc case","GM04","CovidMetrics-epiBATS",0.0545385622853623
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.230864597572237
"inc case","GM05","USC-SIkJalpha",0.190338038883338
"inc case","GM05","ITWW-county_repro",0.120603154404795
"inc case","GM05","epiforecasts-EpiNow2",0.217972707081878
"inc case","GM05","Karlen-pypm",0.186350828487987
"inc case","GM05","CovidMetrics-epiBATS",0.0538706735697655
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.246352236169391
"inc case","GM06","USC-SIkJalpha",0.204526761269542
"inc case","GM06","ITWW-county_repro",0.115910388809178
"inc case","GM06","epiforecasts-EpiNow2",0.175706865812725
"inc case","GM06","Karlen-pypm",0.197830326408755
"inc case","GM06","CovidMetrics-epiBATS",0.0596734215304078
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.124275827907478
"inc case","GM07","USC-SIkJalpha",0.165386987181902
"inc case","GM07","ITWW-county_repro",0.146087420238868
"inc case","GM07","epiforecasts-EpiNow2",0.24920296538038
"inc case","GM07","Karlen-pypm",0.231044981511558
"inc case","GM07","CovidMetrics-epiBATS",0.0840018177798139
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.178617204288897
"inc case","GM08","USC-SIkJalpha",0.151871783081339
"inc case","GM08","ITWW-county_repro",0.160814418122592
"inc case","GM08","epiforecasts-EpiNow2",0.285192023228109
"inc case","GM08","Karlen-pypm",0.151396504007533
"inc case","GM08","CovidMetrics-epiBATS",0.0721080672715292
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.0724341279394158
"inc case","GM09","USC-SIkJalpha",0.139092231161664
"inc case","GM09","ITWW-county_repro",0.18351681530019
"inc case","GM09","epiforecasts-EpiNow2",0.298668806338734
"inc case","GM09","Karlen-pypm",0.252270330299246
"inc case","GM09","CovidMetrics-epiBATS",0.0540176889607498
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.105076319832283
"inc case","GM10","USC-SIkJalpha",0.157619879080309
"inc case","GM10","ITWW-county_repro",0.149883694973503
"inc case","GM10","epiforecasts-EpiNow2",0.253293968052737
