"target","location","model","inverse_wis_weight"
"cum case","GM06","FIAS_FZJ-Epi1Ger",0.172746893830003
"cum case","GM06","ITWW-county_repro",0.63494527711183
"cum case","GM06","CovidMetrics-epiBATS",0.192307829058167
"cum case","GM07","FIAS_FZJ-Epi1Ger",0.122816337727223
"cum case","GM07","ITWW-county_repro",0.322608177074927
"cum case","GM07","CovidMetrics-epiBATS",0.55457548519785
"cum case","GM08","FIAS_FZJ-Epi1Ger",0.224811763106374
"cum case","GM08","ITWW-county_repro",0.547350589890311
"cum case","GM08","CovidMetrics-epiBATS",0.227837647003315
"cum case","GM09","FIAS_FZJ-Epi1Ger",0.345280190939037
"cum case","GM09","ITWW-county_repro",0.551301255935648
"cum case","GM09","CovidMetrics-epiBATS",0.103418553125315
"cum case","GM10","FIAS_FZJ-Epi1Ger",0.0341223987844092
"cum case","GM10","ITWW-county_repro",0.601144606790264
"cum case","GM10","CovidMetrics-epiBATS",0.364732994425326
"cum case","GM11","FIAS_FZJ-Epi1Ger",0.42813426274599
"cum case","GM11","ITWW-county_repro",0.4455483390797
"cum case","GM11","CovidMetrics-epiBATS",0.126317398174309
"cum case","GM12","FIAS_FZJ-Epi1Ger",0.135344615042452
"cum case","GM12","ITWW-county_repro",0.695839511979101
"cum case","GM12","CovidMetrics-epiBATS",0.168815872978447
"cum case","GM13","FIAS_FZJ-Epi1Ger",0.260161992471755
"cum case","GM13","ITWW-county_repro",0.516126957950563
"cum case","GM13","CovidMetrics-epiBATS",0.223711049577682
"cum case","GM14","FIAS_FZJ-Epi1Ger",0.677050461894825
"cum case","GM14","ITWW-county_repro",0.229125717036804
"cum case","GM14","CovidMetrics-epiBATS",0.0938238210683709
"cum case","GM15","FIAS_FZJ-Epi1Ger",0.141575214796921
"cum case","GM15","ITWW-county_repro",0.504461494758888
"cum case","GM15","CovidMetrics-epiBATS",0.35396329044419
"cum case","GM16","FIAS_FZJ-Epi1Ger",0.378655807964897
"cum case","GM16","ITWW-county_repro",0.50557235799313
"cum case","GM16","CovidMetrics-epiBATS",0.115771834041973
"inc death","GM01","FIAS_FZJ-Epi1Ger",0.235051845505411
"inc death","GM01","ITWW-county_repro",0.764948154494589
"inc death","GM02","FIAS_FZJ-Epi1Ger",0.604800814571472
"inc death","GM02","ITWW-county_repro",0.395199185428528
"inc death","GM03","FIAS_FZJ-Epi1Ger",0.566499275867865
"inc death","GM03","ITWW-county_repro",0.433500724132135
"inc death","GM04","FIAS_FZJ-Epi1Ger",0.392246398683743
"inc death","GM04","ITWW-county_repro",0.607753601316257
"inc death","GM05","FIAS_FZJ-Epi1Ger",0.317467102535953
"inc death","GM05","ITWW-county_repro",0.682532897464047
"inc death","GM06","FIAS_FZJ-Epi1Ger",0.528747260710708
"inc death","GM06","ITWW-county_repro",0.471252739289292
"inc death","GM07","FIAS_FZJ-Epi1Ger",0.119616696473417
"inc death","GM07","ITWW-county_repro",0.880383303526583
"inc death","GM08","FIAS_FZJ-Epi1Ger",0.300870908511761
"inc death","GM08","ITWW-county_repro",0.699129091488239
"inc death","GM09","FIAS_FZJ-Epi1Ger",0.409154780662625
"inc death","GM09","ITWW-county_repro",0.590845219337375
"inc death","GM10","FIAS_FZJ-Epi1Ger",0.0714365169282997
"inc death","GM10","ITWW-county_repro",0.9285634830717
"inc death","GM11","FIAS_FZJ-Epi1Ger",0.203320138329144
"inc death","GM11","ITWW-county_repro",0.796679861670856
"inc death","GM12","FIAS_FZJ-Epi1Ger",0.26727590224312
"inc death","GM12","ITWW-county_repro",0.73272409775688
"inc death","GM13","FIAS_FZJ-Epi1Ger",0.438963277400612
"inc death","GM13","ITWW-county_repro",0.561036722599388
"inc death","GM14","FIAS_FZJ-Epi1Ger",0.61837233382906
"inc death","GM14","ITWW-county_repro",0.38162766617094
"inc death","GM15","FIAS_FZJ-Epi1Ger",0.296991172821596
"inc death","GM15","ITWW-county_repro",0.703008827178404
"inc death","GM16","FIAS_FZJ-Epi1Ger",0.430875855249325
"inc death","GM16","ITWW-county_repro",0.569124144750675
"cum death","GM01","FIAS_FZJ-Epi1Ger",0.238117784778136
"cum death","GM01","ITWW-county_repro",0.761882215221864
"cum death","GM02","FIAS_FZJ-Epi1Ger",0.643383617935254
"cum death","GM02","ITWW-county_repro",0.356616382064746
"cum death","GM03","FIAS_FZJ-Epi1Ger",0.559599848891022
"cum death","GM03","ITWW-county_repro",0.440400151108978
"cum death","GM04","FIAS_FZJ-Epi1Ger",0.389723035861021
"cum death","GM04","ITWW-county_repro",0.610276964138979
"cum death","GM05","FIAS_FZJ-Epi1Ger",0.304237977295195
"cum death","GM05","ITWW-county_repro",0.695762022704805
"cum death","GM06","FIAS_FZJ-Epi1Ger",0.472590759392589
"cum death","GM06","ITWW-county_repro",0.527409240607411
"cum death","GM07","FIAS_FZJ-Epi1Ger",0.0820460630280769
"cum death","GM07","ITWW-county_repro",0.917953936971923
"cum death","GM08","FIAS_FZJ-Epi1Ger",0.256215519193867
"cum death","GM08","ITWW-county_repro",0.743784480806133
"cum death","GM09","FIAS_FZJ-Epi1Ger",0.38527705006756
"cum death","GM09","ITWW-county_repro",0.61472294993244
"cum death","GM10","FIAS_FZJ-Epi1Ger",0.0537438333371978
"cum death","GM10","ITWW-county_repro",0.946256166662802
"cum death","GM11","FIAS_FZJ-Epi1Ger",0.201075262097668
"cum death","GM11","ITWW-county_repro",0.798924737902332
"cum death","GM12","FIAS_FZJ-Epi1Ger",0.242089635592724
"cum death","GM12","ITWW-county_repro",0.757910364407276
"cum death","GM13","FIAS_FZJ-Epi1Ger",0.416531862652953
"cum death","GM13","ITWW-county_repro",0.583468137347047
"cum death","GM14","FIAS_FZJ-Epi1Ger",0.685293481026569
"cum death","GM14","ITWW-county_repro",0.314706518973431
"cum death","GM15","FIAS_FZJ-Epi1Ger",0.280395236973073
"cum death","GM15","ITWW-county_repro",0.719604763026927
"cum death","GM16","FIAS_FZJ-Epi1Ger",0.458519448168735
"cum death","GM16","ITWW-county_repro",0.541480551831265
"inc case","PL72","ITWW-county_repro",0.5
"inc case","PL72","ICM-agentModel",0.5
"inc case","PL73","ITWW-county_repro",0.5
"inc case","PL73","ICM-agentModel",0.5
"inc case","PL74","ITWW-county_repro",0.5
"inc case","PL74","ICM-agentModel",0.5
"inc case","PL75","ITWW-county_repro",0.5
"inc case","PL75","ICM-agentModel",0.5
"inc case","PL76","ITWW-county_repro",0.5
"inc case","PL76","ICM-agentModel",0.5
"inc case","PL77","ITWW-county_repro",0.5
"inc case","PL77","ICM-agentModel",0.5
"inc case","PL78","ITWW-county_repro",0.5
"inc case","PL78","ICM-agentModel",0.5
"inc case","PL79","ITWW-county_repro",0.5
"inc case","PL79","ICM-agentModel",0.5
"inc case","PL80","ITWW-county_repro",0.5
"inc case","PL80","ICM-agentModel",0.5
"inc case","PL81","ITWW-county_repro",0.5
"inc case","PL81","ICM-agentModel",0.5
"inc case","PL82","ITWW-county_repro",0.5
"inc case","PL82","ICM-agentModel",0.5
"inc case","PL83","ITWW-county_repro",0.5
"inc case","PL83","ICM-agentModel",0.5
"inc case","PL84","ITWW-county_repro",0.5
"inc case","PL84","ICM-agentModel",0.5
"inc case","PL85","ITWW-county_repro",0.5
"inc case","PL85","ICM-agentModel",0.5
"inc case","PL86","ITWW-county_repro",0.5
"inc case","PL86","ICM-agentModel",0.5
"inc case","PL87","ITWW-county_repro",0.5
"inc case","PL87","ICM-agentModel",0.5
"cum case","PL72","ITWW-county_repro",0.5
"cum case","PL72","ICM-agentModel",0.5
"cum case","PL73","ITWW-county_repro",0.5
"cum case","PL73","ICM-agentModel",0.5
"cum case","PL74","ITWW-county_repro",0.5
"cum case","PL74","ICM-agentModel",0.5
"cum case","PL75","ITWW-county_repro",0.5
"cum case","PL75","ICM-agentModel",0.5
"cum case","PL76","ITWW-county_repro",0.5
"cum case","PL76","ICM-agentModel",0.5
"cum case","PL77","ITWW-county_repro",0.5
"cum case","PL77","ICM-agentModel",0.5
"cum case","PL78","ITWW-county_repro",0.5
"cum case","PL78","ICM-agentModel",0.5
"cum case","PL79","ITWW-county_repro",0.5
"cum case","PL79","ICM-agentModel",0.5
"cum case","PL80","ITWW-county_repro",0.5
"cum case","PL80","ICM-agentModel",0.5
"cum case","PL81","ITWW-county_repro",0.5
"cum case","PL81","ICM-agentModel",0.5
"cum case","PL82","ITWW-county_repro",0.5
"cum case","PL82","ICM-agentModel",0.5
"cum case","PL83","ITWW-county_repro",0.5
"cum case","PL83","ICM-agentModel",0.5
"cum case","PL84","ITWW-county_repro",0.5
"cum case","PL84","ICM-agentModel",0.5
"cum case","PL85","ITWW-county_repro",0.5
"cum case","PL85","ICM-agentModel",0.5
"cum case","PL86","ITWW-county_repro",0.5
"cum case","PL86","ICM-agentModel",0.5
"cum case","PL87","ITWW-county_repro",0.5
"cum case","PL87","ICM-agentModel",0.5
"inc death","PL72","ITWW-county_repro",0.5
"inc death","PL72","ICM-agentModel",0.5
"inc death","PL73","ITWW-county_repro",0.5
"inc death","PL73","ICM-agentModel",0.5
"inc death","PL74","ITWW-county_repro",0.5
"inc death","PL74","ICM-agentModel",0.5
"inc death","PL75","ITWW-county_repro",0.5
"inc death","PL75","ICM-agentModel",0.5
"inc death","PL76","ITWW-county_repro",0.5
"inc death","PL76","ICM-agentModel",0.5
"inc death","PL77","ITWW-county_repro",0.5
"inc death","PL77","ICM-agentModel",0.5
"inc death","PL78","ITWW-county_repro",0.5
"inc death","PL78","ICM-agentModel",0.5
"inc death","PL79","ITWW-county_repro",0.5
"inc death","PL79","ICM-agentModel",0.5
"inc death","PL80","ITWW-county_repro",0.5
"inc death","PL80","ICM-agentModel",0.5
"inc death","PL81","ITWW-county_repro",0.5
"inc death","PL81","ICM-agentModel",0.5
"inc death","PL82","ITWW-county_repro",0.5
"inc death","PL82","ICM-agentModel",0.5
"inc death","PL83","ITWW-county_repro",0.5
"inc death","PL83","ICM-agentModel",0.5
"inc death","PL84","ITWW-county_repro",0.5
"inc death","PL84","ICM-agentModel",0.5
"inc death","PL85","ITWW-county_repro",0.5
"inc death","PL85","ICM-agentModel",0.5
"inc death","PL86","ITWW-county_repro",0.5
"inc death","PL86","ICM-agentModel",0.5
"inc death","PL87","ITWW-county_repro",0.5
"inc death","PL87","ICM-agentModel",0.5
"cum death","PL72","ITWW-county_repro",0.5
"cum death","PL72","ICM-agentModel",0.5
"cum death","PL73","ITWW-county_repro",0.5
"cum death","PL73","ICM-agentModel",0.5
"cum death","PL74","ITWW-county_repro",0.5
"cum death","PL74","ICM-agentModel",0.5
"cum death","PL75","ITWW-county_repro",0.5
"cum death","PL75","ICM-agentModel",0.5
"cum death","PL76","ITWW-county_repro",0.5
"cum death","PL76","ICM-agentModel",0.5
"cum death","PL77","ITWW-county_repro",0.5
"cum death","PL77","ICM-agentModel",0.5
"cum death","PL78","ITWW-county_repro",0.5
"cum death","PL78","ICM-agentModel",0.5
"cum death","PL79","ITWW-county_repro",0.5
"cum death","PL79","ICM-agentModel",0.5
"cum death","PL80","ITWW-county_repro",0.5
"cum death","PL80","ICM-agentModel",0.5
"cum death","PL81","ITWW-county_repro",0.5
"cum death","PL81","ICM-agentModel",0.5
"cum death","PL82","ITWW-county_repro",0.5
"cum death","PL82","ICM-agentModel",0.5
"cum death","PL83","ITWW-county_repro",0.5
"cum death","PL83","ICM-agentModel",0.5
"cum death","PL84","ITWW-county_repro",0.5
"cum death","PL84","ICM-agentModel",0.5
"cum death","PL85","ITWW-county_repro",0.5
"cum death","PL85","ICM-agentModel",0.5
"cum death","PL86","ITWW-county_repro",0.5
"cum death","PL86","ICM-agentModel",0.5
"cum death","PL87","ITWW-county_repro",0.5
"cum death","PL87","ICM-agentModel",0.5
