"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.1117392822926
"inc case","GM01","USC-SIkJalpha",0.241347081825475
"inc case","GM01","ITWW-county_repro",0.180420312604674
"inc case","GM01","epiforecasts-EpiNow2",0.109037309132391
"inc case","GM01","CovidMetrics-epiBATS",0.357456014144861
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.080306370549153
"inc case","GM02","USC-SIkJalpha",0.199636967192859
"inc case","GM02","ITWW-county_repro",0.241087794894506
"inc case","GM02","epiforecasts-EpiNow2",0.199782543615134
"inc case","GM02","CovidMetrics-epiBATS",0.279186323748348
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.199411698960449
"inc case","GM03","USC-SIkJalpha",0.152251716511947
"inc case","GM03","ITWW-county_repro",0.149902694946143
"inc case","GM03","epiforecasts-EpiNow2",0.209801395496826
"inc case","GM03","CovidMetrics-epiBATS",0.288632494084635
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.15366469143733
"inc case","GM04","USC-SIkJalpha",0.214647006086844
"inc case","GM04","ITWW-county_repro",0.191145887746126
"inc case","GM04","epiforecasts-EpiNow2",0.23209669966078
"inc case","GM04","CovidMetrics-epiBATS",0.208445715068919
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.258744010440388
"inc case","GM05","USC-SIkJalpha",0.15834557063816
"inc case","GM05","ITWW-county_repro",0.264125050896107
"inc case","GM05","epiforecasts-EpiNow2",0.0814210167453472
"inc case","GM05","CovidMetrics-epiBATS",0.237364351279997
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.278495861248103
"inc case","GM06","USC-SIkJalpha",0.161060219975197
"inc case","GM06","ITWW-county_repro",0.225447739898768
"inc case","GM06","epiforecasts-EpiNow2",0.118387842519673
"inc case","GM06","CovidMetrics-epiBATS",0.216608336358259
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.176317932361227
"inc case","GM07","USC-SIkJalpha",0.162881142889403
"inc case","GM07","ITWW-county_repro",0.315168123140503
"inc case","GM07","epiforecasts-EpiNow2",0.125721507029741
"inc case","GM07","CovidMetrics-epiBATS",0.219911294579127
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.304705360883224
"inc case","GM08","USC-SIkJalpha",0.168774715300725
"inc case","GM08","ITWW-county_repro",0.230634576758112
"inc case","GM08","epiforecasts-EpiNow2",0.0846471679263497
"inc case","GM08","CovidMetrics-epiBATS",0.211238179131588
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.182065170199017
"inc case","GM09","USC-SIkJalpha",0.211490932836066
"inc case","GM09","ITWW-county_repro",0.180994099499649
"inc case","GM09","epiforecasts-EpiNow2",0.269605840897782
"inc case","GM09","CovidMetrics-epiBATS",0.155843956567487
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.15189083801769
"inc case","GM10","USC-SIkJalpha",0.223214110192149
"inc case","GM10","ITWW-county_repro",0.20577082760263
"inc case","GM10","epiforecasts-EpiNow2",0.167356412733195
"inc case","GM10","CovidMetrics-epiBATS",0.251767811454336
"inc case","GM11","FIAS_FZJ-Epi1Ger",0.117765295070861
"inc case","GM11","USC-SIkJalpha",0.219169689788835
"inc case","GM11","ITWW-county_repro",0.289861317096612
"inc case","GM11","epiforecasts-EpiNow2",0.139729581512195
"inc case","GM11","CovidMetrics-epiBATS",0.233474116531497
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.103729947799443
"inc case","GM12","USC-SIkJalpha",0.240101652568129
"inc case","GM12","ITWW-county_repro",0.20386360080824
"inc case","GM12","epiforecasts-EpiNow2",0.15979440214125
"inc case","GM12","CovidMetrics-epiBATS",0.292510396682938
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.118174635018305
"inc case","GM13","USC-SIkJalpha",0.134883325026084
"inc case","GM13","ITWW-county_repro",0.203277498402575
"inc case","GM13","epiforecasts-EpiNow2",0.374618742385925
"inc case","GM13","CovidMetrics-epiBATS",0.16904579916711
"inc case","GM14","FIAS_FZJ-Epi1Ger",0.249388232662648
"inc case","GM14","USC-SIkJalpha",0.158270345206694
"inc case","GM14","ITWW-county_repro",0.169126336263902
"inc case","GM14","epiforecasts-EpiNow2",0.199801910849346
"inc case","GM14","CovidMetrics-epiBATS",0.223413175017409
"inc case","GM15","FIAS_FZJ-Epi1Ger",0.21561437455424
"inc case","GM15","USC-SIkJalpha",0.165749489995154
"inc case","GM15","ITWW-county_repro",0.299390895002648
"inc case","GM15","epiforecasts-EpiNow2",0.146816092263067
"inc case","GM15","CovidMetrics-epiBATS",0.172429148184891
"inc case","GM16","FIAS_FZJ-Epi1Ger",0.0733126849957277
"inc case","GM16","USC-SIkJalpha",0.169185284831446
"inc case","GM16","ITWW-county_repro",0.297992287919259
"inc case","GM16","epiforecasts-EpiNow2",0.189953829119704
"inc case","GM16","CovidMetrics-epiBATS",0.269555913133863
"cum case","GM01","FIAS_FZJ-Epi1Ger",0.0881097224754497
"cum case","GM01","USC-SIkJalpha",0.294112764434798
"cum case","GM01","ITWW-county_repro",0.171178810178961
"cum case","GM01","epiforecasts-EpiNow2",0.100923510569735
"cum case","GM01","CovidMetrics-epiBATS",0.345675192341055
"cum case","GM02","FIAS_FZJ-Epi1Ger",0.0590674527516072
"cum case","GM02","USC-SIkJalpha",0.240282336878597
"cum case","GM02","ITWW-county_repro",0.242745420534884
"cum case","GM02","epiforecasts-EpiNow2",0.176959428524315
"cum case","GM02","CovidMetrics-epiBATS",0.280945361310597
"cum case","GM03","FIAS_FZJ-Epi1Ger",0.182177342675795
"cum case","GM03","USC-SIkJalpha",0.161193548190863
"cum case","GM03","ITWW-county_repro",0.163802590678783
"cum case","GM03","epiforecasts-EpiNow2",0.18899884594404
"cum case","GM03","CovidMetrics-epiBATS",0.303827672510519
"cum case","GM04","FIAS_FZJ-Epi1Ger",0.190640216165527
"cum case","GM04","USC-SIkJalpha",0.224831691124073
"cum case","GM04","ITWW-county_repro",0.216774798658693
"cum case","GM04","epiforecasts-EpiNow2",0.187366620939566
"cum case","GM04","CovidMetrics-epiBATS",0.180386673112141
"cum case","GM05","FIAS_FZJ-Epi1Ger",0.24556448112789
"cum case","GM05","USC-SIkJalpha",0.22446017147486
"cum case","GM05","ITWW-county_repro",0.248836723260293
"cum case","GM05","epiforecasts-EpiNow2",0.0714532581108189
"cum case","GM05","CovidMetrics-epiBATS",0.209685366026138
"cum case","GM06","FIAS_FZJ-Epi1Ger",0.244623595782519
"cum case","GM06","USC-SIkJalpha",0.212041395566767
"cum case","GM06","ITWW-county_repro",0.225180457721576
"cum case","GM06","epiforecasts-EpiNow2",0.118779835364341
"cum case","GM06","CovidMetrics-epiBATS",0.199374715564797
"cum case","GM07","FIAS_FZJ-Epi1Ger",0.221843990306315
"cum case","GM07","USC-SIkJalpha",0.205988146545918
"cum case","GM07","ITWW-county_repro",0.27939822476468
"cum case","GM07","epiforecasts-EpiNow2",0.110138825489498
"cum case","GM07","CovidMetrics-epiBATS",0.18263081289359
"cum case","GM08","FIAS_FZJ-Epi1Ger",0.317692916659995
"cum case","GM08","USC-SIkJalpha",0.227527498450562
"cum case","GM08","ITWW-county_repro",0.210084296552333
"cum case","GM08","epiforecasts-EpiNow2",0.0721968654794248
"cum case","GM08","CovidMetrics-epiBATS",0.172498422857685
"cum case","GM09","FIAS_FZJ-Epi1Ger",0.153522990756124
"cum case","GM09","USC-SIkJalpha",0.23987512343643
"cum case","GM09","ITWW-county_repro",0.180082679034246
"cum case","GM09","epiforecasts-EpiNow2",0.268741121748988
"cum case","GM09","CovidMetrics-epiBATS",0.157778085024213
"cum case","GM10","FIAS_FZJ-Epi1Ger",0.175898881549721
"cum case","GM10","USC-SIkJalpha",0.250816754628645
"cum case","GM10","ITWW-county_repro",0.180680180737918
"cum case","GM10","epiforecasts-EpiNow2",0.172183411212906
"cum case","GM10","CovidMetrics-epiBATS",0.22042077187081
"cum case","GM11","FIAS_FZJ-Epi1Ger",0.0897977801251045
"cum case","GM11","USC-SIkJalpha",0.267081244649388
"cum case","GM11","ITWW-county_repro",0.310968482978806
"cum case","GM11","epiforecasts-EpiNow2",0.118563643827994
"cum case","GM11","CovidMetrics-epiBATS",0.213588848418707
"cum case","GM12","FIAS_FZJ-Epi1Ger",0.102764595336479
"cum case","GM12","USC-SIkJalpha",0.247192436931766
"cum case","GM12","ITWW-county_repro",0.202637050248732
"cum case","GM12","epiforecasts-EpiNow2",0.169957240899929
"cum case","GM12","CovidMetrics-epiBATS",0.277448676583093
"cum case","GM13","FIAS_FZJ-Epi1Ger",0.128259733576663
"cum case","GM13","USC-SIkJalpha",0.121305898078593
"cum case","GM13","ITWW-county_repro",0.246319134578456
"cum case","GM13","epiforecasts-EpiNow2",0.339998482245111
"cum case","GM13","CovidMetrics-epiBATS",0.164116751521177
"cum case","GM14","FIAS_FZJ-Epi1Ger",0.235828819534437
"cum case","GM14","USC-SIkJalpha",0.143121942530559
"cum case","GM14","ITWW-county_repro",0.168486524668298
"cum case","GM14","epiforecasts-EpiNow2",0.204745159527031
"cum case","GM14","CovidMetrics-epiBATS",0.247817553739675
"cum case","GM15","FIAS_FZJ-Epi1Ger",0.254662552039202
"cum case","GM15","USC-SIkJalpha",0.192452609807886
"cum case","GM15","ITWW-county_repro",0.264872455718944
"cum case","GM15","epiforecasts-EpiNow2",0.119024141421319
"cum case","GM15","CovidMetrics-epiBATS",0.16898824101265
"cum case","GM16","FIAS_FZJ-Epi1Ger",0.0786493396549873
"cum case","GM16","USC-SIkJalpha",0.206400510846249
"cum case","GM16","ITWW-county_repro",0.291353281594229
"cum case","GM16","epiforecasts-EpiNow2",0.170818411333704
"cum case","GM16","CovidMetrics-epiBATS",0.252778456570832
"inc death","GM01","FIAS_FZJ-Epi1Ger",0.307551668284769
"inc death","GM01","USC-SIkJalpha",0.284143229491326
"inc death","GM01","ITWW-county_repro",0.217249130317652
"inc death","GM01","epiforecasts-EpiNow2",0.191055971906253
"inc death","GM02","FIAS_FZJ-Epi1Ger",0.285366956184537
"inc death","GM02","USC-SIkJalpha",0.360678251035403
"inc death","GM02","ITWW-county_repro",0.195348024054947
"inc death","GM02","epiforecasts-EpiNow2",0.158606768725113
"inc death","GM03","FIAS_FZJ-Epi1Ger",0.21343230423486
"inc death","GM03","USC-SIkJalpha",0.241360075894122
"inc death","GM03","ITWW-county_repro",0.288542004876301
"inc death","GM03","epiforecasts-EpiNow2",0.256665614994717
"inc death","GM04","FIAS_FZJ-Epi1Ger",0.197761644947248
"inc death","GM04","USC-SIkJalpha",0.454609909698777
"inc death","GM04","ITWW-county_repro",0.272373007117194
"inc death","GM04","epiforecasts-EpiNow2",0.075255438236781
"inc death","GM05","FIAS_FZJ-Epi1Ger",0.259380880909337
"inc death","GM05","USC-SIkJalpha",0.367046634672371
"inc death","GM05","ITWW-county_repro",0.266503624387794
"inc death","GM05","epiforecasts-EpiNow2",0.107068860030498
"inc death","GM06","FIAS_FZJ-Epi1Ger",0.200672301538786
