"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.312050034460852
"inc case","GM01","USC-SIkJalpha",0.120523695606969
"inc case","GM01","ITWW-county_repro",0.378336033255594
"inc case","GM01","CovidMetrics-epiBATS",0.189090236676586
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.316310587018711
"inc case","GM02","USC-SIkJalpha",0.11970609130243
"inc case","GM02","ITWW-county_repro",0.420084162334552
"inc case","GM02","CovidMetrics-epiBATS",0.143899159344307
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.210846921292571
"inc case","GM03","USC-SIkJalpha",0.229938157005628
"inc case","GM03","ITWW-county_repro",0.257193123348896
"inc case","GM03","CovidMetrics-epiBATS",0.302021798352905
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.200807806948431
"inc case","GM04","USC-SIkJalpha",0.274192687106237
"inc case","GM04","ITWW-county_repro",0.21389385351074
"inc case","GM04","CovidMetrics-epiBATS",0.311105652434591
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.223974343802357
"inc case","GM05","USC-SIkJalpha",0.186876920441504
"inc case","GM05","ITWW-county_repro",0.377205037240208
"inc case","GM05","CovidMetrics-epiBATS",0.211943698515931
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.366012398908319
"inc case","GM06","USC-SIkJalpha",0.152205091994969
"inc case","GM06","ITWW-county_repro",0.297717869685039
"inc case","GM06","CovidMetrics-epiBATS",0.184064639411673
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.220824719057851
"inc case","GM07","USC-SIkJalpha",0.17111149931882
"inc case","GM07","ITWW-county_repro",0.3603966190627
"inc case","GM07","CovidMetrics-epiBATS",0.247667162560629
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.280545653548185
"inc case","GM08","USC-SIkJalpha",0.147512096138382
"inc case","GM08","ITWW-county_repro",0.356217792371669
"inc case","GM08","CovidMetrics-epiBATS",0.215724457941764
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.143806350152636
"inc case","GM09","USC-SIkJalpha",0.198414966622246
"inc case","GM09","ITWW-county_repro",0.293245874352029
