"target","location","model","inverse_wis_weight"
"inc case","GM10","ITWW-county_repro",0.131033608588363
"inc case","GM10","epiforecasts-EpiNow2",0.1610681286821
"inc case","GM10","KIT-time_series_baseline",0.0499402459215379
"inc case","GM10","Karlen-pypm",0.0974823735227087
"inc case","GM11","FIAS_FZJ-Epi1Ger",0.304328213244215
"inc case","GM11","USC-SIkJalpha",0.186616180773853
"inc case","GM11","ITWW-county_repro",0.0623595420498588
"inc case","GM11","epiforecasts-EpiNow2",0.131785879604102
"inc case","GM11","KIT-time_series_baseline",0.107395178234237
"inc case","GM11","Karlen-pypm",0.207515006093735
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.0847101504847919
"inc case","GM12","USC-SIkJalpha",0.148117308780091
"inc case","GM12","ITWW-county_repro",0.235055068070637
"inc case","GM12","epiforecasts-EpiNow2",0.179076763651598
"inc case","GM12","KIT-time_series_baseline",0.0738563954987262
"inc case","GM12","Karlen-pypm",0.279184313514155
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.0801180606063037
"inc case","GM13","USC-SIkJalpha",0.196530353821763
"inc case","GM13","ITWW-county_repro",0.145205868417361
"inc case","GM13","epiforecasts-EpiNow2",0.184588836719541
"inc case","GM13","KIT-time_series_baseline",0.188935284931078
"inc case","GM13","Karlen-pypm",0.204621595503953
"inc case","GM14","FIAS_FZJ-Epi1Ger",0.108991925468664
"inc case","GM14","USC-SIkJalpha",0.205585268597559
"inc case","GM14","ITWW-county_repro",0.08125824293249
"inc case","GM14","epiforecasts-EpiNow2",0.201344126339182
"inc case","GM14","KIT-time_series_baseline",0.10858325476492
"inc case","GM14","Karlen-pypm",0.294237181897185
"inc case","GM15","FIAS_FZJ-Epi1Ger",0.127689271630127
"inc case","GM15","USC-SIkJalpha",0.206256401308022
"inc case","GM15","ITWW-county_repro",0.151482142752832
"inc case","GM15","epiforecasts-EpiNow2",0.142795166419291
"inc case","GM15","KIT-time_series_baseline",0.135522512389055
"inc case","GM15","Karlen-pypm",0.236254505500673
"inc case","GM16","FIAS_FZJ-Epi1Ger",0.176794396303514
"inc case","GM16","USC-SIkJalpha",0.212784066728647
"inc case","GM16","ITWW-county_repro",0.156102848135573
"inc case","GM16","epiforecasts-EpiNow2",0.191552239839901
"inc case","GM16","KIT-time_series_baseline",0.0844126978919378
"inc case","GM16","Karlen-pypm",0.178353751100427
"cum case","GM01","FIAS_FZJ-Epi1Ger",0.164922806774754
"cum case","GM01","USC-SIkJalpha",0.120466313251549
"cum case","GM01","ITWW-county_repro",0.153905620412396
"cum case","GM01","epiforecasts-EpiNow2",0.201718167343456
"cum case","GM01","KIT-time_series_baseline",0.190910810069109
"cum case","GM01","Karlen-pypm",0.168076282148735
"cum case","GM02","FIAS_FZJ-Epi1Ger",0.208278977276684
"cum case","GM02","USC-SIkJalpha",0.0902414116046048
"cum case","GM02","ITWW-county_repro",0.137033535662945
"cum case","GM02","epiforecasts-EpiNow2",0.245958162705751
"cum case","GM02","KIT-time_series_baseline",0.205534481774558
"cum case","GM02","Karlen-pypm",0.112953430975457
"cum case","GM03","FIAS_FZJ-Epi1Ger",0.119971109923099
"cum case","GM03","USC-SIkJalpha",0.117919603596317
"cum case","GM03","ITWW-county_repro",0.259552352114895
"cum case","GM03","epiforecasts-EpiNow2",0.130881210389957
"cum case","GM03","KIT-time_series_baseline",0.0835539111043145
"cum case","GM03","Karlen-pypm",0.288121812871418
"cum case","GM04","FIAS_FZJ-Epi1Ger",0.102564520556742
"cum case","GM04","USC-SIkJalpha",0.192306477118454
"cum case","GM04","ITWW-county_repro",0.267093453249843
"cum case","GM04","epiforecasts-EpiNow2",0.157702590574746
"cum case","GM04","KIT-time_series_baseline",0.139665360404364
"cum case","GM04","Karlen-pypm",0.140667598095851
"cum case","GM05","FIAS_FZJ-Epi1Ger",0.0898230718095468
"cum case","GM05","USC-SIkJalpha",0.124570380469991
"cum case","GM05","ITWW-county_repro",0.169552050791597
"cum case","GM05","epiforecasts-EpiNow2",0.202239876944014
"cum case","GM05","KIT-time_series_baseline",0.168435594288962
"cum case","GM05","Karlen-pypm",0.245379025695889
"cum case","GM06","FIAS_FZJ-Epi1Ger",0.164561098020863
"cum case","GM06","USC-SIkJalpha",0.232429513145527
"cum case","GM06","ITWW-county_repro",0.175682205900399
"cum case","GM06","epiforecasts-EpiNow2",0.116350062759549
"cum case","GM06","KIT-time_series_baseline",0.0782755259962838
"cum case","GM06","Karlen-pypm",0.232701594177378
"cum case","GM07","FIAS_FZJ-Epi1Ger",0.21677778886266
"cum case","GM07","USC-SIkJalpha",0.116497163909983
"cum case","GM07","ITWW-county_repro",0.139538492327416
"cum case","GM07","epiforecasts-EpiNow2",0.20425471126451
"cum case","GM07","KIT-time_series_baseline",0.156048786613466
"cum case","GM07","Karlen-pypm",0.166883057021965
"cum case","GM08","FIAS_FZJ-Epi1Ger",0.212619324742392
"cum case","GM08","USC-SIkJalpha",0.115168621318029
"cum case","GM08","ITWW-county_repro",0.206139918715648
"cum case","GM08","epiforecasts-EpiNow2",0.112467111735856
"cum case","GM08","KIT-time_series_baseline",0.0651711381992781
"cum case","GM08","Karlen-pypm",0.288433885288797
"cum case","GM09","FIAS_FZJ-Epi1Ger",0.214814987219017
"cum case","GM09","USC-SIkJalpha",0.145328927234983
"cum case","GM09","ITWW-county_repro",0.124584655015882
"cum case","GM09","epiforecasts-EpiNow2",0.126823200550828
"cum case","GM09","KIT-time_series_baseline",0.0846054280983344
"cum case","GM09","Karlen-pypm",0.303842801880956
"cum case","GM10","FIAS_FZJ-Epi1Ger",0.330181014862445
"cum case","GM10","USC-SIkJalpha",0.133231522896429
"cum case","GM10","ITWW-county_repro",0.161200431423405
"cum case","GM10","epiforecasts-EpiNow2",0.197278561797856
"cum case","GM10","KIT-time_series_baseline",0.054341601582917
"cum case","GM10","Karlen-pypm",0.123766867436948
"cum case","GM11","FIAS_FZJ-Epi1Ger",0.311314079867032
"cum case","GM11","USC-SIkJalpha",0.143052708828203
"cum case","GM11","ITWW-county_repro",0.0669794008920978
"cum case","GM11","epiforecasts-EpiNow2",0.162511717184435
"cum case","GM11","KIT-time_series_baseline",0.104520223060406
"cum case","GM11","Karlen-pypm",0.211621870167826
"cum case","GM12","FIAS_FZJ-Epi1Ger",0.0838412871377989
"cum case","GM12","USC-SIkJalpha",0.122979020852793
"cum case","GM12","ITWW-county_repro",0.241655551960991
"cum case","GM12","epiforecasts-EpiNow2",0.175351323089995
"cum case","GM12","KIT-time_series_baseline",0.0639032299586858
"cum case","GM12","Karlen-pypm",0.312269586999736
"cum case","GM13","FIAS_FZJ-Epi1Ger",0.0775079406541194
"cum case","GM13","USC-SIkJalpha",0.150944857319898
"cum case","GM13","ITWW-county_repro",0.165677708504446
"cum case","GM13","epiforecasts-EpiNow2",0.207642334136805
"cum case","GM13","KIT-time_series_baseline",0.195061210809848
"cum case","GM13","Karlen-pypm",0.203165948574883
"cum case","GM14","FIAS_FZJ-Epi1Ger",0.0952669798782585
"cum case","GM14","USC-SIkJalpha",0.176654622894861
"cum case","GM14","ITWW-county_repro",0.0847373635865674
"cum case","GM14","epiforecasts-EpiNow2",0.213294296970847
"cum case","GM14","KIT-time_series_baseline",0.107551049071569
"cum case","GM14","Karlen-pypm",0.322495687597896
"cum case","GM15","FIAS_FZJ-Epi1Ger",0.112293550477448
"cum case","GM15","USC-SIkJalpha",0.171692550499514
"cum case","GM15","ITWW-county_repro",0.163013642979784
"cum case","GM15","epiforecasts-EpiNow2",0.163950623231142
"cum case","GM15","KIT-time_series_baseline",0.127374307878278
"cum case","GM15","Karlen-pypm",0.261675324933834
"cum case","GM16","FIAS_FZJ-Epi1Ger",0.183722178319501
"cum case","GM16","USC-SIkJalpha",0.14118325015299
"cum case","GM16","ITWW-county_repro",0.2004707813215
"cum case","GM16","epiforecasts-EpiNow2",0.201213624224158
"cum case","GM16","KIT-time_series_baseline",0.0693839558905234
"cum case","GM16","Karlen-pypm",0.204026210091327
