"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.169758489764259
"inc case","GM01","USC-SIkJalpha",0.16203470768501
"inc case","GM01","ITWW-county_repro",0.25282629975111
"inc case","GM01","epiforecasts-EpiNow2",0.178575120851987
"inc case","GM01","CovidMetrics-epiBATS",0.236805381947634
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.150683198059539
"inc case","GM02","USC-SIkJalpha",0.132906411185872
"inc case","GM02","ITWW-county_repro",0.379614360161783
"inc case","GM02","epiforecasts-EpiNow2",0.180300222008848
"inc case","GM02","CovidMetrics-epiBATS",0.156495808583958
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.196377419704722
"inc case","GM03","USC-SIkJalpha",0.173837481841785
"inc case","GM03","ITWW-county_repro",0.21748993150761
"inc case","GM03","epiforecasts-EpiNow2",0.106501105310927
"inc case","GM03","CovidMetrics-epiBATS",0.305794061634957
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.203657065149008
"inc case","GM04","USC-SIkJalpha",0.176869729843636
"inc case","GM04","ITWW-county_repro",0.190626324188527
"inc case","GM04","epiforecasts-EpiNow2",0.158342068279916
"inc case","GM04","CovidMetrics-epiBATS",0.270504812538912
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.215351798049226
"inc case","GM05","USC-SIkJalpha",0.15209786886704
"inc case","GM05","ITWW-county_repro",0.29270147352981
"inc case","GM05","epiforecasts-EpiNow2",0.153061395417074
"inc case","GM05","CovidMetrics-epiBATS",0.18678746413685
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.233971765276795
"inc case","GM06","USC-SIkJalpha",0.115767728802796
"inc case","GM06","ITWW-county_repro",0.379321869528566
"inc case","GM06","epiforecasts-EpiNow2",0.158910228021715
"inc case","GM06","CovidMetrics-epiBATS",0.112028408370128
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.159627921099973
"inc case","GM07","USC-SIkJalpha",0.165657313601178
"inc case","GM07","ITWW-county_repro",0.232490601759086
"inc case","GM07","epiforecasts-EpiNow2",0.159034059155381
"inc case","GM07","CovidMetrics-epiBATS",0.283190104384381
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.246811573351594
"inc case","GM08","USC-SIkJalpha",0.139729281929488
"inc case","GM08","ITWW-county_repro",0.316402931726048
"inc case","GM08","epiforecasts-EpiNow2",0.121134558594155
"inc case","GM08","CovidMetrics-epiBATS",0.175921654398715
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.0975960374573226
"inc case","GM09","USC-SIkJalpha",0.233886546944548
"inc case","GM09","ITWW-county_repro",0.279954205213492
"inc case","GM09","epiforecasts-EpiNow2",0.134510762001053
"inc case","GM09","CovidMetrics-epiBATS",0.254052448383585
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.112033910891025
"inc case","GM10","USC-SIkJalpha",0.211815895777508
"inc case","GM10","ITWW-county_repro",0.274531878211322
"inc case","GM10","epiforecasts-EpiNow2",0.121925471303225
