"target","location","model","inverse_wis_weight"
"inc case","GM11","epiforecasts-EpiNow2",0.168531916380307
"inc case","GM11","CovidMetrics-epiBATS",0.248184859214685
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.133285373649789
"inc case","GM12","USC-SIkJalpha",0.185618607884434
"inc case","GM12","ITWW-county_repro",0.23078913301116
"inc case","GM12","epiforecasts-EpiNow2",0.130326447027841
"inc case","GM12","CovidMetrics-epiBATS",0.319980438426777
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.153064383640304
"inc case","GM13","USC-SIkJalpha",0.0979970377208588
"inc case","GM13","ITWW-county_repro",0.166646451125325
"inc case","GM13","epiforecasts-EpiNow2",0.425983409630315
"inc case","GM13","CovidMetrics-epiBATS",0.156308717883197
"inc case","GM14","FIAS_FZJ-Epi1Ger",0.35673892630597
"inc case","GM14","USC-SIkJalpha",0.102587617997666
"inc case","GM14","ITWW-county_repro",0.132900661279107
"inc case","GM14","epiforecasts-EpiNow2",0.267324300101222
"inc case","GM14","CovidMetrics-epiBATS",0.140448494316035
"inc case","GM15","FIAS_FZJ-Epi1Ger",0.21837017023007
"inc case","GM15","USC-SIkJalpha",0.0988577564450158
"inc case","GM15","ITWW-county_repro",0.310745608393019
"inc case","GM15","epiforecasts-EpiNow2",0.251556440462928
"inc case","GM15","CovidMetrics-epiBATS",0.120470024468968
"inc case","GM16","FIAS_FZJ-Epi1Ger",0.0657189030283355
"inc case","GM16","USC-SIkJalpha",0.13333741506457
"inc case","GM16","ITWW-county_repro",0.265625974990331
"inc case","GM16","epiforecasts-EpiNow2",0.219388293551212
"inc case","GM16","CovidMetrics-epiBATS",0.315929413365552
"cum case","GM01","FIAS_FZJ-Epi1Ger",0.152267954123269
"cum case","GM01","USC-SIkJalpha",0.165494199899818
"cum case","GM01","ITWW-county_repro",0.216705964667104
"cum case","GM01","epiforecasts-EpiNow2",0.12808258567657
"cum case","GM01","CovidMetrics-epiBATS",0.337449295633239
"cum case","GM02","FIAS_FZJ-Epi1Ger",0.109619001951005
"cum case","GM02","USC-SIkJalpha",0.25890080421193
"cum case","GM02","ITWW-county_repro",0.213209521100819
"cum case","GM02","epiforecasts-EpiNow2",0.194796551961568
"cum case","GM02","CovidMetrics-epiBATS",0.223474120774678
"cum case","GM03","FIAS_FZJ-Epi1Ger",0.133034414718696
"cum case","GM03","USC-SIkJalpha",0.162680771877366
"cum case","GM03","ITWW-county_repro",0.109989605144319
"cum case","GM03","epiforecasts-EpiNow2",0.305730511876996
"cum case","GM03","CovidMetrics-epiBATS",0.288564696382623
"cum case","GM04","FIAS_FZJ-Epi1Ger",0.133230927238428
"cum case","GM04","USC-SIkJalpha",0.25979090970348
"cum case","GM04","ITWW-county_repro",0.150362205492716
"cum case","GM04","epiforecasts-EpiNow2",0.205552550987327
"cum case","GM04","CovidMetrics-epiBATS",0.25106340657805
"cum case","GM05","FIAS_FZJ-Epi1Ger",0.266671027138199
"cum case","GM05","USC-SIkJalpha",0.173717951352539
"cum case","GM05","ITWW-county_repro",0.204691239182683
"cum case","GM05","epiforecasts-EpiNow2",0.139163609406519
"cum case","GM05","CovidMetrics-epiBATS",0.215756172920059
"cum case","GM06","FIAS_FZJ-Epi1Ger",0.202683244206656
"cum case","GM06","USC-SIkJalpha",0.208123207117611
"cum case","GM06","ITWW-county_repro",0.222443938033813
"cum case","GM06","epiforecasts-EpiNow2",0.109002150258953
"cum case","GM06","CovidMetrics-epiBATS",0.257747460382967
"cum case","GM07","FIAS_FZJ-Epi1Ger",0.153198470500289
"cum case","GM07","USC-SIkJalpha",0.199486508715884
"cum case","GM07","ITWW-county_repro",0.271530702986082
"cum case","GM07","epiforecasts-EpiNow2",0.170062332218469
"cum case","GM07","CovidMetrics-epiBATS",0.205721985579276
"cum case","GM08","FIAS_FZJ-Epi1Ger",0.173794349512166
"cum case","GM08","USC-SIkJalpha",0.188655320365789
"cum case","GM08","ITWW-county_repro",0.166733562394668
"cum case","GM08","epiforecasts-EpiNow2",0.176326533933775
"cum case","GM08","CovidMetrics-epiBATS",0.294490233793602
"cum case","GM09","FIAS_FZJ-Epi1Ger",0.148748906581516
"cum case","GM09","USC-SIkJalpha",0.245575411600872
"cum case","GM09","ITWW-county_repro",0.206830668644865
"cum case","GM09","epiforecasts-EpiNow2",0.198093637032107
"cum case","GM09","CovidMetrics-epiBATS",0.200751376140641
"cum case","GM10","FIAS_FZJ-Epi1Ger",0.0966173675133319
"cum case","GM10","USC-SIkJalpha",0.276874358287967
"cum case","GM10","ITWW-county_repro",0.223721887505738
"cum case","GM10","epiforecasts-EpiNow2",0.122546182509221
"cum case","GM10","CovidMetrics-epiBATS",0.280240204183743
"cum case","GM11","FIAS_FZJ-Epi1Ger",0.13735735343471
"cum case","GM11","USC-SIkJalpha",0.159459775619819
"cum case","GM11","ITWW-county_repro",0.282558459159817
"cum case","GM11","epiforecasts-EpiNow2",0.177849671664833
"cum case","GM11","CovidMetrics-epiBATS",0.242774740120821
"cum case","GM12","FIAS_FZJ-Epi1Ger",0.132741118663344
"cum case","GM12","USC-SIkJalpha",0.167597125019052
"cum case","GM12","ITWW-county_repro",0.241612801758857
"cum case","GM12","epiforecasts-EpiNow2",0.134886309685982
"cum case","GM12","CovidMetrics-epiBATS",0.323162644872765
"cum case","GM13","FIAS_FZJ-Epi1Ger",0.160624944183497
"cum case","GM13","USC-SIkJalpha",0.0929326148452509
"cum case","GM13","ITWW-county_repro",0.17104649779935
"cum case","GM13","epiforecasts-EpiNow2",0.421765374853702
"cum case","GM13","CovidMetrics-epiBATS",0.1536305683182
"cum case","GM14","FIAS_FZJ-Epi1Ger",0.378932604883946
"cum case","GM14","USC-SIkJalpha",0.0891404748686887
"cum case","GM14","ITWW-county_repro",0.114860101840957
"cum case","GM14","epiforecasts-EpiNow2",0.283774931331445
"cum case","GM14","CovidMetrics-epiBATS",0.133291887074964
"cum case","GM15","FIAS_FZJ-Epi1Ger",0.21966603182528
"cum case","GM15","USC-SIkJalpha",0.0919372110208115
"cum case","GM15","ITWW-county_repro",0.339065457058521
"cum case","GM15","epiforecasts-EpiNow2",0.230644280484312
"cum case","GM15","CovidMetrics-epiBATS",0.118687019611075
"cum case","GM16","FIAS_FZJ-Epi1Ger",0.0616927107711754
"cum case","GM16","USC-SIkJalpha",0.119933852327469
"cum case","GM16","ITWW-county_repro",0.28916979904908
"cum case","GM16","epiforecasts-EpiNow2",0.219064751631009
"cum case","GM16","CovidMetrics-epiBATS",0.310138886221267
"inc death","GM01","FIAS_FZJ-Epi1Ger",0.303200252226787
"inc death","GM01","USC-SIkJalpha",0.234588012416078
"inc death","GM01","ITWW-county_repro",0.31600545179176
"inc death","GM01","epiforecasts-EpiNow2",0.146206283565376
"inc death","GM02","FIAS_FZJ-Epi1Ger",0.252935645464587
"inc death","GM02","USC-SIkJalpha",0.380658480037576
"inc death","GM02","ITWW-county_repro",0.270496187847439
"inc death","GM02","epiforecasts-EpiNow2",0.0959096866503981
"inc death","GM03","FIAS_FZJ-Epi1Ger",0.220179501251286
"inc death","GM03","USC-SIkJalpha",0.211685929986399
"inc death","GM03","ITWW-county_repro",0.280949420384333
"inc death","GM03","epiforecasts-EpiNow2",0.287185148377982
"inc death","GM04","FIAS_FZJ-Epi1Ger",0.181713204726062
"inc death","GM04","USC-SIkJalpha",0.387246063000797
"inc death","GM04","ITWW-county_repro",0.332530739134883
"inc death","GM04","epiforecasts-EpiNow2",0.0985099931382589
"inc death","GM05","FIAS_FZJ-Epi1Ger",0.239796973308497
"inc death","GM05","USC-SIkJalpha",0.370141448921184
"inc death","GM05","ITWW-county_repro",0.27119713396286
"inc death","GM05","epiforecasts-EpiNow2",0.118864443807459
"inc death","GM06","FIAS_FZJ-Epi1Ger",0.283385680321133
"inc death","GM06","USC-SIkJalpha",0.269433603893152
"inc death","GM06","ITWW-county_repro",0.231107504627611
"inc death","GM06","epiforecasts-EpiNow2",0.216073211158103
"inc death","GM07","FIAS_FZJ-Epi1Ger",0.248927024815566
"inc death","GM07","USC-SIkJalpha",0.273114609549464
"inc death","GM07","ITWW-county_repro",0.283173269453874
"inc death","GM07","epiforecasts-EpiNow2",0.194785096181096
"inc death","GM08","FIAS_FZJ-Epi1Ger",0.160427191237652
"inc death","GM08","USC-SIkJalpha",0.302288499744284
"inc death","GM08","ITWW-county_repro",0.233688642627402
"inc death","GM08","epiforecasts-EpiNow2",0.303595666390662
"inc death","GM09","FIAS_FZJ-Epi1Ger",0.187567178129539
"inc death","GM09","USC-SIkJalpha",0.307227741400376
"inc death","GM09","ITWW-county_repro",0.181277660310769
"inc death","GM09","epiforecasts-EpiNow2",0.323927420159315
"inc death","GM10","FIAS_FZJ-Epi1Ger",0.182488242187048
"inc death","GM10","USC-SIkJalpha",0.285484936448094
"inc death","GM10","ITWW-county_repro",0.250255418815047
"inc death","GM10","epiforecasts-EpiNow2",0.281771402549811
"inc death","GM11","FIAS_FZJ-Epi1Ger",0.167457782726739
"inc death","GM11","USC-SIkJalpha",0.393209518334871
"inc death","GM11","ITWW-county_repro",0.250968747917535
"inc death","GM11","epiforecasts-EpiNow2",0.188363951020854
"inc death","GM12","FIAS_FZJ-Epi1Ger",0.154529086924691
"inc death","GM12","USC-SIkJalpha",0.255696463211019
"inc death","GM12","ITWW-county_repro",0.337024180890203
"inc death","GM12","epiforecasts-EpiNow2",0.252750268974086
"inc death","GM13","FIAS_FZJ-Epi1Ger",0.125074694254414
"inc death","GM13","USC-SIkJalpha",0.41723546487204
"inc death","GM13","ITWW-county_repro",0.18569453952495
"inc death","GM13","epiforecasts-EpiNow2",0.271995301348596
"inc death","GM14","FIAS_FZJ-Epi1Ger",0.135687475171252
"inc death","GM14","USC-SIkJalpha",0.237075708292928
"inc death","GM14","ITWW-county_repro",0.323018553513539
"inc death","GM14","epiforecasts-EpiNow2",0.304218263022282
"inc death","GM15","FIAS_FZJ-Epi1Ger",0.127416518291632
"inc death","GM15","USC-SIkJalpha",0.326334481239926
"inc death","GM15","ITWW-county_repro",0.396172939531981
"inc death","GM15","epiforecasts-EpiNow2",0.150076060936461
"inc death","GM16","FIAS_FZJ-Epi1Ger",0.160444094414538
"inc death","GM16","USC-SIkJalpha",0.288999930364409
"inc death","GM16","ITWW-county_repro",0.229127808765756
"inc death","GM16","epiforecasts-EpiNow2",0.321428166455297
"cum death","GM01","FIAS_FZJ-Epi1Ger",0.271201610403478
"cum death","GM01","USC-SIkJalpha",0.24350336185683
"cum death","GM01","ITWW-county_repro",0.304738565629747
"cum death","GM01","epiforecasts-EpiNow2",0.180556462109945
"cum death","GM02","FIAS_FZJ-Epi1Ger",0.293587066401992
"cum death","GM02","USC-SIkJalpha",0.402511993036298
"cum death","GM02","ITWW-county_repro",0.205061350366905
"cum death","GM02","epiforecasts-EpiNow2",0.0988395901948045
"cum death","GM03","FIAS_FZJ-Epi1Ger",0.264982923670265
"cum death","GM03","USC-SIkJalpha",0.17381419483318
"cum death","GM03","ITWW-county_repro",0.26482492219721
"cum death","GM03","epiforecasts-EpiNow2",0.296377959299345
"cum death","GM04","FIAS_FZJ-Epi1Ger",0.180223571438002
"cum death","GM04","USC-SIkJalpha",0.38659588487163
"cum death","GM04","ITWW-county_repro",0.321265964260192
"cum death","GM04","epiforecasts-EpiNow2",0.111914579430176
"cum death","GM05","FIAS_FZJ-Epi1Ger",0.287453206931465
"cum death","GM05","USC-SIkJalpha",0.381914225459923
"cum death","GM05","ITWW-county_repro",0.196146603594739
"cum death","GM05","epiforecasts-EpiNow2",0.134485964013872
"cum death","GM06","FIAS_FZJ-Epi1Ger",0.375735527138277
"cum death","GM06","USC-SIkJalpha",0.247328710203032
"cum death","GM06","ITWW-county_repro",0.189276835697244
"cum death","GM06","epiforecasts-EpiNow2",0.187658926961447
"cum death","GM07","FIAS_FZJ-Epi1Ger",0.178871957271836
"cum death","GM07","USC-SIkJalpha",0.299407194289379
"cum death","GM07","ITWW-county_repro",0.326661730673543
"cum death","GM07","epiforecasts-EpiNow2",0.195059117765243
"cum death","GM08","FIAS_FZJ-Epi1Ger",0.145071972316466
"cum death","GM08","USC-SIkJalpha",0.332479952441161
"cum death","GM08","ITWW-county_repro",0.219892820617648
"cum death","GM08","epiforecasts-EpiNow2",0.302555254624725
"cum death","GM09","FIAS_FZJ-Epi1Ger",0.182204571543711
"cum death","GM09","USC-SIkJalpha",0.395794208652421
"cum death","GM09","ITWW-county_repro",0.159317597224948
"cum death","GM09","epiforecasts-EpiNow2",0.262683622578919
"cum death","GM10","FIAS_FZJ-Epi1Ger",0.190452767302858
"cum death","GM10","USC-SIkJalpha",0.278367181704117
"cum death","GM10","ITWW-county_repro",0.271476698160694
"cum death","GM10","epiforecasts-EpiNow2",0.259703352832331
"cum death","GM11","FIAS_FZJ-Epi1Ger",0.140919788591301
"cum death","GM11","USC-SIkJalpha",0.39212755581739
"cum death","GM11","ITWW-county_repro",0.259772804584241
"cum death","GM11","epiforecasts-EpiNow2",0.207179851007068
"cum death","GM12","FIAS_FZJ-Epi1Ger",0.146414214425219
"cum death","GM12","USC-SIkJalpha",0.275257332726049
"cum death","GM12","ITWW-county_repro",0.326807064100976
"cum death","GM12","epiforecasts-EpiNow2",0.251521388747756
"cum death","GM13","FIAS_FZJ-Epi1Ger",0.108876679419605
"cum death","GM13","USC-SIkJalpha",0.555896509115192
"cum death","GM13","ITWW-county_repro",0.145522372929701
"cum death","GM13","epiforecasts-EpiNow2",0.189704438535502
"cum death","GM14","FIAS_FZJ-Epi1Ger",0.135233461360635
"cum death","GM14","USC-SIkJalpha",0.185500676451289
"cum death","GM14","ITWW-county_repro",0.344560537510896
"cum death","GM14","epiforecasts-EpiNow2",0.33470532467718
"cum death","GM15","FIAS_FZJ-Epi1Ger",0.118751078370105
"cum death","GM15","USC-SIkJalpha",0.306030241890443
"cum death","GM15","ITWW-county_repro",0.39229183611203
"cum death","GM15","epiforecasts-EpiNow2",0.182926843627421
"cum death","GM16","FIAS_FZJ-Epi1Ger",0.1776923875647
"cum death","GM16","USC-SIkJalpha",0.294581570939111
"cum death","GM16","ITWW-county_repro",0.213107455891543
"cum death","GM16","epiforecasts-EpiNow2",0.314618585604646
"inc case","PL72","USC-SIkJalpha",0.184378773806803
"inc case","PL72","ITWW-county_repro",0.129984514450769
"inc case","PL72","epiforecasts-EpiNow2",0.685636711742428
"inc case","PL73","USC-SIkJalpha",0.343225360692585
"inc case","PL73","ITWW-county_repro",0.249533646163764
"inc case","PL73","epiforecasts-EpiNow2",0.407240993143651
"inc case","PL74","USC-SIkJalpha",0.331109976191778
"inc case","PL74","ITWW-county_repro",0.365951159243586
"inc case","PL74","epiforecasts-EpiNow2",0.302938864564635
"inc case","PL75","USC-SIkJalpha",0.172355134523955
"inc case","PL75","ITWW-county_repro",0.502963585943822
"inc case","PL75","epiforecasts-EpiNow2",0.324681279532223
"inc case","PL76","USC-SIkJalpha",0.295987215905369
"inc case","PL76","ITWW-county_repro",0.22125331504879
"inc case","PL76","epiforecasts-EpiNow2",0.482759469045842
"inc case","PL77","USC-SIkJalpha",0.379553614899036
"inc case","PL77","ITWW-county_repro",0.227584026030718
"inc case","PL77","epiforecasts-EpiNow2",0.392862359070245
"inc case","PL78","USC-SIkJalpha",0.199942762380699
"inc case","PL78","ITWW-county_repro",0.241739315513375
"inc case","PL78","epiforecasts-EpiNow2",0.558317922105926
"inc case","PL79","USC-SIkJalpha",0.370087220232752
"inc case","PL79","ITWW-county_repro",0.111898814797222
"inc case","PL79","epiforecasts-EpiNow2",0.518013964970027
"inc case","PL80","USC-SIkJalpha",0.209787447496654
"inc case","PL80","ITWW-county_repro",0.211704070732644
"inc case","PL80","epiforecasts-EpiNow2",0.578508481770702
"inc case","PL81","USC-SIkJalpha",0.31991956431916
"inc case","PL81","ITWW-county_repro",0.31632395750285
"inc case","PL81","epiforecasts-EpiNow2",0.36375647817799
"inc case","PL82","USC-SIkJalpha",0.239983184478569
"inc case","PL82","ITWW-county_repro",0.455162714877925
"inc case","PL82","epiforecasts-EpiNow2",0.304854100643506
"inc case","PL83","USC-SIkJalpha",0.265434571217951
"inc case","PL83","ITWW-county_repro",0.193321703533938
"inc case","PL83","epiforecasts-EpiNow2",0.541243725248111
"inc case","PL84","USC-SIkJalpha",0.280200805742202
"inc case","PL84","ITWW-county_repro",0.429126208495695
"inc case","PL84","epiforecasts-EpiNow2",0.290672985762103
"inc case","PL85","USC-SIkJalpha",0.200251922773392
"inc case","PL85","ITWW-county_repro",0.336476670874124
"inc case","PL85","epiforecasts-EpiNow2",0.463271406352484
"inc case","PL86","USC-SIkJalpha",0.222372974365614
"inc case","PL86","ITWW-county_repro",0.298079768197812
"inc case","PL86","epiforecasts-EpiNow2",0.479547257436573
"inc case","PL87","USC-SIkJalpha",0.236625535900465
"inc case","PL87","ITWW-county_repro",0.253073364444903
"inc case","PL87","epiforecasts-EpiNow2",0.510301099654631
"cum case","PL72","USC-SIkJalpha",0.168744043678011
"cum case","PL72","ITWW-county_repro",0.133677346219381
"cum case","PL72","epiforecasts-EpiNow2",0.697578610102608
"cum case","PL73","USC-SIkJalpha",0.412108644672113
"cum case","PL73","ITWW-county_repro",0.205007643097299
"cum case","PL73","epiforecasts-EpiNow2",0.382883712230588
"cum case","PL74","USC-SIkJalpha",0.349168879173776
"cum case","PL74","ITWW-county_repro",0.29250164981228
"cum case","PL74","epiforecasts-EpiNow2",0.358329471013944
"cum case","PL75","USC-SIkJalpha",0.157344094802477
"cum case","PL75","ITWW-county_repro",0.527583354697873
"cum case","PL75","epiforecasts-EpiNow2",0.31507255049965
"cum case","PL76","USC-SIkJalpha",0.289911753054039
"cum case","PL76","ITWW-county_repro",0.191921149060729
"cum case","PL76","epiforecasts-EpiNow2",0.518167097885233
"cum case","PL77","USC-SIkJalpha",0.424955699480924
"cum case","PL77","ITWW-county_repro",0.191513499840457
"cum case","PL77","epiforecasts-EpiNow2",0.383530800678619
"cum case","PL78","USC-SIkJalpha",0.195949775328401
"cum case","PL78","ITWW-county_repro",0.239505544319271
"cum case","PL78","epiforecasts-EpiNow2",0.564544680352328
"cum case","PL79","USC-SIkJalpha",0.29675664877222
"cum case","PL79","ITWW-county_repro",0.0776023164236532
"cum case","PL79","epiforecasts-EpiNow2",0.625641034804127
"cum case","PL80","USC-SIkJalpha",0.259348435726374
"cum case","PL80","ITWW-county_repro",0.222001921303439
"cum case","PL80","epiforecasts-EpiNow2",0.518649642970187
"cum case","PL81","USC-SIkJalpha",0.291073736362315
"cum case","PL81","ITWW-county_repro",0.357568454821593
"cum case","PL81","epiforecasts-EpiNow2",0.351357808816091
"cum case","PL82","USC-SIkJalpha",0.219503795768061
"cum case","PL82","ITWW-county_repro",0.450252943638496
"cum case","PL82","epiforecasts-EpiNow2",0.330243260593443
"cum case","PL83","USC-SIkJalpha",0.266131636870331
"cum case","PL83","ITWW-county_repro",0.170581934359205
"cum case","PL83","epiforecasts-EpiNow2",0.563286428770464
"cum case","PL84","USC-SIkJalpha",0.250614990966823
"cum case","PL84","ITWW-county_repro",0.424610432310004
"cum case","PL84","epiforecasts-EpiNow2",0.324774576723173
"cum case","PL85","USC-SIkJalpha",0.25691035754028
"cum case","PL85","ITWW-county_repro",0.32820300271603
"cum case","PL85","epiforecasts-EpiNow2",0.41488663974369
"cum case","PL86","USC-SIkJalpha",0.190945148822656
"cum case","PL86","ITWW-county_repro",0.240052093331307
"cum case","PL86","epiforecasts-EpiNow2",0.569002757846037
"cum case","PL87","USC-SIkJalpha",0.264470117330588
"cum case","PL87","ITWW-county_repro",0.256322202813125
"cum case","PL87","epiforecasts-EpiNow2",0.479207679856287
"inc death","PL72","USC-SIkJalpha",0.290094017650308
"inc death","PL72","ITWW-county_repro",0.465134250554558
"inc death","PL72","epiforecasts-EpiNow2",0.244771731795134
"inc death","PL73","USC-SIkJalpha",0.366674849895571
"inc death","PL73","ITWW-county_repro",0.345963741111091
"inc death","PL73","epiforecasts-EpiNow2",0.287361408993337
"inc death","PL74","USC-SIkJalpha",0.403299178020845
"inc death","PL74","ITWW-county_repro",0.286529349353614
"inc death","PL74","epiforecasts-EpiNow2",0.310171472625541
"inc death","PL75","USC-SIkJalpha",0.289950099968931
"inc death","PL75","ITWW-county_repro",0.345754291380567
"inc death","PL75","epiforecasts-EpiNow2",0.364295608650503
"inc death","PL76","USC-SIkJalpha",0.189573206930289
"inc death","PL76","ITWW-county_repro",0.276845063255976
"inc death","PL76","epiforecasts-EpiNow2",0.533581729813734
"inc death","PL77","USC-SIkJalpha",0.517805452553876
"inc death","PL77","ITWW-county_repro",0.34610141129426
"inc death","PL77","epiforecasts-EpiNow2",0.136093136151865
"inc death","PL78","USC-SIkJalpha",0.454326532089612
"inc death","PL78","ITWW-county_repro",0.267285227590066
"inc death","PL78","epiforecasts-EpiNow2",0.278388240320322
"inc death","PL79","USC-SIkJalpha",0.642413749697893
"inc death","PL79","ITWW-county_repro",0.246561053407906
"inc death","PL79","epiforecasts-EpiNow2",0.111025196894202
"inc death","PL80","USC-SIkJalpha",0.313097564688686
"inc death","PL80","ITWW-county_repro",0.434580454679114
"inc death","PL80","epiforecasts-EpiNow2",0.252321980632201
"inc death","PL81","USC-SIkJalpha",0.253545425881799
"inc death","PL81","ITWW-county_repro",0.442289060126332
"inc death","PL81","epiforecasts-EpiNow2",0.304165513991869
"inc death","PL82","USC-SIkJalpha",0.371380859909783
"inc death","PL82","ITWW-county_repro",0.259500594314999
"inc death","PL82","epiforecasts-EpiNow2",0.369118545775217
"inc death","PL83","USC-SIkJalpha",0.374550807890239
"inc death","PL83","ITWW-county_repro",0.310057510308454
"inc death","PL83","epiforecasts-EpiNow2",0.315391681801307
"inc death","PL84","USC-SIkJalpha",0.277578094233688
"inc death","PL84","ITWW-county_repro",0.495498519960731
"inc death","PL84","epiforecasts-EpiNow2",0.226923385805582
"inc death","PL85","USC-SIkJalpha",0.449506313761736
"inc death","PL85","ITWW-county_repro",0.285513681295419
"inc death","PL85","epiforecasts-EpiNow2",0.264980004942845
"inc death","PL86","USC-SIkJalpha",0.474504375282421
"inc death","PL86","ITWW-county_repro",0.47334076611974
"inc death","PL86","epiforecasts-EpiNow2",0.0521548585978387
"inc death","PL87","USC-SIkJalpha",0.528117250215671
"inc death","PL87","ITWW-county_repro",0.283207539521763
"inc death","PL87","epiforecasts-EpiNow2",0.188675210262566
"cum death","PL72","USC-SIkJalpha",0.269688419809979
"cum death","PL72","ITWW-county_repro",0.490065866982563
"cum death","PL72","epiforecasts-EpiNow2",0.240245713207458
"cum death","PL73","USC-SIkJalpha",0.294069472471712
"cum death","PL73","ITWW-county_repro",0.351762613724604
"cum death","PL73","epiforecasts-EpiNow2",0.354167913803684
"cum death","PL74","USC-SIkJalpha",0.40326374818999
"cum death","PL74","ITWW-county_repro",0.266611870415725
"cum death","PL74","epiforecasts-EpiNow2",0.330124381394285
"cum death","PL75","USC-SIkJalpha",0.299700948738164
"cum death","PL75","ITWW-county_repro",0.339174354561026
"cum death","PL75","epiforecasts-EpiNow2",0.36112469670081
"cum death","PL76","USC-SIkJalpha",0.330624322791348
"cum death","PL76","ITWW-county_repro",0.26879952900699
"cum death","PL76","epiforecasts-EpiNow2",0.400576148201662
"cum death","PL77","USC-SIkJalpha",0.58774164677366
"cum death","PL77","ITWW-county_repro",0.293043340301351
"cum death","PL77","epiforecasts-EpiNow2",0.119215012924989
"cum death","PL78","USC-SIkJalpha",0.427163737103306
"cum death","PL78","ITWW-county_repro",0.278802749317782
"cum death","PL78","epiforecasts-EpiNow2",0.294033513578912
"cum death","PL79","USC-SIkJalpha",0.538948856189143
"cum death","PL79","ITWW-county_repro",0.295840569360077
"cum death","PL79","epiforecasts-EpiNow2",0.16521057445078
"cum death","PL80","USC-SIkJalpha",0.287372237613883
"cum death","PL80","ITWW-county_repro",0.453678937856492
"cum death","PL80","epiforecasts-EpiNow2",0.258948824529625
"cum death","PL81","USC-SIkJalpha",0.223512080252004
"cum death","PL81","ITWW-county_repro",0.471986283881139
"cum death","PL81","epiforecasts-EpiNow2",0.304501635866857
"cum death","PL82","USC-SIkJalpha",0.362511626174999
"cum death","PL82","ITWW-county_repro",0.290289730576707
"cum death","PL82","epiforecasts-EpiNow2",0.347198643248294
"cum death","PL83","USC-SIkJalpha",0.349789237171286
"cum death","PL83","ITWW-county_repro",0.314682906651341
"cum death","PL83","epiforecasts-EpiNow2",0.335527856177373
"cum death","PL84","USC-SIkJalpha",0.205902412470973
"cum death","PL84","ITWW-county_repro",0.591787379095467
