"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.14852630989978
"inc case","GM01","USC-SIkJalpha",0.348408371632999
"inc case","GM01","ITWW-county_repro",0.142702701427205
"inc case","GM01","epiforecasts-EpiNow2",0.126110432191831
"inc case","GM01","Karlen-pypm",0.234252184848186
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.455072040954276
"inc case","GM02","USC-SIkJalpha",0.105533625693998
"inc case","GM02","ITWW-county_repro",0.0947365773011135
"inc case","GM02","epiforecasts-EpiNow2",0.275700934330362
"inc case","GM02","Karlen-pypm",0.0689568217202502
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.31026242042448
"inc case","GM03","USC-SIkJalpha",0.187610278882064
"inc case","GM03","ITWW-county_repro",0.136900955776962
"inc case","GM03","epiforecasts-EpiNow2",0.183116662674669
"inc case","GM03","Karlen-pypm",0.182109682241824
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.217083843829455
"inc case","GM04","USC-SIkJalpha",0.1648913706105
"inc case","GM04","ITWW-county_repro",0.256741036524651
"inc case","GM04","epiforecasts-EpiNow2",0.149031343997561
"inc case","GM04","Karlen-pypm",0.212252405037832
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.0786973395045811
"inc case","GM05","USC-SIkJalpha",0.222172601861372
"inc case","GM05","ITWW-county_repro",0.13117766535159
"inc case","GM05","epiforecasts-EpiNow2",0.298932751049933
"inc case","GM05","Karlen-pypm",0.269019642232524
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.361531693958404
"inc case","GM06","USC-SIkJalpha",0.166703679569885
"inc case","GM06","ITWW-county_repro",0.16142723320795
"inc case","GM06","epiforecasts-EpiNow2",0.121009246987777
"inc case","GM06","Karlen-pypm",0.189328146275985
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.154414058726446
"inc case","GM07","USC-SIkJalpha",0.194098480121414
"inc case","GM07","ITWW-county_repro",0.186864330906333
"inc case","GM07","epiforecasts-EpiNow2",0.205807608632562
"inc case","GM07","Karlen-pypm",0.258815521613245
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.125050576041824
"inc case","GM08","USC-SIkJalpha",0.169032770813157
"inc case","GM08","ITWW-county_repro",0.125355265598768
"inc case","GM08","epiforecasts-EpiNow2",0.481890231035233
"inc case","GM08","Karlen-pypm",0.0986711565110175
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.192043624003908
"inc case","GM09","USC-SIkJalpha",0.315137679626455
"inc case","GM09","ITWW-county_repro",0.14349626838811
"inc case","GM09","epiforecasts-EpiNow2",0.20068137344517
"inc case","GM09","Karlen-pypm",0.148641054536357
