"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.342158373717319
"inc case","GM01","USC-SIkJalpha",0.18208809280709
"inc case","GM01","ITWW-county_repro",0.164260719259674
"inc case","GM01","epiforecasts-EpiNow2",0.158573767496827
"inc case","GM01","Karlen-pypm",0.15291904671909
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.389006160651492
"inc case","GM02","USC-SIkJalpha",0.0986531672759913
"inc case","GM02","ITWW-county_repro",0.0963138247677742
"inc case","GM02","epiforecasts-EpiNow2",0.337048760610665
"inc case","GM02","Karlen-pypm",0.078978086694077
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.162859707338624
"inc case","GM03","USC-SIkJalpha",0.210284439859898
"inc case","GM03","ITWW-county_repro",0.197376228585909
"inc case","GM03","epiforecasts-EpiNow2",0.214474485773211
"inc case","GM03","Karlen-pypm",0.215005138442358
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.143485917026935
"inc case","GM04","USC-SIkJalpha",0.166556609077102
"inc case","GM04","ITWW-county_repro",0.203890541505269
"inc case","GM04","epiforecasts-EpiNow2",0.23196384391464
"inc case","GM04","Karlen-pypm",0.254103088476053
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.136724505810426
"inc case","GM05","USC-SIkJalpha",0.191187840773411
"inc case","GM05","ITWW-county_repro",0.176120637393409
"inc case","GM05","epiforecasts-EpiNow2",0.319045374475814
"inc case","GM05","Karlen-pypm",0.176921641546939
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.305722386107688
"inc case","GM06","USC-SIkJalpha",0.138235291932387
"inc case","GM06","ITWW-county_repro",0.199067469251563
"inc case","GM06","epiforecasts-EpiNow2",0.179869072924773
"inc case","GM06","Karlen-pypm",0.177105779783589
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.33912353408749
"inc case","GM07","USC-SIkJalpha",0.126276678810005
"inc case","GM07","ITWW-county_repro",0.137794560977813
"inc case","GM07","epiforecasts-EpiNow2",0.274902351006381
"inc case","GM07","Karlen-pypm",0.121902875118312
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.384227319459378
"inc case","GM08","USC-SIkJalpha",0.128593869595685
"inc case","GM08","ITWW-county_repro",0.142500392938031
"inc case","GM08","epiforecasts-EpiNow2",0.270194689349375
"inc case","GM08","Karlen-pypm",0.0744837286575316
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.432502028922053
"inc case","GM09","USC-SIkJalpha",0.187024173221693
"inc case","GM09","ITWW-county_repro",0.151755465897725
"inc case","GM09","epiforecasts-EpiNow2",0.106969700155437
"inc case","GM09","Karlen-pypm",0.121748631803092
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.127633217312589
"inc case","GM10","USC-SIkJalpha",0.123108285053215
"inc case","GM10","ITWW-county_repro",0.179612633382426
"inc case","GM10","epiforecasts-EpiNow2",0.419552430458605
"inc case","GM10","Karlen-pypm",0.150093433793165
"inc case","GM11","FIAS_FZJ-Epi1Ger",0.308212126596353
"inc case","GM11","USC-SIkJalpha",0.105656179288431
"inc case","GM11","ITWW-county_repro",0.172369635364845
"inc case","GM11","epiforecasts-EpiNow2",0.278155303344159
"inc case","GM11","Karlen-pypm",0.135606755406212
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.374450941080973
"inc case","GM12","USC-SIkJalpha",0.139768458963947
"inc case","GM12","ITWW-county_repro",0.0674973866405539
"inc case","GM12","epiforecasts-EpiNow2",0.340568511883244
"inc case","GM12","Karlen-pypm",0.0777147014312823
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.0990095864773796
"inc case","GM13","USC-SIkJalpha",0.221585248727229
"inc case","GM13","ITWW-county_repro",0.178892021209412
"inc case","GM13","epiforecasts-EpiNow2",0.269116097556052
"inc case","GM13","Karlen-pypm",0.231397046029927
"inc case","GM14","FIAS_FZJ-Epi1Ger",0.113283661256371
"inc case","GM14","USC-SIkJalpha",0.14911411964287
"inc case","GM14","ITWW-county_repro",0.225685342936097
"inc case","GM14","epiforecasts-EpiNow2",0.358696364894357
"inc case","GM14","Karlen-pypm",0.153220511270305
"inc case","GM15","FIAS_FZJ-Epi1Ger",0.0826163210551074
"inc case","GM15","USC-SIkJalpha",0.219254049144015
"inc case","GM15","ITWW-county_repro",0.183790178476305
"inc case","GM15","epiforecasts-EpiNow2",0.241045705377835
"inc case","GM15","Karlen-pypm",0.273293745946737
"inc case","GM16","FIAS_FZJ-Epi1Ger",0.227208659767878
"inc case","GM16","USC-SIkJalpha",0.201649157921871
"inc case","GM16","ITWW-county_repro",0.166056148426104
"inc case","GM16","epiforecasts-EpiNow2",0.257063161714425
"inc case","GM16","Karlen-pypm",0.148022872169722
"cum case","GM01","FIAS_FZJ-Epi1Ger",0.298404916831327
"cum case","GM01","USC-SIkJalpha",0.139885383636972
"cum case","GM01","ITWW-county_repro",0.194821267174902
"cum case","GM01","epiforecasts-EpiNow2",0.181779031642437
"cum case","GM01","Karlen-pypm",0.185109400714363
