"target","location","model","inverse_wis_weight"
"inc case","GM01","FIAS_FZJ-Epi1Ger",0.171749164616269
"inc case","GM01","USC-SIkJalpha",0.316425041032872
"inc case","GM01","ITWW-county_repro",0.296200646697961
"inc case","GM01","epiforecasts-EpiNow2",0.160119374904565
"inc case","GM01","CovidMetrics-epiBATS",0.0555057727483327
"inc case","GM02","FIAS_FZJ-Epi1Ger",0.128582455460562
"inc case","GM02","USC-SIkJalpha",0.230283455596234
"inc case","GM02","ITWW-county_repro",0.349665491978769
"inc case","GM02","epiforecasts-EpiNow2",0.1520264543054
"inc case","GM02","CovidMetrics-epiBATS",0.139442142659035
"inc case","GM03","FIAS_FZJ-Epi1Ger",0.194203563029042
"inc case","GM03","USC-SIkJalpha",0.232205059787673
"inc case","GM03","ITWW-county_repro",0.228853441194038
"inc case","GM03","epiforecasts-EpiNow2",0.161921593956151
"inc case","GM03","CovidMetrics-epiBATS",0.182816342033096
"inc case","GM04","FIAS_FZJ-Epi1Ger",0.149642686436185
"inc case","GM04","USC-SIkJalpha",0.279219965666032
"inc case","GM04","ITWW-county_repro",0.28051480206757
"inc case","GM04","epiforecasts-EpiNow2",0.204421310045683
"inc case","GM04","CovidMetrics-epiBATS",0.0862012357845302
"inc case","GM05","FIAS_FZJ-Epi1Ger",0.207323436727491
"inc case","GM05","USC-SIkJalpha",0.280421555543297
"inc case","GM05","ITWW-county_repro",0.232343109139696
"inc case","GM05","epiforecasts-EpiNow2",0.171888998764134
"inc case","GM05","CovidMetrics-epiBATS",0.108022899825382
"inc case","GM06","FIAS_FZJ-Epi1Ger",0.21698722644318
"inc case","GM06","USC-SIkJalpha",0.238958103633993
"inc case","GM06","ITWW-county_repro",0.250391583802513
"inc case","GM06","epiforecasts-EpiNow2",0.152292408063523
"inc case","GM06","CovidMetrics-epiBATS",0.141370678056792
"inc case","GM07","FIAS_FZJ-Epi1Ger",0.168325645939485
"inc case","GM07","USC-SIkJalpha",0.217245922673433
"inc case","GM07","ITWW-county_repro",0.39110185297996
"inc case","GM07","epiforecasts-EpiNow2",0.128873911567073
"inc case","GM07","CovidMetrics-epiBATS",0.0944526668400488
"inc case","GM08","FIAS_FZJ-Epi1Ger",0.184119010374192
"inc case","GM08","USC-SIkJalpha",0.272436931905231
"inc case","GM08","ITWW-county_repro",0.256129242577633
"inc case","GM08","epiforecasts-EpiNow2",0.154053984278459
"inc case","GM08","CovidMetrics-epiBATS",0.133260830864485
"inc case","GM09","FIAS_FZJ-Epi1Ger",0.156702765977297
"inc case","GM09","USC-SIkJalpha",0.280249758341535
"inc case","GM09","ITWW-county_repro",0.271253417710589
"inc case","GM09","epiforecasts-EpiNow2",0.177335303061056
"inc case","GM09","CovidMetrics-epiBATS",0.114458754909523
"inc case","GM10","FIAS_FZJ-Epi1Ger",0.133133983699824
"inc case","GM10","USC-SIkJalpha",0.312900152133077
"inc case","GM10","ITWW-county_repro",0.256216790593071
"inc case","GM10","epiforecasts-EpiNow2",0.165765681026067
"inc case","GM10","CovidMetrics-epiBATS",0.131983392547962
"inc case","GM11","FIAS_FZJ-Epi1Ger",0.12635732563959
"inc case","GM11","USC-SIkJalpha",0.249136421983859
"inc case","GM11","ITWW-county_repro",0.359093424688395
"inc case","GM11","epiforecasts-EpiNow2",0.170629336030375
"inc case","GM11","CovidMetrics-epiBATS",0.0947834916577804
"inc case","GM12","FIAS_FZJ-Epi1Ger",0.218734075723244
"inc case","GM12","USC-SIkJalpha",0.303812477192532
"inc case","GM12","ITWW-county_repro",0.250627421567557
"inc case","GM12","epiforecasts-EpiNow2",0.164962338424884
"inc case","GM12","CovidMetrics-epiBATS",0.0618636870917826
"inc case","GM13","FIAS_FZJ-Epi1Ger",0.179951876941656
"inc case","GM13","USC-SIkJalpha",0.288600055207064
"inc case","GM13","ITWW-county_repro",0.310777882168614
"inc case","GM13","epiforecasts-EpiNow2",0.151050174190296
"inc case","GM13","CovidMetrics-epiBATS",0.0696200114923697
"inc case","GM14","FIAS_FZJ-Epi1Ger",0.234636218108113
"inc case","GM14","USC-SIkJalpha",0.239477065757526
"inc case","GM14","ITWW-county_repro",0.294577097254131
"inc case","GM14","epiforecasts-EpiNow2",0.196199402093864
"inc case","GM14","CovidMetrics-epiBATS",0.0351102167863655
"inc case","GM15","FIAS_FZJ-Epi1Ger",0.154333109774045
"inc case","GM15","USC-SIkJalpha",0.23020316001534
"inc case","GM15","ITWW-county_repro",0.211594752059198
"inc case","GM15","epiforecasts-EpiNow2",0.371353623400931
"inc case","GM15","CovidMetrics-epiBATS",0.0325153547504862
"inc case","GM16","FIAS_FZJ-Epi1Ger",0.169789304255412
"inc case","GM16","USC-SIkJalpha",0.18538508642714
"inc case","GM16","ITWW-county_repro",0.340036604819367
"inc case","GM16","epiforecasts-EpiNow2",0.156268380731409
"inc case","GM16","CovidMetrics-epiBATS",0.148520623766672
"cum case","GM01","FIAS_FZJ-Epi1Ger",0.104788893178657
"cum case","GM01","USC-SIkJalpha",0.281433130104786
"cum case","GM01","ITWW-county_repro",0.349256342094505
"cum case","GM01","epiforecasts-EpiNow2",0.202601542424038
"cum case","GM01","CovidMetrics-epiBATS",0.0619200921980153
"cum case","GM02","FIAS_FZJ-Epi1Ger",0.151870415001907
"cum case","GM02","USC-SIkJalpha",0.244679095846457
"cum case","GM02","ITWW-county_repro",0.325467170698773
"cum case","GM02","epiforecasts-EpiNow2",0.17171369566747
"cum case","GM02","CovidMetrics-epiBATS",0.106269622785393
"cum case","GM03","FIAS_FZJ-Epi1Ger",0.191199634344117
"cum case","GM03","USC-SIkJalpha",0.243220866304941
"cum case","GM03","ITWW-county_repro",0.21315393350154
"cum case","GM03","epiforecasts-EpiNow2",0.17824233819411
"cum case","GM03","CovidMetrics-epiBATS",0.174183227655291
"cum case","GM04","FIAS_FZJ-Epi1Ger",0.20408580020747
"cum case","GM04","USC-SIkJalpha",0.336544129865576
"cum case","GM04","ITWW-county_repro",0.215807498948425
"cum case","GM04","epiforecasts-EpiNow2",0.178492752557797
"cum case","GM04","CovidMetrics-epiBATS",0.0650698184207327
"cum case","GM05","FIAS_FZJ-Epi1Ger",0.258551611403884
"cum case","GM05","USC-SIkJalpha",0.337396801612119
"cum case","GM05","ITWW-county_repro",0.174731705645952
"cum case","GM05","epiforecasts-EpiNow2",0.154735083080221
"cum case","GM05","CovidMetrics-epiBATS",0.0745847982578233
"cum case","GM06","FIAS_FZJ-Epi1Ger",0.256170610840587
