"forecast_date","target","target_end_date","location","type","quantile","value"
"2021-10-18","1 wk ahead inc case","2021-10-23","GM","point",NA,62988
"2021-10-18","1 wk ahead inc case","2021-10-23","GM","quantile",0.025,47683
"2021-10-18","1 wk ahead inc case","2021-10-23","GM","quantile",0.1,52980
"2021-10-18","1 wk ahead inc case","2021-10-23","GM","quantile",0.25,57721
"2021-10-18","1 wk ahead inc case","2021-10-23","GM","quantile",0.5,62988
"2021-10-18","1 wk ahead inc case","2021-10-23","GM","quantile",0.75,68254
"2021-10-18","1 wk ahead inc case","2021-10-23","GM","quantile",0.9,72995
"2021-10-18","1 wk ahead inc case","2021-10-23","GM","quantile",0.975,78292
"2021-10-18","2 wk ahead inc case","2021-10-30","GM","point",NA,64216
"2021-10-18","2 wk ahead inc case","2021-10-30","GM","quantile",0.025,42405
"2021-10-18","2 wk ahead inc case","2021-10-30","GM","quantile",0.1,49954
"2021-10-18","2 wk ahead inc case","2021-10-30","GM","quantile",0.25,56710
"2021-10-18","2 wk ahead inc case","2021-10-30","GM","quantile",0.5,64216
"2021-10-18","2 wk ahead inc case","2021-10-30","GM","quantile",0.75,71721
"2021-10-18","2 wk ahead inc case","2021-10-30","GM","quantile",0.9,78477
"2021-10-18","2 wk ahead inc case","2021-10-30","GM","quantile",0.975,86026
"2021-10-18","3 wk ahead inc case","2021-11-06","GM","point",NA,61786
"2021-10-18","3 wk ahead inc case","2021-11-06","GM","quantile",0.025,42722
"2021-10-18","3 wk ahead inc case","2021-11-06","GM","quantile",0.1,49320
"2021-10-18","3 wk ahead inc case","2021-11-06","GM","quantile",0.25,55225
"2021-10-18","3 wk ahead inc case","2021-11-06","GM","quantile",0.5,61786
"2021-10-18","3 wk ahead inc case","2021-11-06","GM","quantile",0.75,68346
"2021-10-18","3 wk ahead inc case","2021-11-06","GM","quantile",0.9,74251
"2021-10-18","3 wk ahead inc case","2021-11-06","GM","quantile",0.975,80849
"2021-10-18","4 wk ahead inc case","2021-11-13","GM","point",NA,62028
"2021-10-18","4 wk ahead inc case","2021-11-13","GM","quantile",0.025,59017
"2021-10-18","4 wk ahead inc case","2021-11-13","GM","quantile",0.1,60060
"2021-10-18","4 wk ahead inc case","2021-11-13","GM","quantile",0.25,60992
"2021-10-18","4 wk ahead inc case","2021-11-13","GM","quantile",0.5,62028
"2021-10-18","4 wk ahead inc case","2021-11-13","GM","quantile",0.75,63065
"2021-10-18","4 wk ahead inc case","2021-11-13","GM","quantile",0.9,63997
"2021-10-18","4 wk ahead inc case","2021-11-13","GM","quantile",0.975,65040
