"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.01,106075.970242415,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.025,109302.973234933,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.05,112171.04608089,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.1,115588.166517886,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.15,117962.742028392,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.2,119890.827113174,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.25,121574.420309582,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.3,123109.963893047,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.35,124553.160958778,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.4,125940.934643763,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.45,127300.848517231,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.5,128655.975,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.55,130027.970687564,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.6,131439.587036092,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.65,132917.422529777,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.7,134495.841525022,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.75,136223.7565295,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.8,138178.365890026,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.85,140498.01962467,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.9,143481.274448863,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.95,148039.264037968,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.975,152129.036218913,"2021-05-03"
"1 wk ahead inc case","2021-05-08","GM","quantile",0.99,157049.790176381,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.01,92526.5873895016,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.025,96824.9084981907,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.05,100688.084667372,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.1,105342.183568758,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.15,108608.475803034,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.2,111279.598218382,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.25,113625.711085352,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.3,115776.508816927,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.35,117807.408626143,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.4,119768.857796337,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.45,121698.971742254,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.5,123630.13,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.55,125593.222012875,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.6,127621.213202186,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.65,129753.169326825,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.7,132040.103269149,"2021-05-03"
"2 wk ahead inc case","2021-05-15","GM","quantile",0.75,134555.204172526,"2021-05-03"
