"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.01,15099.9935359241,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.025,15953.0797626876,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.05,16725.2315890893,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.1,17661.9703802171,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.15,18323.4468506541,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.2,18866.7914750877,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.25,19345.7553627223,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.3,19786.2335362323,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.35,20203.3498917132,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.4,20607.2804110873,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.45,21005.7727922155,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.5,21405.47,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.55,21812.7726341352,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.6,22234.5761682545,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.65,22679.1174917402,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.7,23157.2191383399,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.75,23684.4794803827,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.8,24285.748137192,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.85,25005.8927043273,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.9,25942.4139015723,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.95,27395.3842420816,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.975,28721.3599340589,"2021-05-10"
"1 wk ahead inc case","2021-05-15","PL","quantile",0.99,30343.9961633639,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.01,8041.3783561598,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.025,8652.75081541158,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.05,9215.61525196449,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.1,9910.15280532951,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.15,10408.0901495914,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.2,10821.6183656908,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.25,11189.4585097059,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.3,11530.4340413688,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.35,11855.6670740077,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.4,12172.7598970524,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.45,12487.6207209044,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.5,12805.44,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.55,13131.3480172485,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.6,13471.0036984552,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.65,13831.3004717472,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.7,14221.432862395,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.75,14654.8015215715,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.8,15152.9362847876,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.85,15754.9839823435,"2021-05-10"
"2 wk ahead inc case","2021-05-22","PL","quantile",0.9,16546.5958814898,"2021-05-10"
