"target","target_end_date","location","type","quantile","value","forecast_date"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.1,14780,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.15,15563,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.2,16227,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.25,16829,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.3,17396,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.35,17945,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.4,18489,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.45,19035,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.5,19595,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.55,20177,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.6,20793,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.65,21455,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.7,22184,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.75,23008,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.8,23973,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.85,25165,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.9,26776,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.95,29414,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.975,31973,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","quantile",0.99,35306,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.01,17376,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.025,18952,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.05,20451,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.1,22368,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.15,23787,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.2,24994,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.25,26090,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.3,27125,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.35,28128,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.4,29123,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.45,30126,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.5,31155,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.55,32226,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.6,33360,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.65,34584,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.7,35931,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.75,37457,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.8,39248,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.85,41466,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.9,44471,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.95,49410,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.975,54221,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","quantile",0.99,60516,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.01,23976,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.025,26593,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.05,29106,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.1,32346,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.15,34763,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.2,36831,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.25,38717,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.3,40504,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.35,42244,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.4,43974,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.45,45723,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.5,47522,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.55,49401,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.6,51397,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.65,53555,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.7,55940,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.75,58649,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.8,61839,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.85,65805,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.9,71204,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.95,80136,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.975,88896,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","quantile",0.99,100438,"2021-07-19"
"1 wk ahead inc case","2021-07-24","GM","point",NA,12092,"2021-07-19"
"2 wk ahead inc case","2021-07-31","GM","point",NA,19595,"2021-07-19"
"3 wk ahead inc case","2021-08-07","GM","point",NA,31155,"2021-07-19"
"4 wk ahead inc case","2021-08-14","GM","point",NA,47522,"2021-07-19"
