"target","target_end_date","location","type","quantile","value","forecast_date"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.05,2551,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.1,2823,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.15,3023,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.2,3191,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.25,3344,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.3,3487,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.35,3625,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.4,3761,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.45,3897,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.5,4036,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.55,4180,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.6,4332,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.65,4494,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.7,4672,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.75,4872,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.8,5104,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.85,5390,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.9,5771,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.95,6387,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.975,6974,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","quantile",0.99,7724,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.01,2088,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.025,2343,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.05,2587,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.1,2899,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.15,3131,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.2,3329,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.25,3508,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.3,3677,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.35,3842,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.4,4004,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.45,4168,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.5,4336,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.55,4510,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.6,4695,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.65,4893,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.7,5112,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.75,5358,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.8,5647,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.85,6003,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.9,6484,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.95,7267,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.975,8023,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","quantile",0.99,9001,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.01,2051,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.025,2330,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.05,2600,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.1,2951,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.15,3213,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.2,3439,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.25,3645,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.3,3840,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.35,4031,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.4,4220,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.45,4412,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.5,4609,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.55,4815,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.6,5034,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.65,5270,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.7,5532,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.75,5828,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.8,6177,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.85,6611,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.9,7199,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.95,8170,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.975,9117,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","quantile",0.99,10356,"2021-07-05"
"1 wk ahead inc case","2021-07-10","GM","point",NA,3900,"2021-07-05"
"2 wk ahead inc case","2021-07-17","GM","point",NA,4036,"2021-07-05"
"3 wk ahead inc case","2021-07-24","GM","point",NA,4336,"2021-07-05"
"4 wk ahead inc case","2021-07-31","GM","point",NA,4609,"2021-07-05"
