"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.01,708.74008035454,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.025,751.002791559414,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.05,789.81642778306,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.1,837.621914331047,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.15,871.855732231381,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.2,900.271118451944,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.25,925.540648832605,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.3,948.962637938683,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.35,971.303957720285,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.4,993.088799531181,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.45,1014.72470985228,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.5,1036.57,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.55,1058.97919533806,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.6,1082.34380822995,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.65,1107.14131645279,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.7,1134.00929195914,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.75,1163.87795652544,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.8,1198.24342286269,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.85,1239.82918165723,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.9,1294.60257790497,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.95,1381.12501454905,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.975,1461.715591016,"2021-05-24"
"1 wk ahead inc death","2021-05-29","PL","quantile",0.99,1562.44045595744,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.01,441.692550609832,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.025,478.98258983682,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.05,513.952422301786,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.1,557.948300677781,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.15,590.065564533195,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.2,617.103336619473,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.25,641.431945205882,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.3,664.217339334797,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.35,686.159923179376,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.4,707.749685298048,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.45,729.379063774967,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.5,751.405,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.55,774.192905289536,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.6,798.158704191966,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.65,823.822150084462,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.7,851.89021406173,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.75,883.408791395787,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.8,920.078494656405,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.85,965.024778345229,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.9,1025.1634553479,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.95,1122.28444108933,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.975,1215.02154487766,"2021-05-24"
"2 wk ahead inc death","2021-06-05","PL","quantile",0.99,1333.91482347821,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.01,301.468383601777,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.025,334.932384763042,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.05,367.13652385129,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.1,408.755956701135,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.15,439.898075470778,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.2,466.602807353482,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.25,491.007565210999,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.3,514.183241180744,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.35,536.790128421563,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.4,559.306964475147,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.45,582.134484056649,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.5,605.655,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.55,630.277971909916,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.6,656.487559975638,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.65,684.907050993639,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.7,716.403506625858,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.75,752.282024294974,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.8,794.695210670011,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.85,847.652266584347,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.9,920.154496319871,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.95,1041.12798513052,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.975,1161.00156466454,"2021-05-24"
"3 wk ahead inc death","2021-06-12","PL","quantile",0.99,1320.72319988142,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.01,219.012919932708,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.025,249.20803451699,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.05,279.060103320685,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.1,318.77106272469,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.15,349.306409085271,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.2,376.043367375698,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.25,400.919252393827,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.3,424.929434920656,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.35,448.710819952501,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.4,472.748688604257,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.45,497.473398503424,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.5,523.32,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.55,550.7788131585,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.6,580.453826215282,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.65,613.147337697899,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.7,650.002636676548,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.75,692.774508117817,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.8,744.408052661791,"2021-05-24"
"4 wk ahead inc death","2021-06-19","PL","quantile",0.85,810.485468811604,"2021-05-24"
