"target","target_end_date","location","type","quantile","value","forecast_date"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.55,314.431845956742,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.6,333.632369502202,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.65,354.829516995197,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.7,378.766376734605,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.75,406.584001900816,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.8,440.196227846006,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.85,483.224849654312,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.9,543.946186633711,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.95,649.600544295391,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.975,759.209922426271,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","quantile",0.99,912.144100603888,"2021-06-07"
"1 wk ahead inc death","2021-06-12","GM","point",NA,633.5625,"2021-06-07"
"2 wk ahead inc death","2021-06-19","GM","point",NA,477.8,"2021-06-07"
"3 wk ahead inc death","2021-06-26","GM","point",NA,376.01,"2021-06-07"
"4 wk ahead inc death","2021-07-03","GM","point",NA,296.7075,"2021-06-07"
