"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.01,31580.6877745775,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.025,33625.3674568822,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.05,35491.3223241412,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.1,37773.7711758198,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.15,39397.5102012402,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.2,40738.4874933038,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.25,41925.8579364597,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.3,43022.1138910986,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.35,44063.9586384174,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.4,45076.2770495059,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.45,46078.2067913529,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.5,47086.355,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.55,48116.9282415421,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.6,49187.5957597941,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.65,50319.6762147337,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.7,51541.3979466223,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.75,52893.681576344,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.8,54442.0040475195,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.85,56305.0191353471,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.9,58741.4860493279,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.95,62551.3172547562,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.975,66058.7282689471,"2021-05-17"
"1 wk ahead inc case","2021-05-22","GM","quantile",0.99,70389.1098600546,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.01,17072.6316518568,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.025,18764.1164592411,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.05,20353.0392253098,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.1,22353.5536563821,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.15,23813.8075497579,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.2,25042.4549586561,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.25,26147.1794794231,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.3,27180.9375158223,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.35,28175.5008561906,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.4,29153.0420485978,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.45,30131.2548035391,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.5,31126.16,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.55,32154.0803736342,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.6,33233.5117795152,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.65,34387.4774861453,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.7,35647.1914742231,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.75,37058.7016033327,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.8,38696.685396626,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.85,40698.0179844043,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.9,43364.6045628489,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.95,47643.3320601322,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.975,51696.7111146813,"2021-05-17"
"2 wk ahead inc case","2021-05-29","GM","quantile",0.99,56847.4823059664,"2021-05-17"
