"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.01,74,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.025,78,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.05,82,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.1,86,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.15,89,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.2,92,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.25,94,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.3,96,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.35,98,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.4,100,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.45,102,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.5,104,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.55,107,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.6,109,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.65,111,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.7,114,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.75,116,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.8,120,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.85,123,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.9,129,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.95,137,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.975,144,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","quantile",0.99,154,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.01,46,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.025,50,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.05,54,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.1,59,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.15,63,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.2,67,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.25,70,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.3,73,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.35,76,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.4,78,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.45,81,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.5,84,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.55,87,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.6,91,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.65,94,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.7,98,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.75,103,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.8,108,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.85,115,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.9,124,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.95,138,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.975,153,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","quantile",0.99,172,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.01,31,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.025,36,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.05,40,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.1,46,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.15,51,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.2,55,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.25,59,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.3,63,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.35,67,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.4,70,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.45,74,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.5,78,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.55,83,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.6,88,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.65,93,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.7,99,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.75,106,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.8,114,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.85,125,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.9,140,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.95,166,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.975,193,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","quantile",0.99,232,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.01,26,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.025,31,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.05,36,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.1,44,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.15,50,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.2,55,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.25,61,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.3,66,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.35,72,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.4,77,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.45,83,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.5,89,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.55,96,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.6,104,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.65,112,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.7,122,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.75,134,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.8,149,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.85,168,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.9,197,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.95,249,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.975,306,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","quantile",0.99,390,"2021-07-19"
"1 wk ahead inc death","2021-07-24","GM","point",NA,104,"2021-07-19"
"2 wk ahead inc death","2021-07-31","GM","point",NA,84,"2021-07-19"
"3 wk ahead inc death","2021-08-07","GM","point",NA,78,"2021-07-19"
"4 wk ahead inc death","2021-08-14","GM","point",NA,89,"2021-07-19"
