"target","target_end_date","location","type","quantile","value","forecast_date"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.1,281,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.15,303,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.2,321,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.25,337,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.3,353,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.35,368,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.4,383,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.45,398,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.5,413,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.55,429,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.6,446,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.65,464,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.7,483,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.75,506,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.8,532,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.85,564,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.9,607,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.95,677,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.975,744,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","quantile",0.99,830,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.01,197,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.025,228,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.05,258,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.1,298,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.15,329,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.2,356,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.25,381,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.3,404,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.35,427,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.4,450,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.45,474,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.5,498,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.55,524,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.6,552,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.65,581,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.7,615,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.75,653,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.8,698,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.85,754,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.9,832,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.95,962,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.975,1092,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","quantile",0.99,1264,"2021-06-28"
"1 wk ahead inc case","2021-07-03","PL","point",NA,666,"2021-06-28"
"2 wk ahead inc case","2021-07-10","PL","point",NA,481,"2021-06-28"
"3 wk ahead inc case","2021-07-17","PL","point",NA,413,"2021-06-28"
"4 wk ahead inc case","2021-07-24","PL","point",NA,498,"2021-06-28"
