"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.01,2467,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.025,2636,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.05,2791,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.1,2980,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.15,3115,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.2,3227,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.25,3326,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.3,3418,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.35,3505,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.4,3590,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.45,3674,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.5,3754,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.55,3802,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.6,3851,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.65,3909,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.7,4009,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.75,4119,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.8,4246,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.85,4398,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.9,4598,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.95,4910,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.975,5199,"2021-06-28"
"1 wk ahead inc case","2021-07-03","GM","quantile",0.99,5555,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.01,1746,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.025,1893,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.05,2030,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.1,2200,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.15,2322,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.2,2424,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.25,2516,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.3,2600,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.35,2682,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.4,2761,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.45,2840,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.5,2920,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.55,3002,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.6,3088,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.65,3179,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.7,3279,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.75,3386,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.8,3501,"2021-06-28"
"2 wk ahead inc case","2021-07-10","GM","quantile",0.85,3640,"2021-06-28"
