"target","target_end_date","location","type","quantile","value","forecast_date"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.025,837,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.05,914,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.1,1012,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.15,1085,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.2,1146,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.25,1202,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.3,1255,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.35,1305,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.4,1356,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.45,1406,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.5,1458,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.55,1512,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.6,1568,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.65,1629,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.7,1696,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.75,1772,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.8,1860,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.85,1969,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.9,2115,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.95,2353,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.975,2582,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","quantile",0.99,2878,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.01,988,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.025,1137,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.05,1283,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.1,1475,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.15,1620,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.2,1747,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.25,1863,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.3,1974,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.35,2083,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.4,2192,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.45,2303,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.5,2418,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.55,2539,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.6,2668,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.65,2809,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.7,2965,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.75,3143,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.8,3355,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.85,3620,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.9,3983,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.95,4592,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.975,5196,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","quantile",0.99,6001,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.01,1195,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.025,1424,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.05,1656,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.1,1971,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.15,2217,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.2,2435,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.25,2639,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.3,2836,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.35,3033,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.4,3232,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.45,3437,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.5,3651,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.55,3879,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.6,4126,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.65,4397,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.7,4702,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.75,5056,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.8,5481,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.85,6022,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.9,6780,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.95,8084,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.975,9417,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","quantile",0.99,11249,"2021-07-26"
"1 wk ahead inc case","2021-07-31","PL","point",NA,1048,"2021-07-26"
"2 wk ahead inc case","2021-08-07","PL","point",NA,1458,"2021-07-26"
"3 wk ahead inc case","2021-08-14","PL","point",NA,2418,"2021-07-26"
"4 wk ahead inc case","2021-08-21","PL","point",NA,3651,"2021-07-26"
