"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.01,9615.54687181894,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.025,10506.4921136797,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.05,11363.952346563,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.1,12472.3966505199,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.15,13302.0560733102,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.2,14013.6586754207,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.25,14664.0791117839,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.3,15281.8117842654,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.35,15884.4247108056,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.4,16484.6537152182,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.45,17093.1571260909,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.5,17720.1,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.55,18376.3647223514,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.6,19074.8129839103,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.65,19831.9938449609,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.7,20670.9159993318,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.75,21626.1904463523,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.8,22754.8628319686,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.85,24163.0861171338,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.9,26088.9112190955,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.95,29295.9212065809,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.975,32465.0393688975,"2021-06-07"
"1 wk ahead inc case","2021-06-12","GM","quantile",0.99,36672.9316602884,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.01,6047.88636481084,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.025,6780.46972450054,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.05,7499.46079032587,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.1,8448.32574663419,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.15,9172.33620713184,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.2,9802.41954893344,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.25,10385.4851053867,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.3,10945.4319829483,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.35,11497.358507758,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.4,12052.5737594044,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.45,12620.9121595385,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.5,13212.125,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.55,13837.0187641096,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.6,14508.7256855733,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.65,15244.5050614521,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.7,16068.7420199169,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.75,17018.5888887007,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.8,18155.9620534185,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.85,19597.3402901569,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.9,21607.1898582955,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.95,25048.5730428874,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.975,28558.7372473037,"2021-06-07"
"2 wk ahead inc case","2021-06-19","GM","quantile",0.99,33376.6142682195,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.01,4249.74160310128,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.025,4886.33434160729,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.05,5525.67196571543,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.1,6390.03249795453,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.15,7064.42259538461,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.2,7661.25868199733,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.25,8221.47154299826,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.3,8766.39081515721,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.35,9309.93668837858,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.4,9862.97991461003,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.45,10435.4182749231,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.5,11037.5025,"2021-06-07"
"3 wk ahead inc case","2021-06-26","GM","quantile",0.55,11681.014422156,"2021-06-07"
