"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.01,3401,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.025,3796,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.05,4276,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.1,5008,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.15,5280,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.2,5452,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.25,5605,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.3,5839,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.35,6088,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.4,6240,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.45,6320,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.5,6400,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.55,6481,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.6,6564,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.65,6676,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.7,6834,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.75,7209,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.8,7651,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.85,8200,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.9,8948,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.95,10183,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.975,11392,"2021-07-12"
"1 wk ahead inc case","2021-07-17","GM","quantile",0.99,12980,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.01,4451,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.025,4887,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.05,5484,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.1,6377,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.15,6697,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.2,6963,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.25,7200,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.3,7419,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.35,7629,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.4,7833,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.45,8035,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.5,8240,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.55,8449,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.6,8668,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.65,8900,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.7,9209,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.75,9568,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.8,9985,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.85,10526,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.9,11665,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.95,13583,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.975,15500,"2021-07-12"
"2 wk ahead inc case","2021-07-24","GM","quantile",0.99,18072,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.01,4961,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.025,5629,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.05,6384,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.1,7119,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.15,7742,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.2,8280,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.25,8771,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.3,9238,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.35,9692,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.4,10143,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.45,10600,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.5,11070,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.55,11560,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.6,12081,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.65,12643,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.7,13265,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.75,13970,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.8,14799,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.85,15828,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.9,17224,"2021-07-12"
"3 wk ahead inc case","2021-07-31","GM","quantile",0.95,19524,"2021-07-12"
