"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.01,70862.7510456064,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.025,73831.2940302406,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.05,76506.4783696904,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.1,79738.8220492366,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.15,82013.7176442159,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.2,83878.1295974161,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.25,85518.7430677489,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.3,87025.321160959,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.35,88450.1769364749,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.4,89828.4152864214,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.45,91186.6763159039,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.5,92547.715,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.55,93933.3700949781,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.6,95367.0845209914,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.65,96876.780351632,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.7,98499.0666883806,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.75,100286.631642282,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.8,102323.333909885,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.85,104760.495893629,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.9,107926.823428501,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.95,112833.655003639,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.975,117307.230816712,"2021-05-10"
"1 wk ahead inc case","2021-05-15","GM","quantile",0.99,122778.043561667,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.01,56921.6647162373,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.025,59956.959124658,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.05,62724.0005729271,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.1,66106.562562656,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.15,68512.4211514124,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.2,70499.4479881906,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.25,72259.1964744225,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.3,73884.339542086,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.35,75429.3196772567,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.4,76931.0740530462,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.45,78418.0421677128,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.5,79914.9425000001,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.55,81445.9422595579,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.6,83037.4396257898,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.65,84721.3402341576,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.7,86539.9541660929,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.75,88554.694972409,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.8,90863.9468271391,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.85,93646.2099031136,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.9,97291.2970567647,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.95,103006.634946799,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.975,108286.266948178,"2021-05-10"
"2 wk ahead inc case","2021-05-22","GM","quantile",0.99,114829.888642952,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.01,45945.8435488175,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.025,48923.2347049057,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.05,51670.3923646648,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.1,55070.0076256522,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.15,57514.9405986041,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.2,59550.7262757092,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.25,61365.8806614445,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.3,63052.2293397762,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.35,64664.2058797278,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.4,66239.2028898677,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.45,67806.4798339881,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.5,69391.955,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.55,71021.4709380317,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.6,72723.7659750308,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.65,74534.0890249047,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.7,76499.7137715175,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.75,78689.8400716955,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.8,81216.0517599874,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.85,84281.9279614157,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.9,88334.5444024985,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.95,94768.6701301782,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.975,100796.035458067,"2021-05-10"
"3 wk ahead inc case","2021-05-29","GM","quantile",0.99,108373.800993621,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.01,36975.6670639056,"2021-05-10"
"4 wk ahead inc case","2021-06-05","GM","quantile",0.025,40000.0507708415,"2021-05-10"
