"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.01,33841.6356448332,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.025,36122.4681605796,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.05,38231.1510968903,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.1,40846.2000450434,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.15,42730.6443956315,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.2,44302.1110065646,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.25,45705.0733262859,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.3,47009.9945652407,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.35,48258.7209246217,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.4,49480.0725460989,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.45,50696.677598292,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.5,51928.66,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.55,53196.1667773838,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.6,54521.6854749128,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.65,55932.8820928381,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.7,57466.94823765,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.75,59178.4245660847,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.8,61155.3868075425,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.85,63558.7388947119,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.9,66742.3391345791,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.95,71812.2361708362,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.975,76578.4328300822,"2021-05-24"
"1 wk ahead inc case","2021-05-29","GM","quantile",0.99,82593.0566208267,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.01,23469.139896777,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.025,25931.3239884161,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.05,28271.6103284498,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.1,31255.1087144893,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.15,33458.4095075715,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.2,35328.6407546898,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.25,37022.8419442531,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.3,38618.8816533166,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.35,40164.0336506814,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.4,41691.8377127713,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.45,43229.6236788772,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.5,44802.72,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.55,46437.5236150974,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.6,48164.537857332,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.65,50022.3286495807,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.7,52063.8065752044,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.75,54367.7435260302,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.8,57062.8486607129,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.85,60386.6693949216,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.9,64867.1036572174,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.95,72176.6791267856,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.975,79234.0223112819,"2021-05-24"
"2 wk ahead inc case","2021-06-05","GM","quantile",0.99,88381.9520294841,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.01,16610.7785126771,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.025,19018.2578335336,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.05,21385.1544645068,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.1,24507.7512216196,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.15,26885.8937516634,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.2,28950.6558754386,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.25,30856.4991022872,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.3,32681.9085826152,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.35,34476.1833567209,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.4,36275.924152616,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.45,38112.6091247224,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.5,40017.09,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.55,42023.1949505364,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.6,44171.6672211461,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.65,46515.6692093367,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.7,49129.8681913819,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.75,52127.4370292895,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.8,55696.0523198208,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.85,60186.9179679733,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.9,66392.4038936254,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.95,76874.8875179921,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.975,87397.169475962,"2021-05-24"
"3 wk ahead inc case","2021-06-12","GM","quantile",0.99,101591.520436761,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.01,11993.3272157768,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.025,14189.0039856665,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.05,16414.3599982498,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.1,19442.3040961372,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.15,21813.0563766847,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.2,23913.6496418034,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.25,25885.5771284671,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.3,27802.6621332601,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.35,29713.0260036741,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.4,31654.1215306304,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.45,33659.8813372737,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.5,35765.2525,"2021-05-24"
"4 wk ahead inc case","2021-06-19","GM","quantile",0.55,38010.1827100017,"2021-05-24"
