"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.01,18657,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.025,19354,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.05,19973,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.1,20712,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.15,21226,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.2,21644,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.25,22009,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.3,22341,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.35,22654,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.4,22955,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.45,23250,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.5,23544,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.55,23842,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.6,24148,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.65,24469,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.7,24812,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.75,25187,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.8,25611,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.85,26115,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.9,26763,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.95,27754,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.975,28642,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","quantile",0.99,29711,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.01,20856,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.025,22441,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.05,23901,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.1,25702,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.15,26994,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.2,28066,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.25,29020,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.3,29905,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.35,30748,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.4,31570,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.45,32387,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.5,33211,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.55,34057,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.6,34937,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.65,35872,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.7,36884,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.75,38008,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.8,39300,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.85,40861,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.9,42914,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.95,46148,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.975,49150,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","quantile",0.99,52887,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.01,22405,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.025,25009,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.05,27488,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.1,30653,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.15,32992,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.2,34978,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.25,36777,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.3,38470,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.35,40110,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.4,41729,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.45,43359,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.5,45025,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.55,46754,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.6,48580,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.65,50542,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.7,52695,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.75,55122,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.8,57957,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.85,61445,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.9,66133,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.95,73749,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.975,81061,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","quantile",0.99,90479,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.01,18969,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.025,21963,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.05,24914,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.1,28811,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.15,31779,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.2,34354,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.25,36729,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.3,39002,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.35,41233,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.4,43468,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.45,45746,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.5,48104,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.55,50584,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.6,53234,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.65,56120,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.7,59331,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.75,63002,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.8,67357,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.85,72816,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.9,80317,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.95,92880,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.975,105357,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","quantile",0.99,121986,"2021-08-09"
"1 wk ahead inc case","2021-08-14","GM","point",NA,23544,"2021-08-09"
"2 wk ahead inc case","2021-08-21","GM","point",NA,33211,"2021-08-09"
"3 wk ahead inc case","2021-08-28","GM","point",NA,45025,"2021-08-09"
"4 wk ahead inc case","2021-09-04","GM","point",NA,48104,"2021-08-09"
