"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.01,3464.1218039047,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.025,3648.95490345394,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.05,3816.96457662203,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.1,4021.72375336366,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.15,4166.94776017729,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.2,4286.63551058728,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.25,4392.44321789835,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.3,4490.00063400961,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.35,4582.60747882147,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.4,4672.49525586389,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.45,4761.3746978568,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.5,4850.725,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.55,4941.98440150662,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.6,5036.71579909851,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.65,5136.79994688061,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.7,5244.72243287299,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.75,5364.08176711945,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.8,5500.63100094314,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.85,5664.78958358228,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.9,5879.27084655396,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.95,6214.26396211006,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.975,6522.34542496483,"2021-05-31"
"1 wk ahead inc case","2021-06-05","PL","quantile",0.99,6902.4168606298,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.01,2071.77477601712,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.025,2255.82259312397,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.05,2429.45794632857,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.1,2649.26662457133,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.15,2810.63789814866,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.2,2947.05739680856,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.25,3070.23804722721,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.3,3185.96392974622,"2021-05-31"
"2 wk ahead inc case","2021-06-12","PL","quantile",0.35,3297.72854661698,"2021-05-31"
