"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.01,8178,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.025,8842,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.05,9457,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.1,10223,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.15,10776,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.2,11290,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.25,11791,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.3,12260,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.35,12712,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.4,13113,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.45,13418,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.5,13727,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.55,14044,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.6,14375,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.65,14727,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.7,15109,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.75,15535,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.8,16072,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.85,16772,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.9,17698,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.95,19170,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.975,20549,"2021-07-26"
"1 wk ahead inc case","2021-07-31","GM","quantile",0.99,22284,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.01,9571,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.025,10519,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.05,11413,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.1,12543,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.15,13403,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.2,14328,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.25,15173,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.3,15974,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.35,16755,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.4,17531,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.45,18316,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.5,19086,"2021-07-26"
"2 wk ahead inc case","2021-08-07","GM","quantile",0.55,19669,"2021-07-26"
