"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.01,834,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.025,865,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.05,892,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.1,925,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.15,948,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.2,967,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.25,983,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.3,998,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.35,1012,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.4,1026,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.45,1039,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.5,1052,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.55,1065,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.6,1079,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.65,1093,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.7,1109,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.75,1125,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.8,1144,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.85,1167,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.9,1196,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.95,1240,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.975,1280,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","quantile",0.99,1327,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.01,831,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.025,894,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.05,952,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.1,1024,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.15,1075,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.2,1118,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.25,1156,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.3,1191,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.35,1225,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.4,1257,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.45,1290,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.5,1323,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.55,1357,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.6,1392,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.65,1429,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.7,1469,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.75,1514,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.8,1565,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.85,1628,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.9,1709,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.95,1838,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.975,1958,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","quantile",0.99,2107,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.01,758,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.025,846,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.05,929,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.1,1036,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.15,1116,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.2,1183,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.25,1243,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.3,1301,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.35,1356,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.4,1411,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.45,1466,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.5,1522,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.55,1581,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.6,1643,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.65,1709,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.7,1782,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.75,1864,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.8,1960,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.85,2078,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.9,2236,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.95,2494,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.975,2741,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","quantile",0.99,3059,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.01,675,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.025,782,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.05,887,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.1,1026,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.15,1131,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.2,1223,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.25,1308,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.3,1388,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.35,1468,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.4,1547,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.45,1628,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.5,1712,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.55,1801,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.6,1895,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.65,1998,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.7,2112,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.75,2243,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.8,2398,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.85,2592,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.9,2859,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.95,3306,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.975,3751,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","quantile",0.99,4343,"2021-08-02"
"1 wk ahead inc case","2021-08-07","PL","point",NA,1052,"2021-08-02"
"2 wk ahead inc case","2021-08-14","PL","point",NA,1323,"2021-08-02"
"3 wk ahead inc case","2021-08-21","PL","point",NA,1522,"2021-08-02"
"4 wk ahead inc case","2021-08-28","PL","point",NA,1712,"2021-08-02"
