"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.01,6497.38638919469,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.025,7019.69310391353,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.05,7519.49156033441,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.1,8161.85572677765,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.15,8640.1672943631,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.2,9048.85525074633,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.25,9421.22073868581,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.3,9773.87937619692,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.35,10117.0168790716,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.4,10457.9607984332,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.45,10802.7871183245,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.5,11157.235,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.55,11527.394617643,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.6,11920.4118606815,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.65,12345.4303652427,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.7,12815.1099753379,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.75,13348.4332151707,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.8,13976.6029106579,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.85,14757.5348296182,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.9,15820.7408434218,"2021-05-24"
"1 wk ahead inc case","2021-05-29","PL","quantile",0.95,17580.0489490895,"2021-05-24"
