"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.01,13046,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.025,13854,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.05,14598,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.1,15519,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.15,16180,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.2,16730,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.25,17220,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.3,17675,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.35,18110,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.4,18534,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.45,18957,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.5,19384,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.55,19822,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.6,20280,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.65,20766,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.7,21294,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.75,21882,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.8,22559,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.85,23380,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.9,24464,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.95,26181,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.975,27786,"2021-08-02"
"1 wk ahead inc case","2021-08-07","GM","quantile",0.99,29799,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.01,13578,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.025,14937,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.05,16248,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.1,17946,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.15,19219,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.2,20311,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.25,21311,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.3,22261,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.35,23187,"2021-08-02"
"2 wk ahead inc case","2021-08-14","GM","quantile",0.4,24111,"2021-08-02"
