"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.01,416.582447433744,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.025,427.874709953129,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.05,437.831211869166,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.1,449.598303653283,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.15,457.715655782427,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.2,464.271467212193,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.25,469.970552309061,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.3,475.148103565599,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.35,479.99678012005,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.4,484.643442912294,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.45,489.181952624894,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.5,493.69,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.55,498.239591203588,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.6,502.905423903791,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.65,507.773856397624,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.7,512.955464351024,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.75,518.606569927639,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.8,524.9726362973,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.85,532.491762125471,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.9,542.10572886849,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.95,558.909743475025,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.975,576.801989512577,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","quantile",0.99,598.326998144671,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.01,337.746484913588,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.025,351.121480441459,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.05,363.047601623263,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.1,377.301264392822,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.15,387.232971245214,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.2,395.312500774068,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.25,402.378235483436,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.3,408.831049880972,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.35,414.902882442609,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.4,420.747819708381,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.45,426.481223484015,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.5,432.2,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.55,437.995460794305,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.6,443.963892978622,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.65,450.218226733671,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.7,456.904728871216,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.75,464.231967654945,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.8,475.26873964675,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.85,494.151842238021,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.9,518.980587144336,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.95,558.093711703473,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.975,590.666364866327,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","quantile",0.99,616.085331338947,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.01,276.024817603121,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.025,290.552570372281,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.05,303.657364444587,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.1,319.501594276537,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.15,330.656082112219,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.2,339.798403268008,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.25,347.842891930129,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.3,355.229269684174,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.35,362.21378999376,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.4,368.968357545086,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.45,375.623343137974,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.5,382.29,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.55,389.074978352231,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.6,396.09262179655,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.65,403.478962251873,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.7,411.412168343939,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.75,429.780919157573,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.8,451.87926600125,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.85,479.075727694799,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.9,515.632412697718,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.95,575.008458744243,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.975,617.390792732088,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","quantile",0.99,653.70624621827,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.01,230.525465208942,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.025,245.610205156035,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.05,259.371095975459,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.1,276.196093139688,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.15,288.160189858123,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.2,298.037418263457,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.25,306.78058643186,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.3,314.850596024261,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.35,322.518041073678,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.4,329.966280135118,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.45,337.336215011655,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.5,344.75,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.55,352.32672097152,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.6,360.196085646482,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.65,374.829902090481,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.7,396.27338814528,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.75,420.792585877283,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.8,449.885288357109,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.85,486.34463488826,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.9,536.44539041869,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.95,615.080588622288,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.975,654.679071531397,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","quantile",0.99,703.937207688422,"2021-06-21"
"1 wk ahead inc death","2021-06-26","GM","point",NA,493.69,"2021-06-21"
"2 wk ahead inc death","2021-07-03","GM","point",NA,432.2,"2021-06-21"
"3 wk ahead inc death","2021-07-10","GM","point",NA,382.29,"2021-06-21"
"4 wk ahead inc death","2021-07-17","GM","point",NA,344.75,"2021-06-21"
