"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.01,25035,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.025,26509,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.05,27851,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.1,29489,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.15,30651,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.2,31609,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.25,32457,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.3,33238,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.35,33980,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.4,34701,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.45,35413,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.5,36130,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.55,36861,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.6,37621,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.65,38423,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.7,39289,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.75,40246,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.8,41341,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.85,42657,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.9,44376,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.95,47061,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.975,49529,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","quantile",0.99,52571,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.01,26731,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.025,28880,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.05,30872,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.1,33349,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.15,35137,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.2,36630,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.25,37963,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.3,39203,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.35,40390,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.4,41551,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.45,42708,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.5,43879,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.55,45084,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.6,46344,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.65,47685,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.7,49142,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.75,50766,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.8,52642,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.85,54919,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.9,57932,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.95,62719,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.975,67204,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","quantile",0.99,72845,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.01,24332,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.025,26744,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.05,29015,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.1,31882,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.15,33980,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.2,35750,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.25,37344,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.3,38838,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.35,40278,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.4,41695,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.45,43115,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.5,44561,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.55,46058,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.6,47633,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.65,49318,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.7,51162,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.75,53231,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.8,55638,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.85,58586,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.9,62527,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.95,68879,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.975,74929,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","quantile",0.99,82661,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.01,22288,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.025,24916,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.05,27430,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.1,30653,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.15,33044,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.2,35080,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.25,36930,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.3,38675,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.35,40369,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.4,42046,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.45,43737,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.5,45469,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.55,47271,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.6,49178,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.65,51231,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.7,53491,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.75,56045,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.8,59036,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.85,62731,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.9,67720,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.95,75875,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.975,83764,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","quantile",0.99,94007,"2021-08-16"
"1 wk ahead inc case","2021-08-21","GM","point",NA,36130,"2021-08-16"
"2 wk ahead inc case","2021-08-28","GM","point",NA,43879,"2021-08-16"
"3 wk ahead inc case","2021-09-04","GM","point",NA,44561,"2021-08-16"
"4 wk ahead inc case","2021-09-11","GM","point",NA,45469,"2021-08-16"
