"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.01,375.578088039885,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.025,396.082798273122,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.05,414.770293644302,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.1,437.608954253576,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.15,453.849546524649,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.2,467.260873045744,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.25,479.136826468095,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.3,490.103308776714,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.35,500.527964060381,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.4,510.660178641434,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.45,520.69192137773,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.5,530.79,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.55,541.117458442673,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.6,551.852349164152,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.65,563.209830595453,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.7,575.475184802345,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.75,589.062462532383,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.8,604.634928893531,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.85,623.395905844718,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.9,647.973150777405,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.95,686.505767099501,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.975,722.097925166318,"2021-06-14"
"1 wk ahead inc death","2021-06-19","GM","quantile",0.99,766.20826210578,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.01,263.372135053287,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.025,283.059896419645,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.05,301.275090653608,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.1,323.873138803269,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.15,340.158817350688,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.2,353.738063105908,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.25,365.858743770892,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.3,377.129482164479,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.35,387.911608029441,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.4,398.453799138628,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.45,408.951086911644,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.5,419.576666666667,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.55,430.503653255567,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.6,441.924969687695,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.65,454.077634902883,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.7,467.279896917837,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.75,481.99798081113,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.8,498.984065480902,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.85,519.610965235065,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.9,546.89434301315,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.95,590.244958773002,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.975,630.884843356351,"2021-06-14"
"2 wk ahead inc death","2021-06-26","GM","quantile",0.99,682.008458903031,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.01,195.805744519094,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.025,214.584355615417,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.05,232.254171638423,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.1,254.548285651609,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.15,270.857854733463,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.2,284.60570882425,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.25,296.987219856222,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.3,308.591183382539,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.35,319.771761835812,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.4,330.777059048262,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.45,341.806062984502,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.5,353.04,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.55,364.664595080537,"2021-06-14"
"3 wk ahead inc death","2021-07-03","GM","quantile",0.6,376.891402281143,"2021-06-14"
