"target","target_end_date","location","type","quantile","value","forecast_date"
"3 wk ahead inc death","2021-08-14","GM","quantile",0.95,495,"2021-07-26"
"3 wk ahead inc death","2021-08-14","GM","quantile",0.975,539,"2021-07-26"
"3 wk ahead inc death","2021-08-14","GM","quantile",0.99,594,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.01,177,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.025,199,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.05,221,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.1,249,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.15,270,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.2,288,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.25,304,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.3,320,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.35,335,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.4,350,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.45,365,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.5,381,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.55,398,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.6,415,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.65,434,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.7,455,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.75,479,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.8,507,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.85,542,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.9,589,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.95,668,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.975,745,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","quantile",0.99,846,"2021-07-26"
"1 wk ahead inc death","2021-07-31","GM","point",NA,194,"2021-07-26"
"2 wk ahead inc death","2021-08-07","GM","point",NA,258,"2021-07-26"
"3 wk ahead inc death","2021-08-14","GM","point",NA,320,"2021-07-26"
"4 wk ahead inc death","2021-08-21","GM","point",NA,381,"2021-07-26"
