"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.01,47,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.025,51,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.05,55,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.1,60,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.15,63,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.2,66,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.25,68,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.3,71,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.35,73,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.4,75,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.45,77,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.5,80,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.55,82,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.6,84,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.65,87,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.7,90,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.75,93,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.8,96,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.85,101,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.9,106,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.95,115,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.975,124,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","quantile",0.99,134,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.01,42,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.025,47,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.05,51,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.1,57,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.15,60,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.2,64,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.25,67,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.3,70,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.35,72,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.4,75,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.45,78,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.5,80,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.55,83,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.6,86,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.65,89,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.7,93,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.75,96,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.8,101,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.85,107,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.9,114,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.95,126,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.975,137,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","quantile",0.99,152,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.01,40,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.025,45,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.05,50,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.1,56,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.15,61,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.2,65,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.25,68,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.3,72,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.35,75,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.4,78,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.45,82,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.5,85,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.55,89,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.6,92,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.65,96,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.7,101,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.75,106,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.8,112,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.85,119,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.9,129,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.95,145,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.975,160,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","quantile",0.99,180,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.01,38,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.025,44,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.05,49,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.1,56,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.15,62,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.2,66,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.25,71,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.3,75,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.35,79,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.4,83,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.45,87,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.5,91,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.55,95,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.6,100,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.65,105,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.7,111,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.75,117,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.8,125,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.85,134,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.9,147,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.95,168,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.975,190,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","quantile",0.99,218,"2021-08-16"
"1 wk ahead inc death","2021-08-21","GM","point",NA,80,"2021-08-16"
"2 wk ahead inc death","2021-08-28","GM","point",NA,80,"2021-08-16"
"3 wk ahead inc death","2021-09-04","GM","point",NA,85,"2021-08-16"
"4 wk ahead inc death","2021-09-11","GM","point",NA,91,"2021-08-16"
