"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.01,1155,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.025,1173,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.05,1188,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.1,1207,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.15,1219,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.2,1229,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.25,1238,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.3,1246,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.35,1253,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.4,1260,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.45,1267,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.5,1273,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.55,1280,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.6,1287,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.65,1294,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.7,1302,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.75,1310,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.8,1319,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.85,1330,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.9,1344,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.95,1364,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.975,1383,"2021-08-09"
"1 wk ahead inc case","2021-08-14","PL","quantile",0.99,1404,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.01,1253,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.025,1298,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.05,1337,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.1,1384,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.15,1417,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.2,1443,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.25,1466,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.3,1488,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.35,1507,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.4,1526,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.45,1545,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.5,1563,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.55,1582,"2021-08-09"
"2 wk ahead inc case","2021-08-21","PL","quantile",0.6,1602,"2021-08-09"
