"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.01,609.382134885007,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.025,638.731845774017,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.05,665.222931575666,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.1,697.279260543684,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.15,719.869067554522,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.2,738.399206857887,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.25,754.716601724859,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.3,769.709957649861,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.35,783.897652913324,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.4,797.627936492213,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.45,811.165461666571,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.5,824.736666666667,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.55,838.559259829668,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.6,852.867330068246,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.65,867.940078149091,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.7,884.143952556521,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.75,902.006745715106,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.8,922.368945659217,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.85,946.747821463067,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.9,978.440385074469,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.95,1027.59472259861,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.975,1072.44777984262,"2021-05-31"
"1 wk ahead inc death","2021-06-05","GM","quantile",0.99,1127.34416904026,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.01,414.939358608053,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.025,447.554570273885,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.05,477.712129738872,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.1,515.090736884684,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.15,541.998257413808,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.2,564.412135354028,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.25,584.400159459908,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.3,602.970103926641,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.35,620.719484079404,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.4,638.058680993472,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.45,655.308626506366,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.5,672.753333333333,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.55,690.675643421888,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.6,709.389686180591,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.65,729.280272963231,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.7,750.862887170168,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.75,774.89127224795,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.8,802.579501908026,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.85,836.139964003101,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.9,880.424201205528,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.95,950.535757640653,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.975,1015.98139388451,"2021-05-31"
"2 wk ahead inc death","2021-06-12","GM","quantile",0.99,1097.92357064641,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.01,304.737225755531,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.025,337.86797345732,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.05,369.368073676418,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.1,409.526829960297,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.15,439.17810570411,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.2,464.340003642586,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.25,487.12639628918,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.3,508.585225804726,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.35,529.352326180622,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.4,549.878359511081,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.45,570.530038170319,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.5,591.646666666667,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.55,613.581279551618,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.6,636.741221683003,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.65,661.640858286242,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.7,688.985137667285,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.75,719.822629939517,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.8,755.865221687062,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.85,800.269676002646,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.9,860.044069990416,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.95,957.359447496687,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.975,1051.07828026462,"2021-05-31"
"3 wk ahead inc death","2021-06-19","GM","quantile",0.99,1172.21579458582,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.01,211.356034983349,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.025,240.187866615571,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.05,268.328235634836,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.1,305.180532714012,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.15,333.062038803443,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.2,357.152480456809,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.25,379.299561334859,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.3,400.436867420916,"2021-05-31"
"4 wk ahead inc death","2021-06-26","GM","quantile",0.35,421.14621194197,"2021-05-31"
