"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.01,214,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.025,223,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.05,232,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.1,248,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.15,260,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.2,270,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.25,280,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.3,288,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.35,296,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.4,304,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.45,312,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.5,320,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.55,328,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.6,337,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.65,346,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.7,355,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.75,365,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.8,371,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.85,378,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.9,388,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.95,402,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.975,415,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","quantile",0.99,431,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.01,150,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.025,158,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.05,166,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.1,176,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.15,183,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.2,188,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.25,193,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.3,198,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.35,206,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.4,214,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.45,223,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.5,231,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.55,240,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.6,249,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.65,260,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.7,271,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.75,283,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.8,298,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.85,315,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.9,340,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.95,379,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.975,407,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","quantile",0.99,433,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.01,111,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.025,119,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.05,126,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.1,135,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.15,142,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.2,147,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.25,152,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.3,156,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.35,160,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.4,164,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.45,170,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.5,179,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.55,188,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.6,198,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.65,208,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.7,220,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.75,234,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.8,250,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.85,271,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.9,298,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.95,345,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.975,391,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","quantile",0.99,451,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.01,88,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.025,95,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.05,102,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.1,111,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.15,117,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.2,123,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.25,127,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.3,132,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.35,136,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.4,140,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.45,144,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.5,149,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.55,153,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.6,157,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.65,162,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.7,167,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.75,174,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.8,190,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.85,209,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.9,236,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.95,283,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.975,332,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","quantile",0.99,398,"2021-06-28"
"1 wk ahead inc death","2021-07-03","GM","point",NA,320,"2021-06-28"
"2 wk ahead inc death","2021-07-10","GM","point",NA,231,"2021-06-28"
"3 wk ahead inc death","2021-07-17","GM","point",NA,179,"2021-06-28"
"4 wk ahead inc death","2021-07-24","GM","point",NA,149,"2021-06-28"
