"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.01,1376.52357212712,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.025,1402.33024113329,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.05,1424.94969628265,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.1,1451.52582916222,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.15,1469.76322677584,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.2,1484.43681569023,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.25,1497.15341400833,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.3,1508.67508063854,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.35,1519.4383856687,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.4,1529.72954478726,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.45,1539.75908785468,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.5,1549.7,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.55,1559.71127375459,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.6,1569.95645864176,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.65,1580.62321467238,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.7,1591.95037081568,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.75,1604.2740197532,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.8,1618.12012224472,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.85,1634.42493122824,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.9,1655.19634693451,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.95,1686.51667102461,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.975,1714.20865231784,"2021-05-10"
"1 wk ahead inc death","2021-05-15","GM","quantile",0.99,1747.03456461372,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.01,1223.95266667712,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.025,1261.91167425503,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.05,1295.61087615354,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.1,1335.71443305118,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.15,1363.552421051,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.2,1386.13775098107,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.25,1405.84569427196,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.3,1423.80964243275,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.35,1440.68372464218,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.4,1456.90107703304,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.45,1472.78457607429,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.5,1488.604,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.55,1504.61205555347,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.6,1521.07368637732,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.65,1538.29807964881,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.7,1556.6841178407,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.75,1576.79892339335,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.8,1599.53682485787,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.85,1626.49946204213,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.9,1661.14081636705,"2021-05-10"
"2 wk ahead inc death","2021-05-22","GM","quantile",0.95,1713.99289406003,"2021-05-10"
