"target","target_end_date","location","type","quantile","value","forecast_date"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.01,1168,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.025,1189,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.05,1208,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.1,1230,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.15,1245,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.2,1258,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.25,1268,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.3,1278,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.35,1287,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.4,1295,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.45,1303,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.5,1312,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.55,1320,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.6,1328,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.65,1337,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.7,1346,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.75,1357,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.8,1368,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.85,1381,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.9,1398,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.95,1424,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.975,1447,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","quantile",0.99,1473,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.01,1043,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.025,1095,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.05,1142,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.1,1198,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.15,1238,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.2,1270,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.25,1299,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.3,1325,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.35,1350,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.4,1374,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.45,1397,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.5,1421,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.55,1445,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.6,1470,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.65,1496,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.7,1523,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.75,1554,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.8,1589,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.85,1631,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.9,1685,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.95,1768,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.975,1844,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","quantile",0.99,1936,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.01,923,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.025,999,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.05,1070,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.1,1158,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.15,1221,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.2,1274,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.25,1321,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.3,1365,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.35,1406,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.4,1447,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.45,1488,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.5,1529,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.55,1571,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.6,1616,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.65,1663,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.7,1713,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.75,1770,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.8,1836,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.85,1915,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.9,2019,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.95,2185,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.975,2340,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","quantile",0.99,2533,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.01,793,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.025,885,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.05,972,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.1,1084,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.15,1167,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.2,1237,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.25,1301,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.3,1361,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.35,1419,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.4,1476,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.45,1534,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.5,1593,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.55,1654,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.6,1719,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.65,1788,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.7,1864,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.75,1950,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.8,2050,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.85,2174,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.9,2340,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.95,2609,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.975,2868,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","quantile",0.99,3201,"2021-08-16"
"1 wk ahead inc case","2021-08-21","PL","point",NA,1312,"2021-08-16"
"2 wk ahead inc case","2021-08-28","PL","point",NA,1421,"2021-08-16"
"3 wk ahead inc case","2021-09-04","PL","point",NA,1529,"2021-08-16"
"4 wk ahead inc case","2021-09-11","PL","point",NA,1593,"2021-08-16"
