target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.01,0.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.025,0.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.05,6.8
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.1,72.2
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.15,115.2
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.2,152.3
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.25,270.3
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.3,343.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.35,420.2
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.4,481.5
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.45,562.2
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.5,578.6
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.55,734.3
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.6,782.9
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.65,837.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.7,875.8
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.75,1031.9
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.8,1183.8
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.85,1440.4
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.9,1808.5
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.95,2537.9
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.975,4163.7
1 wk ahead inc case,2021-06-28,2021-07-03,GM01,quantile,0.99,5941.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.01,0.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.025,0.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.05,0.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.1,9.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.15,9.0
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.2,44.7
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.25,86.5
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.3,116.2
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.35,185.7
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.4,277.5
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.45,348.2
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.5,375.5
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.55,534.9
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.6,583.2
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.65,654.3
1 wk ahead inc case,2021-06-28,2021-07-03,GM02,quantile,0.7,703.8
