target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.01,81.0
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.025,469.8
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.05,738.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.1,1105.5
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.15,1546.9
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.2,1920.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.25,2250.4
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.3,2646.0
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.35,2929.4
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.4,3063.5
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.45,3271.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.5,3374.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.55,3687.2
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.6,3955.2
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.65,4067.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.7,4251.6
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.75,4461.8
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.8,4871.9
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.85,5454.8
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.9,5888.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.95,6609.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.975,7513.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.99,9250.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.01,32.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.025,258.4
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.05,417.6
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.1,587.6
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.15,938.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.2,1351.9
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.25,1705.2
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.3,2168.0
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.35,2511.4
