target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.01,43522.3
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.025,45219.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.05,46220.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.1,46813.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.15,47662.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.2,48280.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.25,48519.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.3,49034.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.35,49514.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.4,49594.3
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.45,49642.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.5,49941.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.55,50065.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.6,50447.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.65,50700.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.7,50783.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.75,50798.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.8,51579.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.85,52552.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.9,53021.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.95,54375.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.975,55276.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.99,56834.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.01,81473.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.025,83427.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.05,84677.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.1,85357.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.15,86298.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.2,87234.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.25,87421.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.3,88041.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.35,88561.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.4,88706.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.45,88763.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.5,89107.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.55,89257.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.6,89731.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.65,90047.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.7,90078.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.75,90221.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.8,91045.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.85,92288.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.9,92786.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.95,94506.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.975,95539.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.99,97412.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.01,671.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.025,778.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.05,832.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.1,874.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.15,927.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.2,948.3
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.25,968.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.3,997.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.35,1026.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.4,1034.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.45,1038.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.5,1054.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.55,1059.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.6,1079.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.65,1093.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.7,1097.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.75,1105.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.8,1149.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.85,1196.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.9,1233.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.95,1299.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.975,1363.3
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.99,1447.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM04,quantile,0.01,2574.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM04,quantile,0.025,2861.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM04,quantile,0.05,3016.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM04,quantile,0.1,3120.9
