target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.01,3797.0
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.025,5387.9
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.05,6557.7
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.1,7278.4
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.15,7903.4
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.2,8214.3
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.25,8561.2
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.3,8815.1
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.35,9105.1
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.4,9306.2
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.45,9518.2
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.5,9746.6
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.55,9957.6
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.6,10126.9
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.65,10308.6
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.7,10545.0
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.75,10778.8
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.8,11091.2
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.85,11572.2
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.9,12132.1
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.95,12832.4
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.975,13666.8
1 wk ahead inc case,2021-08-30,2021-09-04,GM01,quantile,0.99,15177.3
