target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.01,35482.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.025,36863.9
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.05,37901.1
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.1,38417.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.15,38919.5
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.2,39486.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.25,39769.1
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.3,40254.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.35,40663.2
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.4,40750.9
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.45,40756.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.5,41050.2
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.55,41291.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.6,41519.0
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.65,41861.5
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.7,41939.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.75,41998.0
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.8,42575.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.85,43254.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.9,43834.4
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.95,44623.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.975,45492.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.99,47323.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.01,61026.5
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.025,62601.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.05,63870.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.1,64434.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.15,64988.5
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.2,65797.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.25,66066.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.3,66686.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.35,67109.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.4,67253.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.45,67275.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.5,67610.4
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.55,67908.9
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.6,68192.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.65,68641.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.7,68685.2
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.75,68715.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.8,69402.5
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.85,70283.0
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.9,70944.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.95,71920.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.975,72923.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.99,75142.1
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.01,365.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.025,456.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.05,510.2
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.1,549.0
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.15,582.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.2,601.1
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.25,624.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.3,650.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.35,675.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.4,682.4
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.45,683.4
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.5,699.2
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.55,712.1
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.6,723.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.65,737.9
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.7,749.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.75,756.2
1 wk ahead inc case,2021-11-15,2021-11-20,GM03,quantile,0.8,789.1
