date,location,location_name,age_group,value
2021-02-22,GM11,Brandenburg State,A80+,2080
2021-02-22,GM12,Mecklenburg-Western Pomerania State,A35-A59,15
2021-02-22,GM12,Mecklenburg-Western Pomerania State,A60-A79,197
2021-02-22,GM12,Mecklenburg-Western Pomerania State,A80+,480
2021-02-22,GM13,Free State of Saxony,A15-A34,3
2021-02-22,GM13,Free State of Saxony,A35-A59,159
2021-02-22,GM13,Free State of Saxony,A60-A79,1872
2021-02-22,GM13,Free State of Saxony,A80+,5426
2021-02-22,GM14,Sachsen-Anhalt State,A15-A34,1
2021-02-22,GM14,Sachsen-Anhalt State,A35-A59,60
2021-02-22,GM14,Sachsen-Anhalt State,A60-A79,651
2021-02-22,GM14,Sachsen-Anhalt State,A80+,1581
2021-02-22,GM15,Free State of Thuringia,A15-A34,5
2021-02-22,GM15,Free State of Thuringia,A35-A59,69
2021-02-22,GM15,Free State of Thuringia,A60-A79,717
2021-02-22,GM15,Free State of Thuringia,A80+,1951
2021-02-22,GM16,Berlin State,A15-A34,1
2021-02-22,GM16,Berlin State,A35-A59,95
2021-02-22,GM16,Berlin State,A60-A79,833
2021-02-22,GM16,Berlin State,A80+,1790
2021-02-22,GM16,Berlin State,unbekannt,9
2021-02-23,GM,Germany,A00-A04,4
2021-02-23,GM,Germany,A05-A14,5
2021-02-23,GM,Germany,A15-A34,80
2021-02-23,GM,Germany,A35-A59,2180
2021-02-23,GM,Germany,A60-A79,18275
2021-02-23,GM,Germany,A80+,47754
2021-02-23,GM,Germany,unbekannt,20
2021-02-23,GM01,Baden-Württemberg State,A00-A04,2
2021-02-23,GM01,Baden-Württemberg State,A15-A34,11
2021-02-23,GM01,Baden-Württemberg State,A35-A59,245
2021-02-23,GM01,Baden-Württemberg State,A60-A79,2023
2021-02-23,GM01,Baden-Württemberg State,A80+,5685
2021-02-23,GM02,Free State of Bavaria,A05-A14,1
2021-02-23,GM02,Free State of Bavaria,A15-A34,14
2021-02-23,GM02,Free State of Bavaria,A35-A59,354
2021-02-23,GM02,Free State of Bavaria,A60-A79,3193
2021-02-23,GM02,Free State of Bavaria,A80+,8613
2021-02-23,GM02,Free State of Bavaria,unbekannt,1
2021-02-23,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-02-23,GM03,Free Hanseatic City of Bremen,A35-A59,19
2021-02-23,GM03,Free Hanseatic City of Bremen,A60-A79,97
2021-02-23,GM03,Free Hanseatic City of Bremen,A80+,210
2021-02-23,GM04,Free Hanseatic City of Hamburg,A15-A34,3
2021-02-23,GM04,Free Hanseatic City of Hamburg,A35-A59,51
2021-02-23,GM04,Free Hanseatic City of Hamburg,A60-A79,345
2021-02-23,GM04,Free Hanseatic City of Hamburg,A80+,825
2021-02-23,GM05,Hesse State,A15-A34,14
2021-02-23,GM05,Hesse State,A35-A59,178
2021-02-23,GM05,Hesse State,A60-A79,1528
2021-02-23,GM05,Hesse State,A80+,3994
2021-02-23,GM06,Lower Saxony State,A15-A34,7
2021-02-23,GM06,Lower Saxony State,A35-A59,149
2021-02-23,GM06,Lower Saxony State,A60-A79,1110
2021-02-23,GM06,Lower Saxony State,A80+,2876
2021-02-23,GM07,North Rhine-Westphalia State,A00-A04,2
2021-02-23,GM07,North Rhine-Westphalia State,A05-A14,3
2021-02-23,GM07,North Rhine-Westphalia State,A15-A34,14
2021-02-23,GM07,North Rhine-Westphalia State,A35-A59,543
2021-02-23,GM07,North Rhine-Westphalia State,A60-A79,3590
2021-02-23,GM07,North Rhine-Westphalia State,A80+,8566
2021-02-23,GM07,North Rhine-Westphalia State,unbekannt,2
2021-02-23,GM08,Rhineland-Palatinate State,A15-A34,6
2021-02-23,GM08,Rhineland-Palatinate State,A35-A59,89
2021-02-23,GM08,Rhineland-Palatinate State,A60-A79,796
2021-02-23,GM08,Rhineland-Palatinate State,A80+,2121
2021-02-23,GM08,Rhineland-Palatinate State,unbekannt,8
2021-02-23,GM09,Saarland State,A15-A34,1
2021-02-23,GM09,Saarland State,A35-A59,35
2021-02-23,GM09,Saarland State,A60-A79,216
2021-02-23,GM09,Saarland State,A80+,599
2021-02-23,GM10,Schleswig-Holstein State,A35-A59,40
2021-02-23,GM10,Schleswig-Holstein State,A60-A79,307
2021-02-23,GM10,Schleswig-Holstein State,A80+,883
2021-02-23,GM11,Brandenburg State,A35-A59,75
2021-02-23,GM11,Brandenburg State,A60-A79,767
2021-02-23,GM11,Brandenburg State,A80+,2096
2021-02-23,GM12,Mecklenburg-Western Pomerania State,A35-A59,16
2021-02-23,GM12,Mecklenburg-Western Pomerania State,A60-A79,202
2021-02-23,GM12,Mecklenburg-Western Pomerania State,A80+,487
2021-02-23,GM13,Free State of Saxony,A15-A34,3
2021-02-23,GM13,Free State of Saxony,A35-A59,159
2021-02-23,GM13,Free State of Saxony,A60-A79,1880
2021-02-23,GM13,Free State of Saxony,A80+,5452
2021-02-23,GM14,Sachsen-Anhalt State,A15-A34,1
2021-02-23,GM14,Sachsen-Anhalt State,A35-A59,62
2021-02-23,GM14,Sachsen-Anhalt State,A60-A79,655
2021-02-23,GM14,Sachsen-Anhalt State,A80+,1589
2021-02-23,GM15,Free State of Thuringia,A15-A34,5
2021-02-23,GM15,Free State of Thuringia,A35-A59,70
2021-02-23,GM15,Free State of Thuringia,A60-A79,725
2021-02-23,GM15,Free State of Thuringia,A80+,1964
2021-02-23,GM16,Berlin State,A15-A34,1
2021-02-23,GM16,Berlin State,A35-A59,95
2021-02-23,GM16,Berlin State,A60-A79,841
2021-02-23,GM16,Berlin State,A80+,1794
2021-02-23,GM16,Berlin State,unbekannt,9
2021-02-24,GM,Germany,A00-A04,4
2021-02-24,GM,Germany,A05-A14,5
2021-02-24,GM,Germany,A15-A34,80
2021-02-24,GM,Germany,A35-A59,2196
2021-02-24,GM,Germany,A60-A79,18391
2021-02-24,GM,Germany,A80+,48044
2021-02-24,GM,Germany,unbekannt,20
2021-02-24,GM01,Baden-Württemberg State,A00-A04,2
2021-02-24,GM01,Baden-Württemberg State,A15-A34,11
2021-02-24,GM01,Baden-Württemberg State,A35-A59,245
2021-02-24,GM01,Baden-Württemberg State,A60-A79,2030
2021-02-24,GM01,Baden-Württemberg State,A80+,5697
2021-02-24,GM02,Free State of Bavaria,A05-A14,1
2021-02-24,GM02,Free State of Bavaria,A15-A34,14
2021-02-24,GM02,Free State of Bavaria,A35-A59,356
2021-02-24,GM02,Free State of Bavaria,A60-A79,3208
2021-02-24,GM02,Free State of Bavaria,A80+,8653
2021-02-24,GM02,Free State of Bavaria,unbekannt,1
2021-02-24,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-02-24,GM03,Free Hanseatic City of Bremen,A35-A59,19
2021-02-24,GM03,Free Hanseatic City of Bremen,A60-A79,99
2021-02-24,GM03,Free Hanseatic City of Bremen,A80+,210
2021-02-24,GM04,Free Hanseatic City of Hamburg,A15-A34,3
2021-02-24,GM04,Free Hanseatic City of Hamburg,A35-A59,52
2021-02-24,GM04,Free Hanseatic City of Hamburg,A60-A79,350
2021-02-24,GM04,Free Hanseatic City of Hamburg,A80+,830
2021-02-24,GM05,Hesse State,A15-A34,14
2021-02-24,GM05,Hesse State,A35-A59,180
2021-02-24,GM05,Hesse State,A60-A79,1542
2021-02-24,GM05,Hesse State,A80+,4015
2021-02-24,GM06,Lower Saxony State,A15-A34,7
2021-02-24,GM06,Lower Saxony State,A35-A59,152
2021-02-24,GM06,Lower Saxony State,A60-A79,1120
2021-02-24,GM06,Lower Saxony State,A80+,2925
2021-02-24,GM07,North Rhine-Westphalia State,A00-A04,2
2021-02-24,GM07,North Rhine-Westphalia State,A05-A14,3
2021-02-24,GM07,North Rhine-Westphalia State,A15-A34,14
2021-02-24,GM07,North Rhine-Westphalia State,A35-A59,550
2021-02-24,GM07,North Rhine-Westphalia State,A60-A79,3613
2021-02-24,GM07,North Rhine-Westphalia State,A80+,8616
2021-02-24,GM07,North Rhine-Westphalia State,unbekannt,2
2021-02-24,GM08,Rhineland-Palatinate State,A15-A34,6
2021-02-24,GM08,Rhineland-Palatinate State,A35-A59,89
2021-02-24,GM08,Rhineland-Palatinate State,A60-A79,798
2021-02-24,GM08,Rhineland-Palatinate State,A80+,2130
2021-02-24,GM08,Rhineland-Palatinate State,unbekannt,8
2021-02-24,GM09,Saarland State,A15-A34,1
2021-02-24,GM09,Saarland State,A35-A59,35
2021-02-24,GM09,Saarland State,A60-A79,217
2021-02-24,GM09,Saarland State,A80+,599
2021-02-24,GM10,Schleswig-Holstein State,A35-A59,40
2021-02-24,GM10,Schleswig-Holstein State,A60-A79,311
2021-02-24,GM10,Schleswig-Holstein State,A80+,894
2021-02-24,GM11,Brandenburg State,A35-A59,75
2021-02-24,GM11,Brandenburg State,A60-A79,769
2021-02-24,GM11,Brandenburg State,A80+,2104
2021-02-24,GM12,Mecklenburg-Western Pomerania State,A35-A59,16
2021-02-24,GM12,Mecklenburg-Western Pomerania State,A60-A79,205
2021-02-24,GM12,Mecklenburg-Western Pomerania State,A80+,493
2021-02-24,GM13,Free State of Saxony,A15-A34,3
2021-02-24,GM13,Free State of Saxony,A35-A59,159
2021-02-24,GM13,Free State of Saxony,A60-A79,1891
2021-02-24,GM13,Free State of Saxony,A80+,5476
2021-02-24,GM14,Sachsen-Anhalt State,A15-A34,1
2021-02-24,GM14,Sachsen-Anhalt State,A35-A59,63
2021-02-24,GM14,Sachsen-Anhalt State,A60-A79,663
2021-02-24,GM14,Sachsen-Anhalt State,A80+,1612
2021-02-24,GM15,Free State of Thuringia,A15-A34,5
2021-02-24,GM15,Free State of Thuringia,A35-A59,70
2021-02-24,GM15,Free State of Thuringia,A60-A79,729
2021-02-24,GM15,Free State of Thuringia,A80+,1975
2021-02-24,GM16,Berlin State,A15-A34,1
2021-02-24,GM16,Berlin State,A35-A59,95
2021-02-24,GM16,Berlin State,A60-A79,846
2021-02-24,GM16,Berlin State,A80+,1815
2021-02-24,GM16,Berlin State,unbekannt,9
2021-02-25,GM,Germany,A00-A04,4
2021-02-25,GM,Germany,A05-A14,5
2021-02-25,GM,Germany,A15-A34,81
2021-02-25,GM,Germany,A35-A59,2209
2021-02-25,GM,Germany,A60-A79,18519
2021-02-25,GM,Germany,A80+,48287
2021-02-25,GM,Germany,unbekannt,20
2021-02-25,GM01,Baden-Württemberg State,A00-A04,2
2021-02-25,GM01,Baden-Württemberg State,A15-A34,11
2021-02-25,GM01,Baden-Württemberg State,A35-A59,246
2021-02-25,GM01,Baden-Württemberg State,A60-A79,2036
2021-02-25,GM01,Baden-Württemberg State,A80+,5710
2021-02-25,GM02,Free State of Bavaria,A05-A14,1
2021-02-25,GM02,Free State of Bavaria,A15-A34,14
2021-02-25,GM02,Free State of Bavaria,A35-A59,357
2021-02-25,GM02,Free State of Bavaria,A60-A79,3230
2021-02-25,GM02,Free State of Bavaria,A80+,8678
2021-02-25,GM02,Free State of Bavaria,unbekannt,1
2021-02-25,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-02-25,GM03,Free Hanseatic City of Bremen,A35-A59,19
2021-02-25,GM03,Free Hanseatic City of Bremen,A60-A79,99
2021-02-25,GM03,Free Hanseatic City of Bremen,A80+,210
2021-02-25,GM04,Free Hanseatic City of Hamburg,A15-A34,3
2021-02-25,GM04,Free Hanseatic City of Hamburg,A35-A59,52
2021-02-25,GM04,Free Hanseatic City of Hamburg,A60-A79,353
2021-02-25,GM04,Free Hanseatic City of Hamburg,A80+,843
2021-02-25,GM05,Hesse State,A15-A34,14
2021-02-25,GM05,Hesse State,A35-A59,180
2021-02-25,GM05,Hesse State,A60-A79,1551
2021-02-25,GM05,Hesse State,A80+,4030
2021-02-25,GM06,Lower Saxony State,A15-A34,7
2021-02-25,GM06,Lower Saxony State,A35-A59,153
2021-02-25,GM06,Lower Saxony State,A60-A79,1124
2021-02-25,GM06,Lower Saxony State,A80+,2946
2021-02-25,GM07,North Rhine-Westphalia State,A00-A04,2
2021-02-25,GM07,North Rhine-Westphalia State,A05-A14,3
2021-02-25,GM07,North Rhine-Westphalia State,A15-A34,14
2021-02-25,GM07,North Rhine-Westphalia State,A35-A59,553
2021-02-25,GM07,North Rhine-Westphalia State,A60-A79,3631
2021-02-25,GM07,North Rhine-Westphalia State,A80+,8670
2021-02-25,GM07,North Rhine-Westphalia State,unbekannt,2
2021-02-25,GM08,Rhineland-Palatinate State,A15-A34,6
2021-02-25,GM08,Rhineland-Palatinate State,A35-A59,89
2021-02-25,GM08,Rhineland-Palatinate State,A60-A79,805
2021-02-25,GM08,Rhineland-Palatinate State,A80+,2154
2021-02-25,GM08,Rhineland-Palatinate State,unbekannt,8
2021-02-25,GM09,Saarland State,A15-A34,1
2021-02-25,GM09,Saarland State,A35-A59,36
2021-02-25,GM09,Saarland State,A60-A79,219
2021-02-25,GM09,Saarland State,A80+,601
2021-02-25,GM10,Schleswig-Holstein State,A35-A59,40
2021-02-25,GM10,Schleswig-Holstein State,A60-A79,317
2021-02-25,GM10,Schleswig-Holstein State,A80+,905
2021-02-25,GM11,Brandenburg State,A35-A59,76
2021-02-25,GM11,Brandenburg State,A60-A79,774
2021-02-25,GM11,Brandenburg State,A80+,2107
2021-02-25,GM12,Mecklenburg-Western Pomerania State,A35-A59,16
2021-02-25,GM12,Mecklenburg-Western Pomerania State,A60-A79,207
2021-02-25,GM12,Mecklenburg-Western Pomerania State,A80+,496
2021-02-25,GM13,Free State of Saxony,A15-A34,3
2021-02-25,GM13,Free State of Saxony,A35-A59,161
2021-02-25,GM13,Free State of Saxony,A60-A79,1905
2021-02-25,GM13,Free State of Saxony,A80+,5505
2021-02-25,GM14,Sachsen-Anhalt State,A15-A34,1
2021-02-25,GM14,Sachsen-Anhalt State,A35-A59,63
2021-02-25,GM14,Sachsen-Anhalt State,A60-A79,671
2021-02-25,GM14,Sachsen-Anhalt State,A80+,1623
2021-02-25,GM15,Free State of Thuringia,A15-A34,5
2021-02-25,GM15,Free State of Thuringia,A35-A59,72
2021-02-25,GM15,Free State of Thuringia,A60-A79,743
2021-02-25,GM15,Free State of Thuringia,A80+,1990
2021-02-25,GM16,Berlin State,A15-A34,2
2021-02-25,GM16,Berlin State,A35-A59,96
2021-02-25,GM16,Berlin State,A60-A79,854
2021-02-25,GM16,Berlin State,A80+,1819
2021-02-25,GM16,Berlin State,unbekannt,9
2021-02-26,GM,Germany,A00-A04,4
2021-02-26,GM,Germany,A05-A14,5
2021-02-26,GM,Germany,A15-A34,81
2021-02-26,GM,Germany,A35-A59,2220
2021-02-26,GM,Germany,A60-A79,18628
2021-02-26,GM,Germany,A80+,48561
2021-02-26,GM,Germany,unbekannt,20
2021-02-26,GM01,Baden-Württemberg State,A00-A04,2
2021-02-26,GM01,Baden-Württemberg State,A15-A34,11
2021-02-26,GM01,Baden-Württemberg State,A35-A59,247
2021-02-26,GM01,Baden-Württemberg State,A60-A79,2040
2021-02-26,GM01,Baden-Württemberg State,A80+,5742
2021-02-26,GM02,Free State of Bavaria,A05-A14,1
2021-02-26,GM02,Free State of Bavaria,A15-A34,14
2021-02-26,GM02,Free State of Bavaria,A35-A59,359
2021-02-26,GM02,Free State of Bavaria,A60-A79,3244
2021-02-26,GM02,Free State of Bavaria,A80+,8710
2021-02-26,GM02,Free State of Bavaria,unbekannt,1
2021-02-26,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-02-26,GM03,Free Hanseatic City of Bremen,A35-A59,19
2021-02-26,GM03,Free Hanseatic City of Bremen,A60-A79,100
2021-02-26,GM03,Free Hanseatic City of Bremen,A80+,213
2021-02-26,GM04,Free Hanseatic City of Hamburg,A15-A34,3
2021-02-26,GM04,Free Hanseatic City of Hamburg,A35-A59,52
2021-02-26,GM04,Free Hanseatic City of Hamburg,A60-A79,355
2021-02-26,GM04,Free Hanseatic City of Hamburg,A80+,847
2021-02-26,GM05,Hesse State,A15-A34,14
2021-02-26,GM05,Hesse State,A35-A59,180
2021-02-26,GM05,Hesse State,A60-A79,1559
2021-02-26,GM05,Hesse State,A80+,4048
2021-02-26,GM06,Lower Saxony State,A15-A34,7
2021-02-26,GM06,Lower Saxony State,A35-A59,155
2021-02-26,GM06,Lower Saxony State,A60-A79,1135
2021-02-26,GM06,Lower Saxony State,A80+,2973
2021-02-26,GM07,North Rhine-Westphalia State,A00-A04,2
2021-02-26,GM07,North Rhine-Westphalia State,A05-A14,3
2021-02-26,GM07,North Rhine-Westphalia State,A15-A34,14
2021-02-26,GM07,North Rhine-Westphalia State,A35-A59,555
2021-02-26,GM07,North Rhine-Westphalia State,A60-A79,3661
2021-02-26,GM07,North Rhine-Westphalia State,A80+,8721
2021-02-26,GM07,North Rhine-Westphalia State,unbekannt,2
2021-02-26,GM08,Rhineland-Palatinate State,A15-A34,6
2021-02-26,GM08,Rhineland-Palatinate State,A35-A59,89
2021-02-26,GM08,Rhineland-Palatinate State,A60-A79,806
2021-02-26,GM08,Rhineland-Palatinate State,A80+,2161
2021-02-26,GM08,Rhineland-Palatinate State,unbekannt,8
2021-02-26,GM09,Saarland State,A15-A34,1
2021-02-26,GM09,Saarland State,A35-A59,36
2021-02-26,GM09,Saarland State,A60-A79,223
2021-02-26,GM09,Saarland State,A80+,605
2021-02-26,GM10,Schleswig-Holstein State,A35-A59,40
2021-02-26,GM10,Schleswig-Holstein State,A60-A79,321
2021-02-26,GM10,Schleswig-Holstein State,A80+,911
2021-02-26,GM11,Brandenburg State,A35-A59,76
2021-02-26,GM11,Brandenburg State,A60-A79,777
2021-02-26,GM11,Brandenburg State,A80+,2124
2021-02-26,GM12,Mecklenburg-Western Pomerania State,A35-A59,16
2021-02-26,GM12,Mecklenburg-Western Pomerania State,A60-A79,209
2021-02-26,GM12,Mecklenburg-Western Pomerania State,A80+,502
2021-02-26,GM13,Free State of Saxony,A15-A34,3
2021-02-26,GM13,Free State of Saxony,A35-A59,162
2021-02-26,GM13,Free State of Saxony,A60-A79,1912
2021-02-26,GM13,Free State of Saxony,A80+,5536
2021-02-26,GM14,Sachsen-Anhalt State,A15-A34,1
2021-02-26,GM14,Sachsen-Anhalt State,A35-A59,64
2021-02-26,GM14,Sachsen-Anhalt State,A60-A79,677
2021-02-26,GM14,Sachsen-Anhalt State,A80+,1639
2021-02-26,GM15,Free State of Thuringia,A15-A34,5
2021-02-26,GM15,Free State of Thuringia,A35-A59,74
2021-02-26,GM15,Free State of Thuringia,A60-A79,749
2021-02-26,GM15,Free State of Thuringia,A80+,1999
2021-02-26,GM16,Berlin State,A15-A34,2
2021-02-26,GM16,Berlin State,A35-A59,96
2021-02-26,GM16,Berlin State,A60-A79,860
2021-02-26,GM16,Berlin State,A80+,1830
2021-02-26,GM16,Berlin State,unbekannt,9
2021-02-27,GM,Germany,A00-A04,4
2021-02-27,GM,Germany,A05-A14,5
2021-02-27,GM,Germany,A15-A34,82
2021-02-27,GM,Germany,A35-A59,2231
2021-02-27,GM,Germany,A60-A79,18733
2021-02-27,GM,Germany,A80+,48813
2021-02-27,GM,Germany,unbekannt,20
2021-02-27,GM01,Baden-Württemberg State,A00-A04,2
2021-02-27,GM01,Baden-Württemberg State,A15-A34,12
2021-02-27,GM01,Baden-Württemberg State,A35-A59,247
2021-02-27,GM01,Baden-Württemberg State,A60-A79,2045
2021-02-27,GM01,Baden-Württemberg State,A80+,5753
2021-02-27,GM02,Free State of Bavaria,A05-A14,1
2021-02-27,GM02,Free State of Bavaria,A15-A34,14
2021-02-27,GM02,Free State of Bavaria,A35-A59,362
2021-02-27,GM02,Free State of Bavaria,A60-A79,3258
2021-02-27,GM02,Free State of Bavaria,A80+,8727
2021-02-27,GM02,Free State of Bavaria,unbekannt,1
2021-02-27,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-02-27,GM03,Free Hanseatic City of Bremen,A35-A59,19
2021-02-27,GM03,Free Hanseatic City of Bremen,A60-A79,101
2021-02-27,GM03,Free Hanseatic City of Bremen,A80+,216
2021-02-27,GM04,Free Hanseatic City of Hamburg,A15-A34,3
2021-02-27,GM04,Free Hanseatic City of Hamburg,A35-A59,52
2021-02-27,GM04,Free Hanseatic City of Hamburg,A60-A79,356
2021-02-27,GM04,Free Hanseatic City of Hamburg,A80+,852
2021-02-27,GM05,Hesse State,A15-A34,14
2021-02-27,GM05,Hesse State,A35-A59,180
2021-02-27,GM05,Hesse State,A60-A79,1563
2021-02-27,GM05,Hesse State,A80+,4058
2021-02-27,GM06,Lower Saxony State,A15-A34,7
2021-02-27,GM06,Lower Saxony State,A35-A59,155
2021-02-27,GM06,Lower Saxony State,A60-A79,1140
2021-02-27,GM06,Lower Saxony State,A80+,2985
2021-02-27,GM07,North Rhine-Westphalia State,A00-A04,2
2021-02-27,GM07,North Rhine-Westphalia State,A05-A14,3
2021-02-27,GM07,North Rhine-Westphalia State,A15-A34,14
2021-02-27,GM07,North Rhine-Westphalia State,A35-A59,558
2021-02-27,GM07,North Rhine-Westphalia State,A60-A79,3682
2021-02-27,GM07,North Rhine-Westphalia State,A80+,8767
2021-02-27,GM07,North Rhine-Westphalia State,unbekannt,2
2021-02-27,GM08,Rhineland-Palatinate State,A15-A34,6
2021-02-27,GM08,Rhineland-Palatinate State,A35-A59,89
2021-02-27,GM08,Rhineland-Palatinate State,A60-A79,810
2021-02-27,GM08,Rhineland-Palatinate State,A80+,2176
2021-02-27,GM08,Rhineland-Palatinate State,unbekannt,8
2021-02-27,GM09,Saarland State,A15-A34,1
2021-02-27,GM09,Saarland State,A35-A59,36
2021-02-27,GM09,Saarland State,A60-A79,223
2021-02-27,GM09,Saarland State,A80+,606
2021-02-27,GM10,Schleswig-Holstein State,A35-A59,42
2021-02-27,GM10,Schleswig-Holstein State,A60-A79,322
2021-02-27,GM10,Schleswig-Holstein State,A80+,916
2021-02-27,GM11,Brandenburg State,A35-A59,76
2021-02-27,GM11,Brandenburg State,A60-A79,781
2021-02-27,GM11,Brandenburg State,A80+,2135
2021-02-27,GM12,Mecklenburg-Western Pomerania State,A35-A59,16
2021-02-27,GM12,Mecklenburg-Western Pomerania State,A60-A79,210
2021-02-27,GM12,Mecklenburg-Western Pomerania State,A80+,510
2021-02-27,GM13,Free State of Saxony,A15-A34,3
2021-02-27,GM13,Free State of Saxony,A35-A59,163
2021-02-27,GM13,Free State of Saxony,A60-A79,1937
2021-02-27,GM13,Free State of Saxony,A80+,5604
2021-02-27,GM14,Sachsen-Anhalt State,A15-A34,1
2021-02-27,GM14,Sachsen-Anhalt State,A35-A59,65
2021-02-27,GM14,Sachsen-Anhalt State,A60-A79,685
2021-02-27,GM14,Sachsen-Anhalt State,A80+,1655
2021-02-27,GM15,Free State of Thuringia,A15-A34,5
2021-02-27,GM15,Free State of Thuringia,A35-A59,74
2021-02-27,GM15,Free State of Thuringia,A60-A79,754
2021-02-27,GM15,Free State of Thuringia,A80+,2014
2021-02-27,GM16,Berlin State,A15-A34,2
2021-02-27,GM16,Berlin State,A35-A59,97
2021-02-27,GM16,Berlin State,A60-A79,866
2021-02-27,GM16,Berlin State,A80+,1839
2021-02-27,GM16,Berlin State,unbekannt,9
2021-02-28,GM,Germany,A00-A04,4
2021-02-28,GM,Germany,A05-A14,5
2021-02-28,GM,Germany,A15-A34,85
2021-02-28,GM,Germany,A35-A59,2239
2021-02-28,GM,Germany,A60-A79,18774
2021-02-28,GM,Germany,A80+,48918
2021-02-28,GM,Germany,unbekannt,20
2021-02-28,GM01,Baden-Württemberg State,A00-A04,2
2021-02-28,GM01,Baden-Württemberg State,A15-A34,12
2021-02-28,GM01,Baden-Württemberg State,A35-A59,247
2021-02-28,GM01,Baden-Württemberg State,A60-A79,2046
2021-02-28,GM01,Baden-Württemberg State,A80+,5761
2021-02-28,GM02,Free State of Bavaria,A05-A14,1
2021-02-28,GM02,Free State of Bavaria,A15-A34,14
2021-02-28,GM02,Free State of Bavaria,A35-A59,363
2021-02-28,GM02,Free State of Bavaria,A60-A79,3266
2021-02-28,GM02,Free State of Bavaria,A80+,8736
2021-02-28,GM02,Free State of Bavaria,unbekannt,1
2021-02-28,GM03,Free Hanseatic City of Bremen,A05-A14,1
2021-02-28,GM03,Free Hanseatic City of Bremen,A35-A59,19
2021-02-28,GM03,Free Hanseatic City of Bremen,A60-A79,102
2021-02-28,GM03,Free Hanseatic City of Bremen,A80+,217
2021-02-28,GM04,Free Hanseatic City of Hamburg,A15-A34,4
2021-02-28,GM04,Free Hanseatic City of Hamburg,A35-A59,53
2021-02-28,GM04,Free Hanseatic City of Hamburg,A60-A79,358
2021-02-28,GM04,Free Hanseatic City of Hamburg,A80+,855
2021-02-28,GM05,Hesse State,A15-A34,14
2021-02-28,GM05,Hesse State,A35-A59,181
2021-02-28,GM05,Hesse State,A60-A79,1565
2021-02-28,GM05,Hesse State,A80+,4064
2021-02-28,GM06,Lower Saxony State,A15-A34,8
2021-02-28,GM06,Lower Saxony State,A35-A59,155
2021-02-28,GM06,Lower Saxony State,A60-A79,1144
2021-02-28,GM06,Lower Saxony State,A80+,2989
2021-02-28,GM07,North Rhine-Westphalia State,A00-A04,2
2021-02-28,GM07,North Rhine-Westphalia State,A05-A14,3
2021-02-28,GM07,North Rhine-Westphalia State,A15-A34,14
2021-02-28,GM07,North Rhine-Westphalia State,A35-A59,560
2021-02-28,GM07,North Rhine-Westphalia State,A60-A79,3684
2021-02-28,GM07,North Rhine-Westphalia State,A80+,8779
2021-02-28,GM07,North Rhine-Westphalia State,unbekannt,2
2021-02-28,GM08,Rhineland-Palatinate State,A15-A34,6
2021-02-28,GM08,Rhineland-Palatinate State,A35-A59,89
2021-02-28,GM08,Rhineland-Palatinate State,A60-A79,811
2021-02-28,GM08,Rhineland-Palatinate State,A80+,2178
2021-02-28,GM08,Rhineland-Palatinate State,unbekannt,8
2021-02-28,GM09,Saarland State,A15-A34,1
2021-02-28,GM09,Saarland State,A35-A59,35
2021-02-28,GM09,Saarland State,A60-A79,223
2021-02-28,GM09,Saarland State,A80+,610
2021-02-28,GM10,Schleswig-Holstein State,A35-A59,43
2021-02-28,GM10,Schleswig-Holstein State,A60-A79,322
2021-02-28,GM10,Schleswig-Holstein State,A80+,917
2021-02-28,GM11,Brandenburg State,A35-A59,76
2021-02-28,GM11,Brandenburg State,A60-A79,783
2021-02-28,GM11,Brandenburg State,A80+,2137
2021-02-28,GM12,Mecklenburg-Western Pomerania State,A35-A59,16
2021-02-28,GM12,Mecklenburg-Western Pomerania State,A60-A79,211
2021-02-28,GM12,Mecklenburg-Western Pomerania State,A80+,512
2021-02-28,GM13,Free State of Saxony,A15-A34,3
2021-02-28,GM13,Free State of Saxony,A35-A59,163
2021-02-28,GM13,Free State of Saxony,A60-A79,1948
2021-02-28,GM13,Free State of Saxony,A80+,5641
2021-02-28,GM14,Sachsen-Anhalt State,A15-A34,1
2021-02-28,GM14,Sachsen-Anhalt State,A35-A59,66
2021-02-28,GM14,Sachsen-Anhalt State,A60-A79,687
2021-02-28,GM14,Sachsen-Anhalt State,A80+,1660
2021-02-28,GM15,Free State of Thuringia,A15-A34,6
2021-02-28,GM15,Free State of Thuringia,A35-A59,75
2021-02-28,GM15,Free State of Thuringia,A60-A79,758
2021-02-28,GM15,Free State of Thuringia,A80+,2020
2021-02-28,GM16,Berlin State,A15-A34,2
2021-02-28,GM16,Berlin State,A35-A59,98
2021-02-28,GM16,Berlin State,A60-A79,866
2021-02-28,GM16,Berlin State,A80+,1842
2021-02-28,GM16,Berlin State,unbekannt,9
2021-03-01,GM,Germany,A00-A04,5
2021-03-01,GM,Germany,A05-A14,5
2021-03-01,GM,Germany,A15-A34,85
2021-03-01,GM,Germany,A35-A59,2241
2021-03-01,GM,Germany,A60-A79,18804
2021-03-01,GM,Germany,A80+,48945
2021-03-01,GM,Germany,unbekannt,20
