date,location,location_name,age_group,value
2020-04-03,GM09,Saarland State,A00-A04,3
2020-04-03,GM09,Saarland State,A05-A14,13
2020-04-03,GM09,Saarland State,A15-A34,265
2020-04-03,GM09,Saarland State,A35-A59,521
2020-04-03,GM09,Saarland State,A60-A79,195
2020-04-03,GM09,Saarland State,A80+,81
2020-04-03,GM09,Saarland State,unbekannt,1
2020-04-03,GM10,Schleswig-Holstein State,A00-A04,7
2020-04-03,GM10,Schleswig-Holstein State,A05-A14,21
2020-04-03,GM10,Schleswig-Holstein State,A15-A34,343
2020-04-03,GM10,Schleswig-Holstein State,A35-A59,634
2020-04-03,GM10,Schleswig-Holstein State,A60-A79,312
2020-04-03,GM10,Schleswig-Holstein State,A80+,116
2020-04-03,GM10,Schleswig-Holstein State,unbekannt,10
2020-04-03,GM11,Brandenburg State,A00-A04,4
2020-04-03,GM11,Brandenburg State,A05-A14,14
2020-04-03,GM11,Brandenburg State,A15-A34,240
2020-04-03,GM11,Brandenburg State,A35-A59,539
2020-04-03,GM11,Brandenburg State,A60-A79,210
2020-04-03,GM11,Brandenburg State,A80+,68
2020-04-03,GM12,Mecklenburg-Western Pomerania State,A00-A04,3
2020-04-03,GM12,Mecklenburg-Western Pomerania State,A05-A14,14
2020-04-03,GM12,Mecklenburg-Western Pomerania State,A15-A34,144
2020-04-03,GM12,Mecklenburg-Western Pomerania State,A35-A59,199
2020-04-03,GM12,Mecklenburg-Western Pomerania State,A60-A79,83
2020-04-03,GM12,Mecklenburg-Western Pomerania State,A80+,25
2020-04-03,GM13,Free State of Saxony,A00-A04,22
2020-04-03,GM13,Free State of Saxony,A05-A14,55
2020-04-03,GM13,Free State of Saxony,A15-A34,549
2020-04-03,GM13,Free State of Saxony,A35-A59,1100
2020-04-03,GM13,Free State of Saxony,A60-A79,474
2020-04-03,GM13,Free State of Saxony,A80+,136
2020-04-03,GM14,Sachsen-Anhalt State,A00-A04,6
2020-04-03,GM14,Sachsen-Anhalt State,A05-A14,15
2020-04-03,GM14,Sachsen-Anhalt State,A15-A34,191
2020-04-03,GM14,Sachsen-Anhalt State,A35-A59,385
2020-04-03,GM14,Sachsen-Anhalt State,A60-A79,159
2020-04-03,GM14,Sachsen-Anhalt State,A80+,79
2020-04-03,GM14,Sachsen-Anhalt State,unbekannt,1
2020-04-03,GM15,Free State of Thüringia,A00-A04,8
2020-04-03,GM15,Free State of Thüringia,A05-A14,18
2020-04-03,GM15,Free State of Thüringia,A15-A34,226
2020-04-03,GM15,Free State of Thüringia,A35-A59,475
2020-04-03,GM15,Free State of Thüringia,A60-A79,189
2020-04-03,GM15,Free State of Thüringia,A80+,66
2020-04-03,GM16,Berlin State,A00-A04,40
2020-04-03,GM16,Berlin State,A05-A14,85
2020-04-03,GM16,Berlin State,A15-A34,1129
2020-04-03,GM16,Berlin State,A35-A59,1410
2020-04-03,GM16,Berlin State,A60-A79,425
2020-04-03,GM16,Berlin State,A80+,97
2020-04-03,GM16,Berlin State,unbekannt,16
2020-04-04,GM,Germany,A00-A04,657
2020-04-04,GM,Germany,A05-A14,1684
2020-04-04,GM,Germany,A15-A34,21440
2020-04-04,GM,Germany,A35-A59,39557
2020-04-04,GM,Germany,A60-A79,16333
2020-04-04,GM,Germany,A80+,5925
2020-04-04,GM,Germany,unbekannt,182
2020-04-04,GM01,Baden-Württemberg State,A00-A04,125
2020-04-04,GM01,Baden-Württemberg State,A05-A14,297
2020-04-04,GM01,Baden-Württemberg State,A15-A34,4102
2020-04-04,GM01,Baden-Württemberg State,A35-A59,7766
2020-04-04,GM01,Baden-Württemberg State,A60-A79,3454
2020-04-04,GM01,Baden-Württemberg State,A80+,1224
2020-04-04,GM01,Baden-Württemberg State,unbekannt,46
2020-04-04,GM02,Free State of Bavaria,A00-A04,223
2020-04-04,GM02,Free State of Bavaria,A05-A14,582
2020-04-04,GM02,Free State of Bavaria,A15-A34,5484
2020-04-04,GM02,Free State of Bavaria,A35-A59,9683
2020-04-04,GM02,Free State of Bavaria,A60-A79,4177
2020-04-04,GM02,Free State of Bavaria,A80+,1715
2020-04-04,GM02,Free State of Bavaria,unbekannt,44
2020-04-04,GM03,Free Hanseatic City of Bremen,A00-A04,1
2020-04-04,GM03,Free Hanseatic City of Bremen,A05-A14,3
2020-04-04,GM03,Free Hanseatic City of Bremen,A15-A34,100
2020-04-04,GM03,Free Hanseatic City of Bremen,A35-A59,162
2020-04-04,GM03,Free Hanseatic City of Bremen,A60-A79,72
2020-04-04,GM03,Free Hanseatic City of Bremen,A80+,15
2020-04-04,GM03,Free Hanseatic City of Bremen,unbekannt,1
2020-04-04,GM04,Free Hanseatic City of Hamburg,A00-A04,25
2020-04-04,GM04,Free Hanseatic City of Hamburg,A05-A14,84
2020-04-04,GM04,Free Hanseatic City of Hamburg,A15-A34,849
2020-04-04,GM04,Free Hanseatic City of Hamburg,A35-A59,1212
2020-04-04,GM04,Free Hanseatic City of Hamburg,A60-A79,418
2020-04-04,GM04,Free Hanseatic City of Hamburg,A80+,101
2020-04-04,GM04,Free Hanseatic City of Hamburg,unbekannt,8
2020-04-04,GM05,Hesse State,A00-A04,23
2020-04-04,GM05,Hesse State,A05-A14,59
2020-04-04,GM05,Hesse State,A15-A34,978
2020-04-04,GM05,Hesse State,A35-A59,2150
2020-04-04,GM05,Hesse State,A60-A79,828
2020-04-04,GM05,Hesse State,A80+,237
2020-04-04,GM05,Hesse State,unbekannt,4
2020-04-04,GM06,Lower Saxony State,A00-A04,32
2020-04-04,GM06,Lower Saxony State,A05-A14,98
2020-04-04,GM06,Lower Saxony State,A15-A34,1334
2020-04-04,GM06,Lower Saxony State,A35-A59,2561
2020-04-04,GM06,Lower Saxony State,A60-A79,1112
2020-04-04,GM06,Lower Saxony State,A80+,427
2020-04-04,GM06,Lower Saxony State,unbekannt,7
2020-04-04,GM07,North Rhine-Westphalia State,A00-A04,108
2020-04-04,GM07,North Rhine-Westphalia State,A05-A14,261
2020-04-04,GM07,North Rhine-Westphalia State,A15-A34,4349
2020-04-04,GM07,North Rhine-Westphalia State,A35-A59,8640
2020-04-04,GM07,North Rhine-Westphalia State,A60-A79,3348
2020-04-04,GM07,North Rhine-Westphalia State,A80+,1157
2020-04-04,GM07,North Rhine-Westphalia State,unbekannt,22
2020-04-04,GM08,Rhineland-Palatinate State,A00-A04,21
2020-04-04,GM08,Rhineland-Palatinate State,A05-A14,50
2020-04-04,GM08,Rhineland-Palatinate State,A15-A34,926
2020-04-04,GM08,Rhineland-Palatinate State,A35-A59,1674
2020-04-04,GM08,Rhineland-Palatinate State,A60-A79,639
2020-04-04,GM08,Rhineland-Palatinate State,A80+,172
2020-04-04,GM08,Rhineland-Palatinate State,unbekannt,22
2020-04-04,GM09,Saarland State,A00-A04,6
2020-04-04,GM09,Saarland State,A05-A14,15
2020-04-04,GM09,Saarland State,A15-A34,304
2020-04-04,GM09,Saarland State,A35-A59,579
2020-04-04,GM09,Saarland State,A60-A79,233
2020-04-04,GM09,Saarland State,A80+,127
2020-04-04,GM09,Saarland State,unbekannt,1
2020-04-04,GM10,Schleswig-Holstein State,A00-A04,7
2020-04-04,GM10,Schleswig-Holstein State,A05-A14,22
2020-04-04,GM10,Schleswig-Holstein State,A15-A34,370
2020-04-04,GM10,Schleswig-Holstein State,A35-A59,686
2020-04-04,GM10,Schleswig-Holstein State,A60-A79,332
2020-04-04,GM10,Schleswig-Holstein State,A80+,132
2020-04-04,GM10,Schleswig-Holstein State,unbekannt,10
2020-04-04,GM11,Brandenburg State,A00-A04,4
2020-04-04,GM11,Brandenburg State,A05-A14,15
2020-04-04,GM11,Brandenburg State,A15-A34,275
2020-04-04,GM11,Brandenburg State,A35-A59,596
2020-04-04,GM11,Brandenburg State,A60-A79,239
2020-04-04,GM11,Brandenburg State,A80+,82
2020-04-04,GM12,Mecklenburg-Western Pomerania State,A00-A04,3
2020-04-04,GM12,Mecklenburg-Western Pomerania State,A05-A14,14
2020-04-04,GM12,Mecklenburg-Western Pomerania State,A15-A34,146
2020-04-04,GM12,Mecklenburg-Western Pomerania State,A35-A59,215
2020-04-04,GM12,Mecklenburg-Western Pomerania State,A60-A79,93
2020-04-04,GM12,Mecklenburg-Western Pomerania State,A80+,30
2020-04-04,GM13,Free State of Saxony,A00-A04,24
2020-04-04,GM13,Free State of Saxony,A05-A14,56
2020-04-04,GM13,Free State of Saxony,A15-A34,591
2020-04-04,GM13,Free State of Saxony,A35-A59,1191
2020-04-04,GM13,Free State of Saxony,A60-A79,531
2020-04-04,GM13,Free State of Saxony,A80+,198
2020-04-04,GM14,Sachsen-Anhalt State,A00-A04,5
2020-04-04,GM14,Sachsen-Anhalt State,A05-A14,16
2020-04-04,GM14,Sachsen-Anhalt State,A15-A34,206
2020-04-04,GM14,Sachsen-Anhalt State,A35-A59,412
2020-04-04,GM14,Sachsen-Anhalt State,A60-A79,171
2020-04-04,GM14,Sachsen-Anhalt State,A80+,85
2020-04-04,GM14,Sachsen-Anhalt State,unbekannt,1
2020-04-04,GM15,Free State of Thüringia,A00-A04,9
2020-04-04,GM15,Free State of Thüringia,A05-A14,20
2020-04-04,GM15,Free State of Thüringia,A15-A34,238
2020-04-04,GM15,Free State of Thüringia,A35-A59,515
2020-04-04,GM15,Free State of Thüringia,A60-A79,208
2020-04-04,GM15,Free State of Thüringia,A80+,81
2020-04-04,GM15,Free State of Thüringia,unbekannt,1
2020-04-04,GM16,Berlin State,A00-A04,41
2020-04-04,GM16,Berlin State,A05-A14,92
2020-04-04,GM16,Berlin State,A15-A34,1188
2020-04-04,GM16,Berlin State,A35-A59,1515
2020-04-04,GM16,Berlin State,A60-A79,478
2020-04-04,GM16,Berlin State,A80+,142
2020-04-04,GM16,Berlin State,unbekannt,15
2020-04-05,GM,Germany,A00-A04,706
2020-04-05,GM,Germany,A05-A14,1820
2020-04-05,GM,Germany,A15-A34,22788
2020-04-05,GM,Germany,A35-A59,41851
2020-04-05,GM,Germany,A60-A79,17565
2020-04-05,GM,Germany,A80+,6784
2020-04-05,GM,Germany,unbekannt,200
2020-04-05,GM01,Baden-Württemberg State,A00-A04,132
2020-04-05,GM01,Baden-Württemberg State,A05-A14,321
2020-04-05,GM01,Baden-Württemberg State,A15-A34,4455
2020-04-05,GM01,Baden-Württemberg State,A35-A59,8413
2020-04-05,GM01,Baden-Württemberg State,A60-A79,3780
2020-04-05,GM01,Baden-Württemberg State,A80+,1466
2020-04-05,GM01,Baden-Württemberg State,unbekannt,47
2020-04-05,GM02,Free State of Bavaria,A00-A04,248
2020-04-05,GM02,Free State of Bavaria,A05-A14,635
2020-04-05,GM02,Free State of Bavaria,A15-A34,5933
2020-04-05,GM02,Free State of Bavaria,A35-A59,10406
2020-04-05,GM02,Free State of Bavaria,A60-A79,4599
2020-04-05,GM02,Free State of Bavaria,A80+,1984
2020-04-05,GM02,Free State of Bavaria,unbekannt,41
2020-04-05,GM03,Free Hanseatic City of Bremen,A00-A04,2
2020-04-05,GM03,Free Hanseatic City of Bremen,A05-A14,3
2020-04-05,GM03,Free Hanseatic City of Bremen,A15-A34,112
2020-04-05,GM03,Free Hanseatic City of Bremen,A35-A59,172
2020-04-05,GM03,Free Hanseatic City of Bremen,A60-A79,84
2020-04-05,GM03,Free Hanseatic City of Bremen,A80+,19
2020-04-05,GM03,Free Hanseatic City of Bremen,unbekannt,2
2020-04-05,GM04,Free Hanseatic City of Hamburg,A00-A04,26
2020-04-05,GM04,Free Hanseatic City of Hamburg,A05-A14,91
2020-04-05,GM04,Free Hanseatic City of Hamburg,A15-A34,910
2020-04-05,GM04,Free Hanseatic City of Hamburg,A35-A59,1304
2020-04-05,GM04,Free Hanseatic City of Hamburg,A60-A79,461
2020-04-05,GM04,Free Hanseatic City of Hamburg,A80+,146
2020-04-05,GM04,Free Hanseatic City of Hamburg,unbekannt,7
2020-04-05,GM05,Hesse State,A00-A04,26
2020-04-05,GM05,Hesse State,A05-A14,63
2020-04-05,GM05,Hesse State,A15-A34,1043
2020-04-05,GM05,Hesse State,A35-A59,2287
2020-04-05,GM05,Hesse State,A60-A79,890
2020-04-05,GM05,Hesse State,A80+,260
2020-04-05,GM05,Hesse State,unbekannt,6
2020-04-05,GM06,Lower Saxony State,A00-A04,33
2020-04-05,GM06,Lower Saxony State,A05-A14,101
2020-04-05,GM06,Lower Saxony State,A15-A34,1358
2020-04-05,GM06,Lower Saxony State,A35-A59,2610
2020-04-05,GM06,Lower Saxony State,A60-A79,1143
2020-04-05,GM06,Lower Saxony State,A80+,460
2020-04-05,GM06,Lower Saxony State,unbekannt,7
2020-04-05,GM07,North Rhine-Westphalia State,A00-A04,112
2020-04-05,GM07,North Rhine-Westphalia State,A05-A14,283
2020-04-05,GM07,North Rhine-Westphalia State,A15-A34,4545
2020-04-05,GM07,North Rhine-Westphalia State,A35-A59,8941
2020-04-05,GM07,North Rhine-Westphalia State,A60-A79,3519
2020-04-05,GM07,North Rhine-Westphalia State,A80+,1300
2020-04-05,GM07,North Rhine-Westphalia State,unbekannt,35
2020-04-05,GM08,Rhineland-Palatinate State,A00-A04,23
2020-04-05,GM08,Rhineland-Palatinate State,A05-A14,56
2020-04-05,GM08,Rhineland-Palatinate State,A15-A34,961
2020-04-05,GM08,Rhineland-Palatinate State,A35-A59,1732
2020-04-05,GM08,Rhineland-Palatinate State,A60-A79,672
2020-04-05,GM08,Rhineland-Palatinate State,A80+,193
2020-04-05,GM08,Rhineland-Palatinate State,unbekannt,26
2020-04-05,GM09,Saarland State,A00-A04,7
2020-04-05,GM09,Saarland State,A05-A14,16
2020-04-05,GM09,Saarland State,A15-A34,323
2020-04-05,GM09,Saarland State,A35-A59,615
2020-04-05,GM09,Saarland State,A60-A79,253
2020-04-05,GM09,Saarland State,A80+,143
2020-04-05,GM09,Saarland State,unbekannt,1
2020-04-05,GM10,Schleswig-Holstein State,A00-A04,7
2020-04-05,GM10,Schleswig-Holstein State,A05-A14,23
2020-04-05,GM10,Schleswig-Holstein State,A15-A34,387
2020-04-05,GM10,Schleswig-Holstein State,A35-A59,722
2020-04-05,GM10,Schleswig-Holstein State,A60-A79,340
2020-04-05,GM10,Schleswig-Holstein State,A80+,141
2020-04-05,GM10,Schleswig-Holstein State,unbekannt,11
2020-04-05,GM11,Brandenburg State,A00-A04,4
2020-04-05,GM11,Brandenburg State,A05-A14,18
2020-04-05,GM11,Brandenburg State,A15-A34,304
2020-04-05,GM11,Brandenburg State,A35-A59,627
2020-04-05,GM11,Brandenburg State,A60-A79,256
2020-04-05,GM11,Brandenburg State,A80+,96
2020-04-05,GM12,Mecklenburg-Western Pomerania State,A00-A04,3
2020-04-05,GM12,Mecklenburg-Western Pomerania State,A05-A14,14
2020-04-05,GM12,Mecklenburg-Western Pomerania State,A15-A34,152
2020-04-05,GM12,Mecklenburg-Western Pomerania State,A35-A59,226
2020-04-05,GM12,Mecklenburg-Western Pomerania State,A60-A79,97
2020-04-05,GM12,Mecklenburg-Western Pomerania State,A80+,31
2020-04-05,GM13,Free State of Saxony,A00-A04,25
2020-04-05,GM13,Free State of Saxony,A05-A14,60
2020-04-05,GM13,Free State of Saxony,A15-A34,619
2020-04-05,GM13,Free State of Saxony,A35-A59,1255
2020-04-05,GM13,Free State of Saxony,A60-A79,561
2020-04-05,GM13,Free State of Saxony,A80+,221
2020-04-05,GM14,Sachsen-Anhalt State,A00-A04,5
2020-04-05,GM14,Sachsen-Anhalt State,A05-A14,16
2020-04-05,GM14,Sachsen-Anhalt State,A15-A34,211
2020-04-05,GM14,Sachsen-Anhalt State,A35-A59,424
2020-04-05,GM14,Sachsen-Anhalt State,A60-A79,175
2020-04-05,GM14,Sachsen-Anhalt State,A80+,87
2020-04-05,GM14,Sachsen-Anhalt State,unbekannt,1
2020-04-05,GM15,Free State of Thüringia,A00-A04,10
2020-04-05,GM15,Free State of Thüringia,A05-A14,23
2020-04-05,GM15,Free State of Thüringia,A15-A34,251
2020-04-05,GM15,Free State of Thüringia,A35-A59,539
2020-04-05,GM15,Free State of Thüringia,A60-A79,229
2020-04-05,GM15,Free State of Thüringia,A80+,87
2020-04-05,GM15,Free State of Thüringia,unbekannt,1
2020-04-05,GM16,Berlin State,A00-A04,43
2020-04-05,GM16,Berlin State,A05-A14,97
2020-04-05,GM16,Berlin State,A15-A34,1224
2020-04-05,GM16,Berlin State,A35-A59,1578
2020-04-05,GM16,Berlin State,A60-A79,506
2020-04-05,GM16,Berlin State,A80+,150
2020-04-05,GM16,Berlin State,unbekannt,15
2020-04-06,GM,Germany,A00-A04,733
2020-04-06,GM,Germany,A05-A14,1891
2020-04-06,GM,Germany,A15-A34,23599
2020-04-06,GM,Germany,A35-A59,43297
2020-04-06,GM,Germany,A60-A79,18307
2020-04-06,GM,Germany,A80+,7357
2020-04-06,GM,Germany,unbekannt,207
2020-04-06,GM01,Baden-Württemberg State,A00-A04,137
2020-04-06,GM01,Baden-Württemberg State,A05-A14,333
2020-04-06,GM01,Baden-Württemberg State,A15-A34,4634
2020-04-06,GM01,Baden-Württemberg State,A35-A59,8731
2020-04-06,GM01,Baden-Württemberg State,A60-A79,3938
2020-04-06,GM01,Baden-Württemberg State,A80+,1577
2020-04-06,GM01,Baden-Württemberg State,unbekannt,45
2020-04-06,GM02,Free State of Bavaria,A00-A04,258
2020-04-06,GM02,Free State of Bavaria,A05-A14,660
2020-04-06,GM02,Free State of Bavaria,A15-A34,6181
2020-04-06,GM02,Free State of Bavaria,A35-A59,10834
2020-04-06,GM02,Free State of Bavaria,A60-A79,4838
2020-04-06,GM02,Free State of Bavaria,A80+,2160
2020-04-06,GM02,Free State of Bavaria,unbekannt,43
2020-04-06,GM03,Free Hanseatic City of Bremen,A00-A04,2
2020-04-06,GM03,Free Hanseatic City of Bremen,A05-A14,3
2020-04-06,GM03,Free Hanseatic City of Bremen,A15-A34,112
2020-04-06,GM03,Free Hanseatic City of Bremen,A35-A59,175
2020-04-06,GM03,Free Hanseatic City of Bremen,A60-A79,84
2020-04-06,GM03,Free Hanseatic City of Bremen,A80+,19
2020-04-06,GM03,Free Hanseatic City of Bremen,unbekannt,2
2020-04-06,GM04,Free Hanseatic City of Hamburg,A00-A04,27
2020-04-06,GM04,Free Hanseatic City of Hamburg,A05-A14,94
2020-04-06,GM04,Free Hanseatic City of Hamburg,A15-A34,923
2020-04-06,GM04,Free Hanseatic City of Hamburg,A35-A59,1324
2020-04-06,GM04,Free Hanseatic City of Hamburg,A60-A79,469
2020-04-06,GM04,Free Hanseatic City of Hamburg,A80+,149
2020-04-06,GM04,Free Hanseatic City of Hamburg,unbekannt,7
2020-04-06,GM05,Hesse State,A00-A04,27
2020-04-06,GM05,Hesse State,A05-A14,66
2020-04-06,GM05,Hesse State,A15-A34,1062
2020-04-06,GM05,Hesse State,A35-A59,2331
2020-04-06,GM05,Hesse State,A60-A79,903
2020-04-06,GM05,Hesse State,A80+,279
2020-04-06,GM05,Hesse State,unbekannt,6
2020-04-06,GM06,Lower Saxony State,A00-A04,35
2020-04-06,GM06,Lower Saxony State,A05-A14,105
2020-04-06,GM06,Lower Saxony State,A15-A34,1411
2020-04-06,GM06,Lower Saxony State,A35-A59,2717
2020-04-06,GM06,Lower Saxony State,A60-A79,1199
2020-04-06,GM06,Lower Saxony State,A80+,487
2020-04-06,GM06,Lower Saxony State,unbekannt,6
2020-04-06,GM07,North Rhine-Westphalia State,A00-A04,115
2020-04-06,GM07,North Rhine-Westphalia State,A05-A14,298
2020-04-06,GM07,North Rhine-Westphalia State,A15-A34,4692
2020-04-06,GM07,North Rhine-Westphalia State,A35-A59,9181
2020-04-06,GM07,North Rhine-Westphalia State,A60-A79,3645
2020-04-06,GM07,North Rhine-Westphalia State,A80+,1410
2020-04-06,GM07,North Rhine-Westphalia State,unbekannt,43
2020-04-06,GM08,Rhineland-Palatinate State,A00-A04,25
2020-04-06,GM08,Rhineland-Palatinate State,A05-A14,59
2020-04-06,GM08,Rhineland-Palatinate State,A15-A34,1008
2020-04-06,GM08,Rhineland-Palatinate State,A35-A59,1831
2020-04-06,GM08,Rhineland-Palatinate State,A60-A79,716
2020-04-06,GM08,Rhineland-Palatinate State,A80+,218
2020-04-06,GM08,Rhineland-Palatinate State,unbekannt,25
2020-04-06,GM09,Saarland State,A00-A04,8
2020-04-06,GM09,Saarland State,A05-A14,17
2020-04-06,GM09,Saarland State,A15-A34,348
2020-04-06,GM09,Saarland State,A35-A59,659
2020-04-06,GM09,Saarland State,A60-A79,277
2020-04-06,GM09,Saarland State,A80+,173
2020-04-06,GM09,Saarland State,unbekannt,1
2020-04-06,GM10,Schleswig-Holstein State,A00-A04,8
2020-04-06,GM10,Schleswig-Holstein State,A05-A14,24
2020-04-06,GM10,Schleswig-Holstein State,A15-A34,397
2020-04-06,GM10,Schleswig-Holstein State,A35-A59,736
2020-04-06,GM10,Schleswig-Holstein State,A60-A79,350
2020-04-06,GM10,Schleswig-Holstein State,A80+,145
2020-04-06,GM10,Schleswig-Holstein State,unbekannt,11
2020-04-06,GM11,Brandenburg State,A00-A04,4
2020-04-06,GM11,Brandenburg State,A05-A14,19
2020-04-06,GM11,Brandenburg State,A15-A34,309
2020-04-06,GM11,Brandenburg State,A35-A59,651
2020-04-06,GM11,Brandenburg State,A60-A79,262
2020-04-06,GM11,Brandenburg State,A80+,100
2020-04-06,GM12,Mecklenburg-Western Pomerania State,A00-A04,3
2020-04-06,GM12,Mecklenburg-Western Pomerania State,A05-A14,14
2020-04-06,GM12,Mecklenburg-Western Pomerania State,A15-A34,154
2020-04-06,GM12,Mecklenburg-Western Pomerania State,A35-A59,229
2020-04-06,GM12,Mecklenburg-Western Pomerania State,A60-A79,97
2020-04-06,GM12,Mecklenburg-Western Pomerania State,A80+,31
2020-04-06,GM13,Free State of Saxony,A00-A04,26
2020-04-06,GM13,Free State of Saxony,A05-A14,60
2020-04-06,GM13,Free State of Saxony,A15-A34,656
2020-04-06,GM13,Free State of Saxony,A35-A59,1303
2020-04-06,GM13,Free State of Saxony,A60-A79,592
2020-04-06,GM13,Free State of Saxony,A80+,266
2020-04-06,GM14,Sachsen-Anhalt State,A00-A04,5
2020-04-06,GM14,Sachsen-Anhalt State,A05-A14,17
2020-04-06,GM14,Sachsen-Anhalt State,A15-A34,215
2020-04-06,GM14,Sachsen-Anhalt State,A35-A59,443
2020-04-06,GM14,Sachsen-Anhalt State,A60-A79,185
2020-04-06,GM14,Sachsen-Anhalt State,A80+,90
2020-04-06,GM14,Sachsen-Anhalt State,unbekannt,1
2020-04-06,GM15,Free State of Thüringia,A00-A04,10
2020-04-06,GM15,Free State of Thüringia,A05-A14,23
2020-04-06,GM15,Free State of Thüringia,A15-A34,253
2020-04-06,GM15,Free State of Thüringia,A35-A59,553
2020-04-06,GM15,Free State of Thüringia,A60-A79,236
2020-04-06,GM15,Free State of Thüringia,A80+,100
2020-04-06,GM15,Free State of Thüringia,unbekannt,1
2020-04-06,GM16,Berlin State,A00-A04,43
2020-04-06,GM16,Berlin State,A05-A14,99
2020-04-06,GM16,Berlin State,A15-A34,1244
2020-04-06,GM16,Berlin State,A35-A59,1599
2020-04-06,GM16,Berlin State,A60-A79,516
2020-04-06,GM16,Berlin State,A80+,153
2020-04-06,GM16,Berlin State,unbekannt,16
2020-04-07,GM,Germany,A00-A04,768
2020-04-07,GM,Germany,A05-A14,1948
2020-04-07,GM,Germany,A15-A34,24460
2020-04-07,GM,Germany,A35-A59,44826
2020-04-07,GM,Germany,A60-A79,19115
2020-04-07,GM,Germany,A80+,7899
2020-04-07,GM,Germany,unbekannt,209
2020-04-07,GM01,Baden-Württemberg State,A00-A04,143
2020-04-07,GM01,Baden-Württemberg State,A05-A14,338
2020-04-07,GM01,Baden-Württemberg State,A15-A34,4774
2020-04-07,GM01,Baden-Württemberg State,A35-A59,9005
2020-04-07,GM01,Baden-Württemberg State,A60-A79,4091
2020-04-07,GM01,Baden-Württemberg State,A80+,1742
2020-04-07,GM01,Baden-Württemberg State,unbekannt,48
2020-04-07,GM02,Free State of Bavaria,A00-A04,272
2020-04-07,GM02,Free State of Bavaria,A05-A14,682
2020-04-07,GM02,Free State of Bavaria,A15-A34,6468
2020-04-07,GM02,Free State of Bavaria,A35-A59,11302
2020-04-07,GM02,Free State of Bavaria,A60-A79,5074
2020-04-07,GM02,Free State of Bavaria,A80+,2323
2020-04-07,GM02,Free State of Bavaria,unbekannt,42
2020-04-07,GM03,Free Hanseatic City of Bremen,A00-A04,2
2020-04-07,GM03,Free Hanseatic City of Bremen,A05-A14,4
2020-04-07,GM03,Free Hanseatic City of Bremen,A15-A34,115
2020-04-07,GM03,Free Hanseatic City of Bremen,A35-A59,174
2020-04-07,GM03,Free Hanseatic City of Bremen,A60-A79,84
2020-04-07,GM03,Free Hanseatic City of Bremen,A80+,19
2020-04-07,GM03,Free Hanseatic City of Bremen,unbekannt,1
2020-04-07,GM04,Free Hanseatic City of Hamburg,A00-A04,28
2020-04-07,GM04,Free Hanseatic City of Hamburg,A05-A14,95
2020-04-07,GM04,Free Hanseatic City of Hamburg,A15-A34,943
2020-04-07,GM04,Free Hanseatic City of Hamburg,A35-A59,1349
2020-04-07,GM04,Free Hanseatic City of Hamburg,A60-A79,486
2020-04-07,GM04,Free Hanseatic City of Hamburg,A80+,151
2020-04-07,GM04,Free Hanseatic City of Hamburg,unbekannt,7
2020-04-07,GM05,Hesse State,A00-A04,28
2020-04-07,GM05,Hesse State,A05-A14,68
2020-04-07,GM05,Hesse State,A15-A34,1089
2020-04-07,GM05,Hesse State,A35-A59,2391
2020-04-07,GM05,Hesse State,A60-A79,953
2020-04-07,GM05,Hesse State,A80+,302
2020-04-07,GM05,Hesse State,unbekannt,6
2020-04-07,GM06,Lower Saxony State,A00-A04,37
2020-04-07,GM06,Lower Saxony State,A05-A14,109
2020-04-07,GM06,Lower Saxony State,A15-A34,1464
2020-04-07,GM06,Lower Saxony State,A35-A59,2804
2020-04-07,GM06,Lower Saxony State,A60-A79,1259
2020-04-07,GM06,Lower Saxony State,A80+,522
2020-04-07,GM06,Lower Saxony State,unbekannt,5
2020-04-07,GM07,North Rhine-Westphalia State,A00-A04,119
2020-04-07,GM07,North Rhine-Westphalia State,A05-A14,309
2020-04-07,GM07,North Rhine-Westphalia State,A15-A34,4858
2020-04-07,GM07,North Rhine-Westphalia State,A35-A59,9565
2020-04-07,GM07,North Rhine-Westphalia State,A60-A79,3811
2020-04-07,GM07,North Rhine-Westphalia State,A80+,1514
2020-04-07,GM07,North Rhine-Westphalia State,unbekannt,44
2020-04-07,GM08,Rhineland-Palatinate State,A00-A04,27
2020-04-07,GM08,Rhineland-Palatinate State,A05-A14,60
2020-04-07,GM08,Rhineland-Palatinate State,A15-A34,1043
2020-04-07,GM08,Rhineland-Palatinate State,A35-A59,1875
2020-04-07,GM08,Rhineland-Palatinate State,A60-A79,740
2020-04-07,GM08,Rhineland-Palatinate State,A80+,223
2020-04-07,GM08,Rhineland-Palatinate State,unbekannt,24
2020-04-07,GM09,Saarland State,A00-A04,9
2020-04-07,GM09,Saarland State,A05-A14,18
2020-04-07,GM09,Saarland State,A15-A34,363
2020-04-07,GM09,Saarland State,A35-A59,682
2020-04-07,GM09,Saarland State,A60-A79,282
2020-04-07,GM09,Saarland State,A80+,177
2020-04-07,GM09,Saarland State,unbekannt,1
2020-04-07,GM10,Schleswig-Holstein State,A00-A04,8
2020-04-07,GM10,Schleswig-Holstein State,A05-A14,25
2020-04-07,GM10,Schleswig-Holstein State,A15-A34,411
2020-04-07,GM10,Schleswig-Holstein State,A35-A59,758
2020-04-07,GM10,Schleswig-Holstein State,A60-A79,368
2020-04-07,GM10,Schleswig-Holstein State,A80+,148
2020-04-07,GM10,Schleswig-Holstein State,unbekannt,12
