"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","point",NA,1404
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.01,769
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.025,836
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.05,909
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.1,989
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.15,1039
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.2,1092
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.25,1148
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.3,1207
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.35,1253
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.4,1301
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.45,1351
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.5,1404
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.55,1459
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.6,1517
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.65,1578
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.7,1642
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.75,1732
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.8,1828
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.85,1930
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.9,2038
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.95,2235
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.975,2453
"PL","2022-05-29","2022-06-04","1 wk ahead inc case","quantile",0.99,2693
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","point",NA,1108
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.01,408
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.025,464
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.05,527
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.1,598
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.15,650
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.2,706
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.25,767
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.3,833
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.35,895
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.4,962
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.45,1034
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.5,1108
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.55,1194
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.6,1283
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.65,1380
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.7,1483
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.75,1620
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.8,1770
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.85,1934
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.9,2113
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.95,2430
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.975,2794
"PL","2022-05-29","2022-06-11","2 wk ahead inc case","quantile",0.99,3214
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","point",NA,871
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.01,222
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.025,262
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.05,310
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.1,366
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.15,410
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.2,460
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.25,515
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.3,577
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.35,640
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.4,711
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.45,788
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.5,871
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.55,971
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.6,1077
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.65,1196
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.7,1327
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.75,1499
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.8,1693
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.85,1912
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.9,2160
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.95,2599
"PL","2022-05-29","2022-06-18","3 wk ahead inc case","quantile",0.975,3127
