"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.01,4415
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.025,5427
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.05,6671
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.1,8201
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.15,9467
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.2,10930
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.25,12620
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.3,14573
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.35,16676
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.4,19084
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.45,21841
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.5,24854
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.55,28615
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.6,32757
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.65,37502
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.7,42937
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.75,50046
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.8,58337
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.85,68007
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.9,79286
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.95,99513
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.975,124919
"PL","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.99,156834
