"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.95,2634
"PL","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.975,3034
"PL","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.99,3496
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","point",NA,1040
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.01,259
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.025,307
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.05,364
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.1,431
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.15,484
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.2,543
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.25,610
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.3,684
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.35,761
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.4,846
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.45,940
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.5,1040
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.55,1162
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.6,1293
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.65,1438
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.7,1599
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.75,1810
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.8,2048
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.85,2318
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.9,2624
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.95,3167
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.975,3823
"PL","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.99,4615
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","point",NA,896
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.01,154
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.025,190
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.05,234
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.1,289
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.15,334
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.2,387
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.25,448
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.3,519
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.35,596
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.4,684
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.45,785
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.5,896
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.55,1036
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.6,1190
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.65,1367
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.7,1570
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.75,1838
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.8,2151
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.85,2518
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.9,2948
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.95,3726
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.975,4711
"PL","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.99,5956
