"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","point",NA,239338
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.01,131557
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.025,142911
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.05,155336
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.1,168939
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.15,177447
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.2,186445
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.25,195961
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.3,206028
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.35,213806
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.4,221948
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.45,230472
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.5,239338
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.55,248743
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.6,258531
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.65,268785
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.7,279527
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.75,294801
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.8,310999
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.85,328181
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.9,346408
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.95,379705
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.975,416404
"GM","2022-05-22","2022-05-28","1 wk ahead inc case","quantile",0.99,456866
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","point",NA,184228
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.01,68826
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.025,78055
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.05,88532
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.1,100429
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.15,108975
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.2,118257
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.25,128339
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.3,139291
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.35,149458
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.4,160380
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.45,172115
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.5,184228
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.55,198270
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.6,212829
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.65,228475
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.7,245291
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.75,267487
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.8,291716
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.85,318167
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.9,347046
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.95,397908
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.975,456295
"GM","2022-05-22","2022-06-04","2 wk ahead inc case","quantile",0.99,523330
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","point",NA,146099
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.01,38136
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.025,44975
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.05,53045
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.1,62572
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.15,69958
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.2,78221
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.25,87467
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.3,97812
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.35,108216
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.4,119736
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.45,132492
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.5,146099
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.55,162261
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.6,179586
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.65,198776
"GM","2022-05-22","2022-06-11","3 wk ahead inc case","quantile",0.7,220033
