"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.975,5998
"PL","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.99,6893
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","point",NA,1789
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.01,461
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.025,544
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.05,643
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.1,759
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.15,849
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.2,950
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.25,1064
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.3,1191
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.35,1320
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.4,1463
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.45,1622
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.5,1789
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.55,1993
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.6,2210
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.65,2450
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.7,2717
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.75,3066
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.8,3459
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.85,3903
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.9,4404
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.95,5292
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.975,6360
"PL","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.99,7645
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","point",NA,1316
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.01,237
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.025,290
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.05,357
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.1,438
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.15,505
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.2,582
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.25,671
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.3,774
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.35,885
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.4,1013
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.45,1158
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.5,1316
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.55,1515
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.6,1733
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.65,1982
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.7,2268
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.75,2643
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.8,3080
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.85,3591
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.9,4186
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.95,5259
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.975,6608
"PL","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.99,8305
