"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","point",NA,734918
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.01,398472
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.025,433553
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.05,471991
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.1,514127
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.15,540648
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.2,568715
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.25,598423
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.3,629876
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.35,654381
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.4,680046
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.45,706928
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.5,734918
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.55,764593
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.6,795509
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.65,827907
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.7,861862
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.75,909845
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.8,960760
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.85,1014795
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.9,1072151
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.95,1176592
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.975,1291792
"GM","2022-04-24","2022-04-30","1 wk ahead inc case","quantile",0.99,1418897
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","point",NA,714320
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.01,263135
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.025,298967
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.05,339722
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.1,386083
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.15,419440
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.2,455713
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.25,495161
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.3,538064
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.35,577777
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.4,620469
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.45,666366
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.5,714320
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.55,768773
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.6,825830
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.65,887190
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.7,953183
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.75,1039467
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.8,1133646
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.85,1236449
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.9,1348674
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.95,1544903
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.975,1769899
"GM","2022-04-24","2022-05-07","2 wk ahead inc case","quantile",0.99,2027912
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","point",NA,686616
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.01,178821
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.025,211198
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.05,249466
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.1,294701
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.15,329591
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.2,368634
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.25,412328
"GM","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.3,461229
