"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","point",NA,948950
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.01,519861
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.025,565004
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.05,614418
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.1,668529
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.15,702411
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.2,738240
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.25,776137
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.3,816228
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.35,847209
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.4,879631
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.45,913566
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.5,948950
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.55,986282
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.6,1025225
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.65,1066006
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.7,1108718
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.75,1169297
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.8,1233521
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.85,1301622
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.9,1373846
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.95,1505597
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.975,1650731
"GM","2022-04-10","2022-04-16","1 wk ahead inc case","quantile",0.99,1810657
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","point",NA,851607
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.01,320280
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.025,363138
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.05,411781
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.1,466996
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.15,506476
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.2,549332
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.25,595856
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.3,646365
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.35,692700
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.4,742409
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.45,795741
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.5,851607
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.55,914364
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.6,980254
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.65,1050965
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.7,1126856
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.75,1226001
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.8,1333956
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.85,1451513
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.9,1579533
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.95,1803056
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.975,2058428
"GM","2022-04-10","2022-04-23","2 wk ahead inc case","quantile",0.99,2350221
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","point",NA,830295
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.01,223066
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.025,262676
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.05,309353
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.1,364364
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.15,406461
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.2,453449
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.25,505899
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.3,564448
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.35,621482
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.4,684314
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.45,753536
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.5,830295
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.55,913832
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.6,1006421
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.65,1108447
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.7,1220877
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.75,1361198
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.8,1517699
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.85,1692253
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.9,1886947
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.95,2216473
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.975,2603639
"GM","2022-04-10","2022-04-30","3 wk ahead inc case","quantile",0.99,3058546
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","point",NA,865915
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.01,170552
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.025,208259
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.05,254327
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.1,310619
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.15,355700
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.2,407345
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.25,466513
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.3,534303
"GM","2022-04-10","2022-05-07","4 wk ahead inc case","quantile",0.35,601753
