"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","point",NA,355493
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.01,193926
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.025,210847
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.05,229377
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.1,249679
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.15,262422
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.2,275904
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.25,290169
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.3,305267
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.35,316990
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.4,329264
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.45,342119
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.5,355493
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.55,369685
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.6,384460
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.65,399940
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.7,416163
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.75,439152
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.8,463542
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.85,489421
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.9,516885
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.95,566970
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.975,622199
"GM","2022-05-15","2022-05-21","1 wk ahead inc case","quantile",0.99,683120
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","point",NA,306038
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.01,113306
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.025,128635
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.05,146057
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.1,165860
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.15,180111
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.2,195600
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.25,212438
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.3,230744
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.35,247746
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.4,266023
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.45,285672
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.5,306038
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.55,329510
"GM","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.6,353935
