"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.025,106395
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.05,121217
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.1,138125
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.15,150399
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.2,163777
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.25,178362
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.3,194262
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.35,209193
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.4,225292
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.45,242653
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.5,260654
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.55,281568
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.6,303349
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.65,326845
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.7,352193
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.75,385494
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.8,421984
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.85,461971
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.9,505796
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.95,582826
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.975,671700
"GM","2022-06-05","2022-06-18","2 wk ahead inc case","quantile",0.99,774255
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","point",NA,285660
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.01,70049
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.025,83183
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.05,98794
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.1,117350
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.15,131889
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.2,148240
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.25,166632
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.3,187320
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.35,208302
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.4,231652
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.45,257640
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.5,285660
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.55,318765
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.6,354609
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.65,394516
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.7,438948
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.75,496083
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.8,560699
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.85,633777
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.9,716435
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.95,860826
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.975,1034444
"GM","2022-06-05","2022-06-25","3 wk ahead inc case","quantile",0.99,1243228
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","point",NA,315445
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.01,53636
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.025,66329
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.05,82036
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.1,101476
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.15,117596
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.2,136288
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.25,157962
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.3,183097
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.35,209840
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.4,240505
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.45,275670
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.5,315445
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.55,362253
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.6,415306
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.65,476161
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.7,545971
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.75,634581
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.8,737611
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.85,857415
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.9,996729
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.95,1237661
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.975,1536922
"GM","2022-06-05","2022-07-02","4 wk ahead inc case","quantile",0.99,1908656
