"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","point",NA,5394
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.01,2913
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.025,3171
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.05,3453
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.1,3762
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.15,3958
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.2,4164
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.25,4383
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.3,4615
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.35,4797
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.4,4987
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.45,5187
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.5,5394
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.55,5615
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.6,5844
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.65,6085
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.7,6338
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.75,6695
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.8,7074
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.85,7476
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.9,7904
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.95,8682
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.975,9542
"PL","2022-05-01","2022-05-07","1 wk ahead inc case","quantile",0.99,10492
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","point",NA,5049
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","quantile",0.01,1824
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","quantile",0.025,2076
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","quantile",0.05,2363
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","quantile",0.1,2689
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","quantile",0.15,2926
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","quantile",0.2,3184
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","quantile",0.25,3466
"PL","2022-05-01","2022-05-14","2 wk ahead inc case","quantile",0.3,3772
