"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.4,1708453
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.45,1866936
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.5,2040153
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.55,2229476
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.6,2436406
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.65,2662583
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.7,2909803
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.75,3199173
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.8,3517324
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.85,3867118
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.9,4251704
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.95,4863788
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.975,5564076
"GM","2022-03-20","2022-04-09","3 wk ahead inc case","quantile",0.99,6365291
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","point",NA,2353033
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.01,541317
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.025,654784
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.05,792078
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.1,958209
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.15,1083945
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.2,1226197
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.25,1387137
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.3,1569224
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.35,1725347
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.4,1897005
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.45,2085742
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.5,2293259
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.55,2521425
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.6,2772292
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.65,3048122
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.7,3351398
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.75,3644701
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.8,3963863
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.85,4311179
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.9,4689152
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.95,5181798
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.975,5727669
"GM","2022-03-20","2022-04-16","4 wk ahead inc case","quantile",0.99,6332659
