"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-03-27","2022-04-09","2 wk ahead inc case","quantile",0.7,534029
"GM","2022-03-27","2022-04-09","2 wk ahead inc case","quantile",0.75,581056
"GM","2022-03-27","2022-04-09","2 wk ahead inc case","quantile",0.8,632272
"GM","2022-03-27","2022-04-09","2 wk ahead inc case","quantile",0.85,688056
"GM","2022-03-27","2022-04-09","2 wk ahead inc case","quantile",0.9,748818
"GM","2022-03-27","2022-04-09","2 wk ahead inc case","quantile",0.95,855648
"GM","2022-03-27","2022-04-09","2 wk ahead inc case","quantile",0.975,977852
"GM","2022-03-27","2022-04-09","2 wk ahead inc case","quantile",0.99,1117661
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","point",NA,324177
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.01,87131
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.025,102472
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.05,120527
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.1,141779
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.15,158135
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.2,176390
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.25,196764
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.3,219506
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.35,242106
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.4,267051
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.45,294585
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.5,324177
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.55,358533
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.6,395578
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.65,436479
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.7,481642
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.75,539568
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.8,604500
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.85,677289
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.9,758890
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.95,900776
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.975,1069298
"GM","2022-03-27","2022-04-16","3 wk ahead inc case","quantile",0.99,1269480
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","point",NA,285033
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.01,54362
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.025,66407
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.05,81129
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.1,99127
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.15,113780
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.2,130608
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.25,149934
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.3,172132
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.35,195313
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.4,221631
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.45,251510
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.5,285033
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.55,323959
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.6,367703
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.65,417381
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.7,473800
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.75,545207
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.8,627409
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.85,722041
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.9,830991
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.95,1018996
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.975,1249622
"GM","2022-03-27","2022-04-23","4 wk ahead inc case","quantile",0.99,1532548
