"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.35,296644
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.4,327990
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.45,362672
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.5,400214
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.55,443512
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.6,490505
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.65,542512
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.7,600073
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.75,673563
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.8,756097
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.85,848795
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.9,952915
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.95,1133250
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.975,1347835
"GM","2022-05-01","2022-05-21","3 wk ahead inc case","quantile",0.99,1603199
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","point",NA,345122
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.01,64142
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.025,78610
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.05,96353
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.1,118115
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.15,135875
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.2,156315
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.25,179842
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.3,206923
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.35,235141
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.4,267222
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.45,303698
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.5,345122
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.55,392332
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.6,445962
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.65,506951
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.7,576314
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.75,663254
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.8,763341
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.85,878569
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.9,1011235
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.95,1237598
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.975,1514703
"GM","2022-05-01","2022-05-28","4 wk ahead inc case","quantile",0.99,1853940
