"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.9,11810
"PL","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.95,14253
"PL","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.975,17204
"PL","2022-04-24","2022-05-14","3 wk ahead inc case","quantile",0.99,20770
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","point",NA,4049
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.01,695
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.025,857
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.05,1057
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.1,1305
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.15,1510
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.2,1749
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.25,2025
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.3,2345
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.35,2692
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.4,3091
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.45,3550
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.5,4049
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.55,4682
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.6,5378
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.65,6178
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.7,7097
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.75,8307
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.8,9724
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.85,11383
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.9,13328
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.95,16842
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.975,21286
"PL","2022-04-24","2022-05-21","4 wk ahead inc case","quantile",0.99,26909
