"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","point",NA,383936
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.01,210882
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.025,229108
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.05,249054
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.1,270892
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.15,284555
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.2,299002
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.25,314282
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.3,330447
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.35,342936
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.4,356008
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.45,369693
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.5,383936
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.55,399022
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.6,414734
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.65,431190
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.7,448429
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.75,472926
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.8,498903
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.85,526455
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.9,555680
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.95,609050
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.975,667863
"GM","2022-05-08","2022-05-14","1 wk ahead inc case","quantile",0.99,732696
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","point",NA,302316
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.01,113199
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.025,128362
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.05,145574
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.1,165115
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.15,179133
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.2,194356
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.25,210888
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.3,228843
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.35,245459
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.4,263302
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.45,282464
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.5,302316
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.55,325150
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.6,348895
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.65,374404
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.7,401809
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.75,437891
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.8,477253
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.85,520194
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.9,567044
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.95,649383
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.975,743785
"GM","2022-05-08","2022-05-21","2 wk ahead inc case","quantile",0.99,852030
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","point",NA,244159
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.01,64292
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.025,75776
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.05,89323
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.1,105303
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.15,117651
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.2,131456
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.25,146891
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.3,164149
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.35,181380
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.4,200432
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.45,221501
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.5,244159
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.55,270570
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.6,299072
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.65,330599
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.7,365474
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.75,410227
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.8,460491
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.85,516946
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.9,580361
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.95,690734
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.975,822184
"GM","2022-05-08","2022-05-28","3 wk ahead inc case","quantile",0.99,978753
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","point",NA,200359
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.01,37484
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.025,45880
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.05,56163
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.1,68760
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.15,79050
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.2,90886
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.25,104502
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.3,120165
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.35,136594
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.4,155280
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.45,176532
"GM","2022-05-08","2022-06-04","4 wk ahead inc case","quantile",0.5,200359
